r,l,t,m,y,RateOfActivity
REGION,S1D1,SDWA00000X,1,2043, 1.4052645554604518e+04
REGION,S1D2,SDWA00000X,1,2043, 1.2811920802715553e+04
REGION,S2D1,SDWA00000X,1,2043, 1.4982894350667833e+04
REGION,S2D2,SDWA00000X,1,2043, 1.4950838611330148e+04
REGION,S3D1,SDWA00000X,1,2043, 1.2883992166678376e+04
REGION,S3D2,SDWA00000X,1,2043, 1.4443604218599503e+04
REGION,S4D1,SDWA00000X,1,2043, 1.1905334595008850e+04
REGION,S4D2,SDWA00000X,1,2043, 1.2377006514561646e+04
REGION,S1D1,SDWA00000X,1,2044, 1.3768509103572374e+04
REGION,S1D2,SDWA00000X,1,2044, 1.3070795202001642e+04
REGION,S2D1,SDWA00000X,1,2044, 1.4953403341301737e+04
REGION,S2D2,SDWA00000X,1,2044, 14675.9230558069
REGION,S3D1,SDWA00000X,1,2044, 1.4092203949795366e+04
REGION,S3D2,SDWA00000X,1,2044, 1.4406495648376540e+04
REGION,S4D1,SDWA00000X,1,2044, 1.1568467578710468e+04
REGION,S4D2,SDWA00000X,1,2044, 1.1960660292710532e+04
REGION,S1D1,SDWA00000X,1,2045, 1.4243151802130447e+04
REGION,S1D2,SDWA00000X,1,2045, 1.3286630785662686e+04
REGION,S2D1,SDWA00000X,1,2045, 1.5115019145166109e+04
REGION,S2D2,SDWA00000X,1,2045, 1.5114487386336188e+04
REGION,S3D1,SDWA00000X,1,2045, 1.4215662516910823e+04
REGION,S3D2,SDWA00000X,1,2045, 1.3135962201191562e+04
REGION,S4D1,SDWA00000X,1,2045, 1.1196967668817750e+04
REGION,S4D2,SDWA00000X,1,2045, 1.3275531675708637e+04
REGION,S1D1,SDWA00000X,1,2046, 1.3717505338624916e+04
REGION,S1D2,SDWA00000X,1,2046, 1.3383012715371884e+04
REGION,S2D1,SDWA00000X,1,2046, 15058.4789337052
REGION,S2D2,SDWA00000X,1,2046, 1.5057906739412949e+04
REGION,S3D1,SDWA00000X,1,2046, 1.4610219036414283e+04
REGION,S3D2,SDWA00000X,1,2046, 1.5111414192277232e+04
REGION,S4D1,SDWA00000X,1,2046, 9.4055282023246236e+03
REGION,S4D2,SDWA00000X,1,2046, 1.1969539763910770e+04
REGION,S1D1,SDWA00000X,1,2047, 1.4276757630315451e+04
REGION,S1D2,SDWA00000X,1,2047, 1.4492740461882160e+04
REGION,S2D1,SDWA00000X,1,2047, 1.5392837561260185e+04
REGION,S2D2,SDWA00000X,1,2047, 1.5392221853841082e+04
REGION,S3D1,SDWA00000X,1,2047, 1.1564675027749585e+04
REGION,S3D2,SDWA00000X,1,2047, 1.5110094027768695e+04
REGION,S4D1,SDWA00000X,1,2047, 1.0924491385771085e+04
REGION,S4D2,SDWA00000X,1,2047, 1.2831601455135484e+04
REGION,S1D1,SDWA00000X,1,2048, 1.4255390349057521e+04
REGION,S1D2,SDWA00000X,1,2048, 1.4499666390429058e+04
REGION,S2D1,SDWA00000X,1,2048, 1.5740105613211057e+04
REGION,S2D2,SDWA00000X,1,2048, 1.5739409593454091e+04
REGION,S3D1,SDWA00000X,1,2048, 1.3210753953358904e+04
REGION,S3D2,SDWA00000X,1,2048, 1.5667210991950493e+04
REGION,S4D1,SDWA00000X,1,2048, 1.0037867570345839e+04
REGION,S4D2,SDWA00000X,1,2048, 1.3252238415976060e+04
REGION,S1D1,SDWA00000X,1,2049, 1.4794070150359230e+04
REGION,S1D2,SDWA00000X,1,2049, 1.5105341265707379e+04
REGION,S2D1,SDWA00000X,1,2049, 1.5981657829128795e+04
REGION,S2D2,SDWA00000X,1,2049, 1.5980897853823311e+04
REGION,S3D1,SDWA00000X,1,2049, 1.4882403986211433e+04
REGION,S3D2,SDWA00000X,1,2049, 1.5411542404600337e+04
REGION,S4D1,SDWA00000X,1,2049, 9.2321328100514347e+03
REGION,S4D2,SDWA00000X,1,2049, 1.3041757716951688e+04
REGION,S1D1,SDWA00000X,1,2050, 1.5146278756273843e+04
REGION,S1D2,SDWA00000X,1,2050, 1.5171742086510503e+04
REGION,S2D1,SDWA00000X,1,2050, 1.6448659107809988e+04
REGION,S2D2,SDWA00000X,1,2050, 1.6447886006711869e+04
REGION,S3D1,SDWA00000X,1,2050, 1.5251956298185385e+04
REGION,S3D2,SDWA00000X,1,2050, 1.6465393172875749e+04
REGION,S4D1,SDWA00000X,1,2050, 1.1952948745970434e+04
REGION,S4D2,SDWA00000X,1,2050, 1.1807524327274357e+04
REGION,S1D1,SDWA00000X,1,2051, 1.5615632366192896e+04
REGION,S1D2,SDWA00000X,1,2051, 1.5614701946558098e+04
REGION,S2D1,SDWA00000X,1,2051, 1.6486039700264639e+04
REGION,S2D2,SDWA00000X,1,2051, 1.6485240450308411e+04
REGION,S3D1,SDWA00000X,1,2051, 1.3665666554347694e+04
REGION,S3D2,SDWA00000X,1,2051, 1.6498003309387550e+04
REGION,S4D1,SDWA00000X,1,2051, 1.1389830207544217e+04
REGION,S4D2,SDWA00000X,1,2051, 1.2513312488154157e+04
REGION,S1D1,SDWA00000X,1,2052, 1.5792255675686984e+04
REGION,S1D2,SDWA00000X,1,2052, 1.5791286337053509e+04
REGION,S2D1,SDWA00000X,1,2052, 1.6662652625719809e+04
REGION,S2D2,SDWA00000X,1,2052, 1.6661819943528470e+04
REGION,S3D1,SDWA00000X,1,2052, 1.5250801304269933e+04
REGION,S3D2,SDWA00000X,1,2052, 1.6711903690257179e+04
REGION,S4D1,SDWA00000X,1,2052, 1.1395813894291907e+04
REGION,S4D2,SDWA00000X,1,2052, 1.1785524016391264e+04
REGION,S1D1,SDWA00000X,1,2053, 1.5843186716788816e+04
REGION,S1D2,SDWA00000X,1,2053, 1.5848061840123652e+04
REGION,S2D1,SDWA00000X,1,2053, 1.6719465397976335e+04
REGION,S2D2,SDWA00000X,1,2053, 1.6718589050322986e+04
REGION,S3D1,SDWA00000X,1,2053, 1.4922037933798316e+04
REGION,S3D2,SDWA00000X,1,2053, 1.6843086375629729e+04
REGION,S4D1,SDWA00000X,1,2053, 1.1267853596186435e+04
REGION,S4D2,SDWA00000X,1,2053, 1.2060255955694915e+04
REGION,S1D1,SDWA00000X,1,2054, 1.5843265344423875e+04
REGION,S1D2,SDWA00000X,1,2054, 1.5849850173204410e+04
REGION,S2D1,SDWA00000X,1,2054, 1.6721285092705093e+04
REGION,S2D2,SDWA00000X,1,2054, 1.6720372001001680e+04
REGION,S3D1,SDWA00000X,1,2054, 1.1820935821844158e+04
REGION,S3D2,SDWA00000X,1,2054, 1.6844734951335948e+04
REGION,S4D1,SDWA00000X,1,2054, 1.0947500231123264e+04
REGION,S4D2,SDWA00000X,1,2054, 1.4114065135526069e+04
REGION,S1D1,SDWA00000X,1,2055, 1.4821481880876512e+04
REGION,S1D2,SDWA00000X,1,2055, 1.5849833526962928e+04
REGION,S2D1,SDWA00000X,1,2055, 1.6722073989278691e+04
REGION,S2D2,SDWA00000X,1,2055, 1.6721073368148041e+04
REGION,S3D1,SDWA00000X,1,2055, 1.3042858957632663e+04
REGION,S3D2,SDWA00000X,1,2055, 1.6844315822108474e+04
REGION,S4D1,SDWA00000X,1,2055, 9536.78057541574
REGION,S4D2,SDWA00000X,1,2055, 1.3826770464860010e+04
REGION,S1D1,SDWA00000X,1,2056, 1.4472669568514950e+04
REGION,S1D2,SDWA00000X,1,2056, 1.5850627528041343e+04
REGION,S2D1,SDWA00000X,1,2056, 1.6722192408045641e+04
REGION,S2D2,SDWA00000X,1,2056, 1.6721127051536187e+04
REGION,S3D1,SDWA00000X,1,2056, 1.3105805631220544e+04
REGION,S3D2,SDWA00000X,1,2056, 1.6845323278209024e+04
REGION,S4D1,SDWA00000X,1,2056, 9.7832044723195613e+03
REGION,S4D2,SDWA00000X,1,2056, 1.3452122776779121e+04
REGION,S1D1,SDWA00000X,1,2057, 1.4823511318133749e+04
REGION,S1D2,SDWA00000X,1,2057, 1.5852398007917518e+04
REGION,S2D1,SDWA00000X,1,2057, 1.6724012194059917e+04
REGION,S2D2,SDWA00000X,1,2057, 1.6722889069310531e+04
REGION,S3D1,SDWA00000X,1,2057, 13320.2811306753
REGION,S3D2,SDWA00000X,1,2057, 1.6847168828903195e+04
REGION,S4D1,SDWA00000X,1,2057, 8.6361473244948120e+03
REGION,S4D2,SDWA00000X,1,2057, 1.3967211698625611e+04
REGION,S1D1,SDWA00000X,1,2058, 1.5116347434291509e+04
REGION,S1D2,SDWA00000X,1,2058, 1.5852468323604042e+04
REGION,S2D1,SDWA00000X,1,2058, 1.6724129866887040e+04
REGION,S2D2,SDWA00000X,1,2058, 1.6722951257389370e+04
REGION,S3D1,SDWA00000X,1,2058, 1.2756102066638716e+04
REGION,S3D2,SDWA00000X,1,2058, 1.6848799471506845e+04
REGION,S4D1,SDWA00000X,1,2058, 9.1616983162344186e+03
REGION,S4D2,SDWA00000X,1,2058, 1.3732012573959271e+04
REGION,S1D1,SDWA00000X,1,2059, 1.4055034095459710e+04
REGION,S1D2,SDWA00000X,1,2059, 1.5852563354711361e+04
REGION,S2D1,SDWA00000X,1,2059, 1.6724308023736383e+04
REGION,S2D2,SDWA00000X,1,2059, 1.6723032022149389e+04
REGION,S3D1,SDWA00000X,1,2059, 1.2926735920500476e+04
REGION,S3D2,SDWA00000X,1,2059, 1.6849236989757715e+04
REGION,S4D1,SDWA00000X,1,2059, 8588.03946093054
REGION,S4D2,SDWA00000X,1,2059, 1.3825606802101473e+04
REGION,S1D1,SDWA00000X,1,2060, 1.3786124673211703e+04
REGION,S1D2,SDWA00000X,1,2060, 1.5852651222608760e+04
REGION,S2D1,SDWA00000X,1,2060, 1.6724472751562807e+04
REGION,S2D2,SDWA00000X,1,2060, 1.6723106699061445e+04
REGION,S3D1,SDWA00000X,1,2060, 1.4132997336220924e+04
REGION,S3D2,SDWA00000X,1,2060, 1.6850287090614980e+04
REGION,S4D1,SDWA00000X,1,2060, 8.0562598686024648e+03
REGION,S4D2,SDWA00000X,1,2060, 1.3053647533434565e+04
REGION,S1D1,SDWA00000X,1,2061, 2121100.50152783
REGION,S1D2,SDWA00000X,1,2061, 1.2726603009166943e+06
REGION,S2D1,SDWA00000X,1,2061, 2.1211005015278310e+06
REGION,S2D2,SDWA00000X,1,2061, 1.6723163265007042e+04
REGION,S3D1,SDWA00000X,1,2061, 1.2888297770074365e+04
REGION,S3D2,SDWA00000X,1,2061, 1.6850856305088888e+04
REGION,S4D1,SDWA00000X,1,2061, 5.9357137151131610e+03
REGION,S4D2,SDWA00000X,1,2061, 1.3829276198988704e+04
REGION,S1D1,SDWA00000X,1,2062, 2.3335256446117745e+06
REGION,S1D2,SDWA00000X,1,2062, 1.5852784318891945e+04
REGION,S2D1,SDWA00000X,1,2062, 1.6724722270011305e+04
REGION,S2D2,SDWA00000X,1,2062, 1.6723219814541921e+04
REGION,S3D1,SDWA00000X,1,2062, 1.3417591899759245e+04
REGION,S3D2,SDWA00000X,1,2062, 1.6851551103192294e+04
REGION,S4D1,SDWA00000X,1,2062, 5.3348394547585794e+03
REGION,S4D2,SDWA00000X,1,2062, 1.3766885919278258e+04
REGION,S1D1,SDWA00000X,1,2063, 2.4892200626378022e+06
REGION,S1D2,SDWA00000X,1,2063, 1.5874094590147575e+04
REGION,S2D1,SDWA00000X,1,2063, 1.6746090064778487e+04
REGION,S2D2,SDWA00000X,1,2063, 16744.5202133997
REGION,S3D1,SDWA00000X,1,2063, 1.3667866085973477e+04
REGION,S3D2,SDWA00000X,1,2063, 1.6873410527045213e+04
REGION,S4D1,SDWA00000X,1,2063, 3.9932717133676138e+03
REGION,S4D2,SDWA00000X,1,2063, 1.3760800532281517e+04
REGION,S1D1,SDWA00000X,1,2064, 9.6692853736067854e+05
REGION,S1D2,SDWA00000X,1,2064, 1.5874165984886145e+04
REGION,S2D1,SDWA00000X,1,2064, 1.6746223910021756e+04
REGION,S2D2,SDWA00000X,1,2064, 1.6744580890151632e+04
REGION,S3D1,SDWA00000X,1,2064, 1.3475834592873831e+04
REGION,S3D2,SDWA00000X,1,2064, 1.6874146259725618e+04
REGION,S4D1,SDWA00000X,1,2064, 2.7490826790469256e+06
REGION,S4D2,SDWA00000X,1,2064, 1.3715269641846375e+04
REGION,S1D1,SDWA00000X,1,2065, 1.4716463600543977e+04
REGION,S1D2,SDWA00000X,1,2065, 1.5874238126613654e+04
REGION,S2D1,SDWA00000X,1,2065, 1.6746359155661146e+04
REGION,S2D2,SDWA00000X,1,2065, 1.6744642201752336e+04
REGION,S3D1,SDWA00000X,1,2065, 1.3315376278900321e+04
REGION,S3D2,SDWA00000X,1,2065, 1.6874901260979103e+04
REGION,S4D1,SDWA00000X,1,2065, 3.0035789476868478e+06
REGION,S4D2,SDWA00000X,1,2065, 1.3668456105686126e+04
REGION,S1D1,SDWA00000X,1,2066, 1.4167594052184182e+04
REGION,S1D2,SDWA00000X,1,2066, 1.5488529756636617e+04
REGION,S2D1,SDWA00000X,1,2066, 1.6360755016409674e+04
REGION,S2D2,SDWA00000X,1,2066, 1.6358915943312588e+04
REGION,S3D1,SDWA00000X,1,2066, 1.2639150845023587e+04
REGION,S3D2,SDWA00000X,1,2066, 1.6489270582556856e+04
REGION,S4D1,SDWA00000X,1,2066, 3.2283748449404710e+06
REGION,S4D2,SDWA00000X,1,2066, 1.3348504597213623e+04
REGION,S1D1,SDWA00000X,1,2067, 1.3689481531445255e+04
REGION,S1D2,SDWA00000X,1,2067, 1.5395101655596016e+04
REGION,S2D1,SDWA00000X,1,2067, 1.6265200640972605e+04
REGION,S2D2,SDWA00000X,1,2067, 1.6265470404636764e+04
REGION,S3D1,SDWA00000X,1,2067, 3.5426134314477127e+06
REGION,S3D2,SDWA00000X,1,2067, 1.6395858018842824e+04
REGION,S4D1,SDWA00000X,1,2067, 1.2074213393725342e+03
REGION,S4D2,SDWA00000X,1,2067, 1.3040025106558462e+04
REGION,S1D1,SDWA00000X,1,2068, 3.9139535608617491e+06
REGION,S1D2,SDWA00000X,1,2068, 1.5453442600086646e+04
REGION,S2D1,SDWA00000X,1,2068, 3.9139535608617491e+06
REGION,S2D2,SDWA00000X,1,2068, 1.6323799301974410e+04
REGION,S3D1,SDWA00000X,1,2068, 3.9569640395525382e+06
REGION,S3D2,SDWA00000X,1,2068, 1.6454209697618688e+04
REGION,S4D1,SDWA00000X,1,2068, 4.0009303066586787e+06
REGION,S4D2,SDWA00000X,1,2068, 1.2998545472627527e+04
REGION,S1D1,SDWA00000X,1,2069, 4.4500804431648478e+06
REGION,S1D2,SDWA00000X,1,2069, 1.5450423947748519e+04
REGION,S2D1,SDWA00000X,1,2069, 4.4500804431648478e+06
REGION,S2D2,SDWA00000X,1,2069, 1.6320766206481303e+04
REGION,S3D1,SDWA00000X,1,2069, 4.4989824260567706e+06
REGION,S3D2,SDWA00000X,1,2069, 2.6993894556340650e+06
REGION,S4D1,SDWA00000X,1,2069, 4.5489711196796242e+06
REGION,S4D2,SDWA00000X,1,2069, 1.2884954911277704e+04
REGION,S1D1,SDWA00000X,1,2070, 5.3165182923043109e+06
REGION,S1D2,SDWA00000X,1,2070, 3.1899109753825762e+06
REGION,S2D1,SDWA00000X,1,2070, 5.3165182923043109e+06
REGION,S2D2,SDWA00000X,1,2070, 3.1899109753825762e+06
REGION,S3D1,SDWA00000X,1,2070, 5.3749415702417223e+06
REGION,S3D2,SDWA00000X,1,2070, 16451.362307781
REGION,S4D1,SDWA00000X,1,2070, 5434663.14324441
REGION,S4D2,SDWA00000X,1,2070, 3.2607978859466421e+06
REGION,S2D1,SDFW00P00X,1,2015, 3.1812603737604877e+03
REGION,S3D1,SDFW00P00X,1,2016, 3.2375878018122239e+03
REGION,S2D1,SDFW00P00X,1,2017, 3.2236733153830951e+03
REGION,S2D1,SDFW00P00X,1,2018, 3.2450913627584487e+03
REGION,S4D1,SDFW00P00X,1,2019, 3.3392439716402664e+03
REGION,S4D1,SDFW00P00X,1,2020, 3.3614298690887340e+03
REGION,S4D1,SDFW00P00X,1,2021, 3.4050533124486965e+03
REGION,S4D2,SDFW00P00X,1,2022, 2.0692605899597784e+03
REGION,S4D2,SDFW00P00X,1,2023, 2.0955376210310560e+03
REGION,S3D1,SDFW00P00X,1,2024, 3.4975627026840475e+03
REGION,S4D1,SDFW00P00X,1,2025, 3.5803423235741466e+03
REGION,S4D1,SDFW00P00X,1,2026, 3.6240305038432252e+03
REGION,S4D1,SDFW00P00X,1,2027, 3.6676804790179094e+03
REGION,S4D1,SDFW00P00X,1,2028, 3.7113339681075581e+03
REGION,S2D1,SDFW00P00X,1,2029, 3.6734047464724072e+03
REGION,S4D1,SDFW00P00X,1,2030, 3.7988219530707238e+03
REGION,S2D1,SDFW00P00X,1,2031, 3.7931622371809540e+03
REGION,S4D1,SDFW00P00X,1,2032, 3.9480252049204137e+03
REGION,S2D1,SDFW00P00X,1,2033, 3924.4685161899
REGION,S2D1,SDFW00P00X,1,2034, 3.9808827577834077e+03
REGION,S4D1,SDFW00P00X,1,2035, 4.0613471694354853e+03
REGION,S2D1,SDFW00P00X,1,2036, 3.9726503390919320e+03
REGION,S2D1,SDFW00P00X,1,2037, 3.9720613598951813e+03
REGION,S4D1,SDFW00P00X,1,2038, 4.0595532954749647e+03
REGION,S2D1,SDFW00P00X,1,2039, 3.9703870197492506e+03
REGION,S2D1,SDFW00P00X,1,2040, 3.9693298452055174e+03
REGION,S4D2,SDFW00P00X,1,2041, 2.4137114360957316e+03
REGION,S2D1,SDFW00P00X,1,2042, 3.9016424409082729e+03
REGION,S2D1,SDFW00P00X,1,2043, 3.8680796347872151e+03
REGION,S4D1,SDFW00P00X,1,2044, 3.9199478707585613e+03
REGION,S4D1,SDFW00P00X,1,2045, 3.8860945925889068e+03
REGION,S4D1,SDFW00P00X,1,2046, 3.8515170547502385e+03
REGION,S4D1,SDFW00P00X,1,2047, 3.8172652356554895e+03
REGION,S4D2,SDFW00P00X,1,2048, 2.2700049554495363e+03
REGION,S4D1,SDFW00P00X,1,2049, 3.7497491474060907e+03
REGION,S4D1,SDFW00P00X,1,2050, 3.7164876202174128e+03
REGION,S4D1,SDFW00P00X,1,2051, 3.6811885308725068e+03
REGION,S4D1,SDFW00P00X,1,2052, 3.6462233254858370e+03
REGION,S2D1,SDFW00P00X,1,2053, 3.5330748111618013e+03
REGION,S4D1,SDFW00P00X,1,2054, 3.5772760768435951e+03
REGION,S4D1,SDFW00P00X,1,2055, 3.5432825922318020e+03
REGION,S3D1,SDFW00P00X,1,2056, 3.4710350878926806e+03
REGION,S4D1,SDFW00P00X,1,2057, 3.4762280312798589e+03
REGION,S2D1,SDFW00P00X,1,2058, 3.3682996106747310e+03
REGION,S4D1,SDFW00P00X,1,2059, 3.4103600346896633e+03
REGION,S2D1,SDFW00P00X,1,2060, 3.3044162010967148e+03
REGION,S3D1,SDFW00P00X,1,2061, 3.3063700811732751e+03
REGION,S4D1,SDFW00P00X,1,2062, 3.3086875975568651e+03
REGION,S4D1,SDFW00P00X,1,2063, 3.2745813746548265e+03
REGION,S3D1,SDFW00P00X,1,2064, 3.2051699005673440e+03
REGION,S4D1,SDFW00P00X,1,2065, 3.2072874127018340e+03
REGION,S2D1,SDFW00P00X,1,2066, 3.1050905000350303e+03
REGION,S4D2,SDFW00P00X,1,2067, 1.8847183160462980e+03
REGION,S4D1,SDFW00P00X,1,2068, 3.1086003642883279e+03
REGION,S4D1,SDFW00P00X,1,2069, 3.0763017050215212e+03
REGION,S4D2,SDFW00P00X,1,2070, 1.8265805644880036e+03
REGION,S1D1,SDLF00P00X,1,2015, 2.9238576950823261e+02
REGION,S1D2,SDLF00P00X,1,2015, 4.7589164174983438e+01
REGION,S2D1,SDLF00P00X,1,2015, 2.9311574008211556e+02
REGION,S3D1,SDLF00P00X,1,2015, 2.9545339610778291e+02
REGION,S3D2,SDLF00P00X,1,2015, 1.6073108681192940e+02
REGION,S4D1,SDLF00P00X,1,2015, 1.6208039938333809e+02
REGION,S4D2,SDLF00P00X,1,2015, 2.2872522864118585e+02
REGION,S1D1,SDLF00P00X,1,2016, 2.9450076538556391e+02
REGION,S2D1,SDLF00P00X,1,2016, 2.7098690909327559e+02
REGION,S2D2,SDLF00P00X,1,2016, 1.0790393107592287e+02
REGION,S3D1,SDLF00P00X,1,2016, 2.7116553366529308e+02
REGION,S3D2,SDLF00P00X,1,2016, 1.8858981483692284e+02
REGION,S4D1,SDLF00P00X,1,2016, 1.4184005590278932e+02
REGION,S4D2,SDLF00P00X,1,2016, 2.9550514837715588e+02
REGION,S2D1,SDLF00P00X,1,2017, 2.9311574008211551e+02
REGION,S2D2,SDLF00P00X,1,2017, 2.9550514837715326e+02
REGION,S3D1,SDLF00P00X,1,2017, 2.7215602100208264e+02
REGION,S3D2,SDLF00P00X,1,2017, 1.5832885142803158e+02
REGION,S4D1,SDLF00P00X,1,2017, 2.9550514837715622e+02
REGION,S4D2,SDLF00P00X,1,2017, 1.7550512903578669e+02
REGION,S1D1,SDLF00P00X,1,2018, 2.9311574008211556e+02
REGION,S2D2,SDLF00P00X,1,2018, 2.9550514837715326e+02
REGION,S3D1,SDLF00P00X,1,2018, 2.9550514837715582e+02
REGION,S3D2,SDLF00P00X,1,2018, 8.5612863562008187e+01
REGION,S4D1,SDLF00P00X,1,2018, 2.5803400222228487e+02
REGION,S4D2,SDLF00P00X,1,2018, 2.2419861521829384e+02
REGION,S2D1,SDLF00P00X,1,2019, 2.9550514837715554e+02
REGION,S2D2,SDLF00P00X,1,2019, 2.9550514837715326e+02
REGION,S3D1,SDLF00P00X,1,2019, 2.9550514837715588e+02
REGION,S3D2,SDLF00P00X,1,2019, 2.0636017580755617e+02
REGION,S4D1,SDLF00P00X,1,2019, 2.9311574008211619e+02
REGION,S4D2,SDLF00P00X,1,2019, 4.6381022384065005e+01
REGION,S1D2,SDLF00P00X,1,2020, 2.7180852210897854e+02
REGION,S2D1,SDLF00P00X,1,2020, 2.8769706609499633e+02
REGION,S2D2,SDLF00P00X,1,2020, 2.9550514837715326e+02
REGION,S3D2,SDLF00P00X,1,2020, 2.1852793048166114e+02
REGION,S4D2,SDLF00P00X,1,2020, 8.2880696369197025e+01
REGION,S1D2,SDLF00P00X,1,2021, 2.9550514837715326e+02
REGION,S2D2,SDLF00P00X,1,2021, 2.9550514837715326e+02
REGION,S3D2,SDLF00P00X,1,2021, 2.7517088901630723e+02
REGION,S4D2,SDLF00P00X,1,2021, 2.1289856498374675e+02
REGION,S1D1,SDLF00P00X,1,2022, 2.7044308569030238e+02
REGION,S1D2,SDLF00P00X,1,2022, 2.7479685792060280e+02
REGION,S2D2,SDLF00P00X,1,2022, 2.9550514837715326e+02
REGION,S3D1,SDLF00P00X,1,2022, 2.6936532676095538e+02
REGION,S4D2,SDLF00P00X,1,2022, 2.1907026994357292e+02
REGION,S1D1,SDLF00P00X,1,2023, 2.8776566561484213e+02
REGION,S2D1,SDLF00P00X,1,2023, 2.9550514837715554e+02
REGION,S2D2,SDLF00P00X,1,2023, 2.9550514837715326e+02
REGION,S3D2,SDLF00P00X,1,2023, 2.3248681932009663e+02
REGION,S4D2,SDLF00P00X,1,2023, 2.7353811862168965e+02
REGION,S1D1,SDLF00P00X,1,2024, 2.9550514837715605e+02
REGION,S1D2,SDLF00P00X,1,2024, 2.9550514837715326e+02
REGION,S2D2,SDLF00P00X,1,2024, 7.2529267324153224e+01
REGION,S3D1,SDLF00P00X,1,2024, 2.9426803467047273e+02
REGION,S4D1,SDLF00P00X,1,2024, 2.9359362174112420e+02
REGION,S4D2,SDLF00P00X,1,2024, 2.9441940124788971e+02
REGION,S1D1,SDLF00P00X,1,2025, 2.6801103679885011e+02
REGION,S1D2,SDLF00P00X,1,2025, 2.4962235733593758e+02
REGION,S2D1,SDLF00P00X,1,2025, 2.6184833792261719e+02
REGION,S2D2,SDLF00P00X,1,2025, 7.4344693555259326e+01
REGION,S3D1,SDLF00P00X,1,2025, 2.6668686016530177e+02
REGION,S4D1,SDLF00P00X,1,2025, 2.6801103679885017e+02
REGION,S4D2,SDLF00P00X,1,2025, 2.6701704294811327e+02
REGION,S1D1,SDLF00P00X,1,2026, 2.5955017819605666e+02
REGION,S1D2,SDLF00P00X,1,2026, 2.6108095781463732e+02
REGION,S2D2,SDLF00P00X,1,2026, 2.6108095781463732e+02
REGION,S3D2,SDLF00P00X,1,2026, 2.0990155920491313e+02
REGION,S4D1,SDLF00P00X,1,2026, 2.6108095781463987e+02
REGION,S4D2,SDLF00P00X,1,2026, 2.2412567544905622e+02
REGION,S1D1,SDLF00P00X,1,2027, 2.3821402329590703e+02
REGION,S1D2,SDLF00P00X,1,2027, 2.5415087883042710e+02
REGION,S2D1,SDLF00P00X,1,2027, 2.5259776343865306e+02
REGION,S2D2,SDLF00P00X,1,2027, 2.5415087883042710e+02
REGION,S3D1,SDLF00P00X,1,2027, 2.5415087883042929e+02
REGION,S4D1,SDLF00P00X,1,2027, 1.6382241512741166e+02
REGION,S4D2,SDLF00P00X,1,2027, 2.5415087883042935e+02
REGION,S1D1,SDLF00P00X,1,2028, 2.4578715486919546e+02
REGION,S1D2,SDLF00P00X,1,2028, 2.4722079984621692e+02
REGION,S2D1,SDLF00P00X,1,2028, 2.3375708844815770e+02
REGION,S2D2,SDLF00P00X,1,2028, 7.4808606208817167e+01
REGION,S3D1,SDLF00P00X,1,2028, 2.3250985627589102e+02
REGION,S3D2,SDLF00P00X,1,2028, 2.0824916928889564e+02
REGION,S4D1,SDLF00P00X,1,2028, 2.4589547471190380e+02
REGION,S4D2,SDLF00P00X,1,2028, 2.4722079984621902e+02
REGION,S1D1,SDLF00P00X,1,2029, 2.4029072086200847e+02
REGION,S1D2,SDLF00P00X,1,2029, 1.9896655320523269e+02
REGION,S2D1,SDLF00P00X,1,2029, 2.4029072086200853e+02
REGION,S2D2,SDLF00P00X,1,2029, 2.4029072086200674e+02
REGION,S3D1,SDLF00P00X,1,2029, 2.2635100022454321e+02
REGION,S3D2,SDLF00P00X,1,2029, 2.0742297433088697e+02
REGION,S4D1,SDLF00P00X,1,2029, 1.3695497365826702e+02
REGION,S4D2,SDLF00P00X,1,2029, 2.4029072086200884e+02
REGION,S1D1,SDLF00P00X,1,2030, 2.3336064187779829e+02
REGION,S1D2,SDLF00P00X,1,2030, 2.3161238481581549e+02
REGION,S2D1,SDLF00P00X,1,2030, 2.3336064187779823e+02
REGION,S2D2,SDLF00P00X,1,2030, 2.2110152223585652e+02
REGION,S3D1,SDLF00P00X,1,2030, 2.3336064187779851e+02
REGION,S3D2,SDLF00P00X,1,2030, 192.707110968395
REGION,S4D1,SDLF00P00X,1,2030, 2.3216593773027878e+02
REGION,S4D2,SDLF00P00X,1,2030, 2.3336064187779851e+02
REGION,S1D1,SDLF00P00X,1,2031, 1.7768097458291578e+01
REGION,S1D2,SDLF00P00X,1,2031, 2.0790236952630529e+01
REGION,S2D1,SDLF00P00X,1,2031, 2.2015220057421789e+03
REGION,S2D2,SDLF00P00X,1,2031, 2.0790236952630529e+01
REGION,S3D2,SDLF00P00X,1,2031, 1.3840048632222256e+01
REGION,S4D1,SDLF00P00X,1,2031, 1.9715003219862730e+01
REGION,S4D2,SDLF00P00X,1,2031, 9.7570292748847134e+00
REGION,S1D1,SDLF00P00X,1,2032, 1.3860157968420422e+01
REGION,S1D2,SDLF00P00X,1,2032, 1.3860157968412725e+01
REGION,S2D1,SDLF00P00X,1,2032, 2.2268044711946677e+03
REGION,S2D2,SDLF00P00X,1,2032, 1.3860157968420319e+01
REGION,S3D2,SDLF00P00X,1,2032, 6.7351648728208258e-01
REGION,S4D2,SDLF00P00X,1,2032, 1.3860157968420440e+01
REGION,S1D2,SDLF00P00X,1,2033, 6.9300789842100956e+00
