r,t,e,y,AnnualTechnologyEmission
REGION,EGNG00ILGX,EGCO2,2055.0,29.7652
REGION,EGNG00ILGX,EGCO2,2056.0,32.9588
REGION,EGNG00ILGX,EGCO2,2057.0,33.7684
REGION,EGNG00ILGX,EGCO2,2058.0,33.7619
REGION,EGNG00ILGX,EGCO2,2059.0,33.6968
REGION,EGNG00ILGX,EGCO2,2060.0,32.9683
REGION,EGNG00ILGX,EGCO2,2061.0,32.1398
REGION,EGNG00ILGX,EGCO2,2062.0,31.4337
REGION,EGNG00ILGX,EGCO2,2063.0,30.8353
REGION,EGNG00ILGX,EGCO2,2064.0,30.3297
REGION,EGNG00ILGX,EGCO2,2065.0,29.8877
REGION,EGNG00ILGX,EGCO2,2066.0,29.5457
REGION,EGNG00ILGX,EGCO2,2067.0,29.0292
REGION,EGNG00ILGX,EGCO2,2068.0,28.2959
REGION,EGNG00ILGX,EGCO2,2069.0,27.5904
REGION,EGNG00ILGX,EGCO2,2070.0,29.1523
REGION,EGNG00X00X,EGCO2,2015.0,132.0282
REGION,EGNG00X00X,EGCO2,2016.0,133.0512
REGION,EGNG00X00X,EGCO2,2017.0,135.441
REGION,EGNG00X00X,EGCO2,2018.0,136.6602
REGION,EGNG00X00X,EGCO2,2019.0,158.7438
REGION,EGNG00X00X,EGCO2,2020.0,129.6331
REGION,EGNG00X00X,EGCO2,2021.0,130.5846
REGION,EGNG00X00X,EGCO2,2022.0,131.536
REGION,EGNG00X00X,EGCO2,2023.0,132.4874
REGION,EGNG00X00X,EGCO2,2024.0,133.4386
REGION,EGNG00X00X,EGCO2,2025.0,118.9734
REGION,EGNG00X00X,EGCO2,2026.0,135.3409
REGION,EGNG00X00X,EGCO2,2027.0,136.3209
REGION,EGNG00X00X,EGCO2,2028.0,137.3919
REGION,EGNG00X00X,EGCO2,2029.0,138.4628
REGION,EGNG00X00X,EGCO2,2030.0,139.5336
REGION,EGNG00X00X,EGCO2,2031.0,134.9827
REGION,EGNG00X00X,EGCO2,2032.0,129.8651
REGION,EGNG00X00X,EGCO2,2033.0,124.7322
REGION,EGNG00X00X,EGCO2,2034.0,119.1598
REGION,EGNG00X00X,EGCO2,2035.0,112.5796
REGION,EGNG00X00X,EGCO2,2036.0,106.8496
REGION,EGNG00X00X,EGCO2,2037.0,102.1694
REGION,EGNG00X00X,EGCO2,2038.0,97.4248
REGION,EGNG00X00X,EGCO2,2039.0,92.3601
REGION,EGNG00X00X,EGCO2,2040.0,91.4372
REGION,EGNG00X00X,EGCO2,2041.0,90.7594
REGION,EGNG00X00X,EGCO2,2042.0,89.8486
REGION,EGNG00X00X,EGCO2,2043.0,89.5846
REGION,EGNG00X00X,EGCO2,2044.0,89.5628
REGION,EGNG00X00X,EGCO2,2045.0,89.4413
REGION,EGNG00X00X,EGCO2,2046.0,90.863
REGION,EGNG00X00X,EGCO2,2047.0,91.1052
REGION,EGNG00X00X,EGCO2,2048.0,86.9331
REGION,EGNG00X00X,EGCO2,2049.0,46.6437
REGION,EGNG00X00X,EGCO2,2050.0,45.2566
REGION,EGNG00X00X,EGCO2,2051.0,32.8445
REGION,EGNG00X00X,EGCO2,2052.0,31.6972
REGION,EGNG00X00X,EGCO2,2053.0,30.493
REGION,EGNG00X00X,EGCO2,2054.0,29.4034
REGION,EGNG00X00X,EGCO2,2055.0,1.5901
REGION,EGNG00X00X,EGCO2,2056.0,0.3746
REGION,EGNG00X00X,EGCO2,2059.0,0.0313
REGION,EGNG00X00X,EGCO2,2060.0,0.0025
REGION,EGNGCCC01N,EGCO2,2040.0,-0.6829
REGION,EGNGCCC01N,EGCO2,2041.0,-0.6804
REGION,EGNGCCC01N,EGCO2,2042.0,-0.6779
REGION,EGNGCCC01N,EGCO2,2043.0,-0.6754
REGION,EGNGCCC01N,EGCO2,2044.0,-0.6729
REGION,EGNGCCC01N,EGCO2,2045.0,-0.6705
REGION,EGNGCCC01N,EGCO2,2046.0,-0.668
REGION,EGNGCCC01N,EGCO2,2047.0,-0.6656
REGION,EGNGCCC01N,EGCO2,2048.0,-1.982
REGION,EGNGCCC01N,EGCO2,2049.0,-1.9749
REGION,EGNGCCC01N,EGCO2,2050.0,-1.9679
REGION,EGNGCCC01N,EGCO2,2051.0,-1.9609
REGION,EGNGCCC01N,EGCO2,2052.0,-1.9539
REGION,EGNGCCC01N,EGCO2,2053.0,-1.947
REGION,EGNGCCC01N,EGCO2,2054.0,-1.9402
REGION,EGNGCCC01N,EGCO2,2055.0,-1.9333
REGION,EGNGCCC01N,EGCO2,2056.0,-1.9141
REGION,EGNGCCC01N,EGCO2,2057.0,-1.9199
REGION,EGNGCCC01N,EGCO2,2058.0,-1.9132
REGION,EGNGCCC01N,EGCO2,2059.0,-1.9066
REGION,EGNGCCC01N,EGCO2,2060.0,-1.9
REGION,EGNGCCC01N,EGCO2,2061.0,-1.8935
REGION,EGNGCCC01N,EGCO2,2062.0,-1.887
REGION,EGNGCCC01N,EGCO2,2063.0,-1.8806
REGION,EGNGCCC01N,EGCO2,2064.0,-1.8742
REGION,EGNGCCC01N,EGCO2,2065.0,-1.8678
REGION,EGNGCCC01N,EGCO2,2066.0,-1.8615
REGION,EGNGCCC01N,EGCO2,2067.0,-1.8552
REGION,EGNGCCC01N,EGCO2,2068.0,-1.849
REGION,EGNGCCC01N,EGCO2,2069.0,-1.8428
REGION,EGNGCCC01N,EGCO2,2070.0,-1.2221
REGION,EGNGCCC01N,EGREN,2040.0,8.1456
REGION,EGNGCCC01N,EGREN,2041.0,8.1456
REGION,EGNGCCC01N,EGREN,2042.0,8.1456
REGION,EGNGCCC01N,EGREN,2043.0,8.1456
REGION,EGNGCCC01N,EGREN,2044.0,8.1456
REGION,EGNGCCC01N,EGREN,2045.0,8.1456
REGION,EGNGCCC01N,EGREN,2046.0,8.1456
REGION,EGNGCCC01N,EGREN,2047.0,8.1456
REGION,EGNGCCC01N,EGREN,2048.0,24.3427
REGION,EGNGCCC01N,EGREN,2049.0,24.3427
REGION,EGNGCCC01N,EGREN,2050.0,24.3427
REGION,EGNGCCC01N,EGREN,2051.0,24.3427
REGION,EGNGCCC01N,EGREN,2052.0,24.3427
REGION,EGNGCCC01N,EGREN,2053.0,24.3427
REGION,EGNGCCC01N,EGREN,2054.0,24.3427
REGION,EGNGCCC01N,EGREN,2055.0,24.3427
REGION,EGNGCCC01N,EGREN,2056.0,24.1849
REGION,EGNGCCC01N,EGREN,2057.0,24.3427
REGION,EGNGCCC01N,EGREN,2058.0,24.3427
REGION,EGNGCCC01N,EGREN,2059.0,24.3427
REGION,EGNGCCC01N,EGREN,2060.0,24.3427
REGION,EGNGCCC01N,EGREN,2061.0,24.3427
REGION,EGNGCCC01N,EGREN,2062.0,24.3427
REGION,EGNGCCC01N,EGREN,2063.0,24.3427
REGION,EGNGCCC01N,EGREN,2064.0,24.3427
REGION,EGNGCCC01N,EGREN,2065.0,24.3427
REGION,EGNGCCC01N,EGREN,2066.0,24.3427
REGION,EGNGCCC01N,EGREN,2067.0,24.3427
REGION,EGNGCCC01N,EGREN,2068.0,24.3427
REGION,EGNGCCC01N,EGREN,2069.0,24.3427
REGION,EGNGCCC01N,EGREN,2070.0,16.1971
REGION,EGNGCCC02N,EGCO2,2040.0,-2.2367
REGION,EGNGCCC02N,EGCO2,2041.0,-2.8744
REGION,EGNGCCC02N,EGCO2,2042.0,-3.2814
REGION,EGNGCCC02N,EGCO2,2043.0,-5.3221
REGION,EGNGCCC02N,EGCO2,2044.0,-7.3846
REGION,EGNGCCC02N,EGCO2,2045.0,-9.7515
REGION,EGNGCCC02N,EGCO2,2046.0,-12.9982
REGION,EGNGCCC02N,EGCO2,2047.0,-15.7339
REGION,EGNGCCC02N,EGCO2,2048.0,-18.9358
REGION,EGNGCCC02N,EGCO2,2049.0,-18.8679
REGION,EGNGCCC02N,EGCO2,2050.0,-18.8005
REGION,EGNGCCC02N,EGCO2,2051.0,-18.7336
REGION,EGNGCCC02N,EGCO2,2052.0,-18.6672
REGION,EGNGCCC02N,EGCO2,2053.0,-18.6012
REGION,EGNGCCC02N,EGCO2,2054.0,-18.5357
REGION,EGNGCCC02N,EGCO2,2055.0,-18.4707
REGION,EGNGCCC02N,EGCO2,2056.0,-18.4061
REGION,EGNGCCC02N,EGCO2,2057.0,-18.342
REGION,EGNGCCC02N,EGCO2,2058.0,-18.2783
REGION,EGNGCCC02N,EGCO2,2059.0,-18.215
REGION,EGNGCCC02N,EGCO2,2060.0,-18.1522
REGION,EGNGCCC02N,EGCO2,2061.0,-18.0898
REGION,EGNGCCC02N,EGCO2,2062.0,-18.0279
REGION,EGNGCCC02N,EGCO2,2063.0,-17.9664
REGION,EGNGCCC02N,EGCO2,2064.0,-17.9052
REGION,EGNGCCC02N,EGCO2,2065.0,-17.8446
REGION,EGNGCCC02N,EGCO2,2066.0,-17.7843
REGION,EGNGCCC02N,EGCO2,2067.0,-17.7244
REGION,EGNGCCC02N,EGCO2,2068.0,-17.6649
REGION,EGNGCCC02N,EGCO2,2069.0,-17.6058
REGION,EGNGCCC02N,EGCO2,2070.0,-20.0708
REGION,EGNGCCC02N,EGREN,2040.0,26.6795
REGION,EGNGCCC02N,EGREN,2041.0,34.4135
REGION,EGNGCCC02N,EGREN,2042.0,39.4316
REGION,EGNGCCC02N,EGREN,2043.0,64.1889
REGION,EGNGCCC02N,EGREN,2044.0,89.391
REGION,EGNGCCC02N,EGREN,2045.0,118.4727
REGION,EGNGCCC02N,EGREN,2046.0,158.4918
REGION,EGNGCCC02N,EGREN,2047.0,192.5443
REGION,EGNGCCC02N,EGREN,2048.0,232.5635
REGION,EGNGCCC02N,EGREN,2049.0,232.5635
REGION,EGNGCCC02N,EGREN,2050.0,232.5635
REGION,EGNGCCC02N,EGREN,2051.0,232.5635
REGION,EGNGCCC02N,EGREN,2052.0,232.5635
REGION,EGNGCCC02N,EGREN,2053.0,232.5635
REGION,EGNGCCC02N,EGREN,2054.0,232.5635
REGION,EGNGCCC02N,EGREN,2055.0,232.5635
REGION,EGNGCCC02N,EGREN,2056.0,232.5635
REGION,EGNGCCC02N,EGREN,2057.0,232.5635
REGION,EGNGCCC02N,EGREN,2058.0,232.5635
REGION,EGNGCCC02N,EGREN,2059.0,232.5635
REGION,EGNGCCC02N,EGREN,2060.0,232.5635
REGION,EGNGCCC02N,EGREN,2061.0,232.5635
REGION,EGNGCCC02N,EGREN,2062.0,232.5635
REGION,EGNGCCC02N,EGREN,2063.0,232.5635
REGION,EGNGCCC02N,EGREN,2064.0,232.5635
REGION,EGNGCCC02N,EGREN,2065.0,232.5635
REGION,EGNGCCC02N,EGREN,2066.0,232.5635
REGION,EGNGCCC02N,EGREN,2067.0,232.5635
REGION,EGNGCCC02N,EGREN,2068.0,232.5635
REGION,EGNGCCC02N,EGREN,2069.0,232.5635
REGION,EGNGCCC02N,EGREN,2070.0,266.0114
REGION,EGNGCCC04N,EGCO2,2046.0,-0.6648
REGION,EGNGCCC04N,EGCO2,2047.0,-0.6624
REGION,EGNGCCC04N,EGCO2,2048.0,-2.625
REGION,EGNGCCC04N,EGCO2,2049.0,-2.6156
REGION,EGNGCCC04N,EGCO2,2050.0,-2.6062
REGION,EGNGCCC04N,EGCO2,2051.0,-2.5969
REGION,EGNGCCC04N,EGCO2,2052.0,-2.5877
REGION,EGNGCCC04N,EGCO2,2053.0,-2.5786
REGION,EGNGCCC04N,EGCO2,2054.0,-2.5695
REGION,EGNGCCC04N,EGCO2,2055.0,-2.5605
REGION,EGNGCCC04N,EGCO2,2056.0,-1.9004
REGION,EGNGCCC04N,EGCO2,2057.0,-2.5426
REGION,EGNGCCC04N,EGCO2,2058.0,-2.5338
REGION,EGNGCCC04N,EGCO2,2059.0,-2.3069
REGION,EGNGCCC04N,EGCO2,2060.0,-2.5163
REGION,EGNGCCC04N,EGCO2,2061.0,-2.5077
REGION,EGNGCCC04N,EGCO2,2062.0,-2.4991
REGION,EGNGCCC04N,EGCO2,2063.0,-2.4906
REGION,EGNGCCC04N,EGCO2,2064.0,-2.4821
REGION,EGNGCCC04N,EGCO2,2065.0,-2.4574
REGION,EGNGCCC04N,EGCO2,2066.0,-2.4653
REGION,EGNGCCC04N,EGCO2,2067.0,-2.457
REGION,EGNGCCC04N,EGCO2,2068.0,-2.4488
REGION,EGNGCCC04N,EGCO2,2069.0,-2.4406
REGION,EGNGCCC04N,EGCO2,2070.0,-2.4325
REGION,EGNGCCC04N,EGREN,2046.0,8.1055
REGION,EGNGCCC04N,EGREN,2047.0,8.1055
REGION,EGNGCCC04N,EGREN,2048.0,32.239
REGION,EGNGCCC04N,EGREN,2049.0,32.239
REGION,EGNGCCC04N,EGREN,2050.0,32.239
REGION,EGNGCCC04N,EGREN,2051.0,32.239
REGION,EGNGCCC04N,EGREN,2052.0,32.239
REGION,EGNGCCC04N,EGREN,2053.0,32.239
REGION,EGNGCCC04N,EGREN,2054.0,32.239
REGION,EGNGCCC04N,EGREN,2055.0,32.239
REGION,EGNGCCC04N,EGREN,2056.0,24.0117
REGION,EGNGCCC04N,EGREN,2057.0,32.239
REGION,EGNGCCC04N,EGREN,2058.0,32.239
REGION,EGNGCCC04N,EGREN,2059.0,29.4538
REGION,EGNGCCC04N,EGREN,2060.0,32.239
REGION,EGNGCCC04N,EGREN,2061.0,32.239
REGION,EGNGCCC04N,EGREN,2062.0,32.239
REGION,EGNGCCC04N,EGREN,2063.0,32.239
REGION,EGNGCCC04N,EGREN,2064.0,32.239
REGION,EGNGCCC04N,EGREN,2065.0,32.0261
REGION,EGNGCCC04N,EGREN,2066.0,32.239
REGION,EGNGCCC04N,EGREN,2067.0,32.239
REGION,EGNGCCC04N,EGREN,2068.0,32.239
REGION,EGNGCCC04N,EGREN,2069.0,32.239
REGION,EGNGCCC04N,EGREN,2070.0,32.239
REGION,EGNGCCP01N,EGREN,2015.0,0.0
REGION,EGNGCCP01N,EGREN,2016.0,0.0
REGION,EGNGCCP01N,EGREN,2017.0,0.0
REGION,EGNGCCP01N,EGREN,2018.0,0.0
REGION,EGNGCCP01N,EGREN,2019.0,0.0
REGION,EGNGCCP01N,EGREN,2020.0,0.0
REGION,EGNGCCP01N,EGREN,2021.0,8.8566
REGION,EGNGCCP01N,EGREN,2022.0,10.5378
REGION,EGNGCCP01N,EGREN,2023.0,6.6699
REGION,EGNGCCP01N,EGREN,2024.0,13.3215
REGION,EGNGCCP01N,EGREN,2025.0,10.55
REGION,EGNGCCP01N,EGREN,2026.0,16.0077
REGION,EGNGCCP01N,EGREN,2027.0,16.0077
REGION,EGNGCCP01N,EGREN,2028.0,16.0077
REGION,EGNGCCP01N,EGREN,2029.0,16.0077
REGION,EGNGCCP01N,EGREN,2030.0,16.0077
REGION,EGNGCCP01N,EGREN,2031.0,16.0077
REGION,EGNGCCP01N,EGREN,2032.0,16.0077
REGION,EGNGCCP01N,EGREN,2033.0,16.0077
REGION,EGNGCCP01N,EGREN,2034.0,16.0077
REGION,EGNGCCP01N,EGREN,2035.0,16.0077
REGION,EGNGCCP01N,EGREN,2036.0,16.0077
REGION,EGNGCCP01N,EGREN,2037.0,16.0077
REGION,EGNGCCP01N,EGREN,2038.0,6.6699
REGION,EGNGCCP01N,EGREN,2039.0,6.6699
REGION,EGNGCCP01N,EGREN,2040.0,4.9887
REGION,EGNGCCP01N,EGREN,2041.0,3.3441
REGION,EGNGCCP01N,EGREN,2042.0,3.3441
REGION,EGNGCCP01N,EGREN,2043.0,3.3441
REGION,EGNGCCP01N,EGREN,2044.0,3.3258
REGION,EGNGCCP01N,EGREN,2047.0,0.131
REGION,EGNGCCP01N,EGREN,2048.0,40.4364
REGION,EGNGCCP01N,EGREN,2049.0,57.1635
REGION,EGNGCCP01N,EGREN,2050.0,45.8477
REGION,EGNGCCP01N,EGREN,2051.0,45.8477
REGION,EGNGCCP01N,EGREN,2052.0,40.6547
REGION,EGNGCCP01N,EGREN,2053.0,47.7547
REGION,EGNGCCP01N,EGREN,2054.0,39.8938
REGION,EGNGCCP01N,EGREN,2055.0,51.0334
REGION,EGNGCCP01N,EGREN,2056.0,87.4801
REGION,EGNGCCP01N,EGREN,2057.0,94.0314
REGION,EGNGCCP01N,EGREN,2058.0,105.8242
REGION,EGNGCCP01N,EGREN,2059.0,78.7801
REGION,EGNGCCP01N,EGREN,2060.0,86.4393
REGION,EGNGCCP01N,EGREN,2061.0,94.6538
REGION,EGNGCCP01N,EGREN,2062.0,76.8238
REGION,EGNGCCP01N,EGREN,2063.0,85.3208
REGION,EGNGCCP01N,EGREN,2064.0,96.0347
REGION,EGNGCCP01N,EGREN,2065.0,103.6568
REGION,EGNGCCP01N,EGREN,2066.0,94.1282
REGION,EGNGCCP01N,EGREN,2067.0,98.2078
REGION,EGNGCCP01N,EGREN,2068.0,93.7623
REGION,EGNGCCP01N,EGREN,2069.0,86.5591
REGION,EGNGCCP01N,EGREN,2070.0,87.4054
REGION,EGNGCCP01O,EGREN,2015.0,0.0
REGION,EGNGCCP01O,EGREN,2016.0,0.0
REGION,EGNGCCP01O,EGREN,2017.0,0.0
REGION,EGNGCCP01O,EGREN,2018.0,0.0
REGION,EGNGCCP01O,EGREN,2019.0,0.0
REGION,EGNGCCP01O,EGREN,2020.0,0.0
REGION,EGNGCCP01O,EGREN,2021.0,10.5828
REGION,EGNGCCP01O,EGREN,2022.0,10.0258
REGION,EGNGCCP01O,EGREN,2023.0,9.4688
REGION,EGNGCCP01O,EGREN,2024.0,8.9118
REGION,EGNGCCP01O,EGREN,2025.0,8.3549
REGION,EGNGCCP01O,EGREN,2026.0,32.4911
REGION,EGNGCCP01O,EGREN,2027.0,36.2044
REGION,EGNGCCP01O,EGREN,2028.0,33.4194
REGION,EGNGCCP01O,EGREN,2029.0,30.6345
REGION,EGNGCCP01O,EGREN,2030.0,27.8495
REGION,EGNGCCP01O,EGREN,2031.0,25.0646
REGION,EGNGCCP01O,EGREN,2032.0,22.2796
REGION,EGNGCCP01O,EGREN,2033.0,19.4947
REGION,EGNGCCP01O,EGREN,2034.0,16.7097
REGION,EGNGCCP01O,EGREN,2035.0,13.9248
REGION,EGNGCCP01O,EGREN,2036.0,11.1398
REGION,EGNGCCP01O,EGREN,2037.0,8.3549
REGION,EGNGCCP01O,EGREN,2038.0,1.7485
REGION,EGNGCCP01O,EGREN,2039.0,0.5818
REGION,EGNGCCP02N,EGREN,2018.0,0.0
REGION,EGNGCCP02N,EGREN,2019.0,0.0
REGION,EGNGCCP02N,EGREN,2021.0,198.829
REGION,EGNGCCP02N,EGREN,2022.0,209.7703
REGION,EGNGCCP02N,EGREN,2023.0,241.5889
REGION,EGNGCCP02N,EGREN,2024.0,249.9495
REGION,EGNGCCP02N,EGREN,2025.0,183.2375
REGION,EGNGCCP02N,EGREN,2026.0,256.1228
REGION,EGNGCCP02N,EGREN,2027.0,256.1228
REGION,EGNGCCP02N,EGREN,2028.0,256.1228
REGION,EGNGCCP02N,EGREN,2029.0,256.1228
REGION,EGNGCCP02N,EGREN,2030.0,256.1228
REGION,EGNGCCP02N,EGREN,2031.0,256.1228
REGION,EGNGCCP02N,EGREN,2032.0,256.1228
REGION,EGNGCCP02N,EGREN,2033.0,256.1228
REGION,EGNGCCP02N,EGREN,2034.0,256.1228
REGION,EGNGCCP02N,EGREN,2035.0,256.1228
REGION,EGNGCCP02N,EGREN,2036.0,256.1228
REGION,EGNGCCP02N,EGREN,2037.0,256.1228
REGION,EGNGCCP02N,EGREN,2038.0,245.0353
REGION,EGNGCCP02N,EGREN,2039.0,212.4472
REGION,EGNGCCP02N,EGREN,2040.0,180.8928
REGION,EGNGCCP02N,EGREN,2041.0,174.7953
REGION,EGNGCCP02N,EGREN,2042.0,167.196
REGION,EGNGCCP02N,EGREN,2043.0,149.231
REGION,EGNGCCP02N,EGREN,2044.0,140.2965
REGION,EGNGCCP02N,EGREN,2045.0,151.1678
REGION,EGNGCCP02N,EGREN,2046.0,185.0681
REGION,EGNGCCP02N,EGREN,2047.0,180.0447
REGION,EGNGCCP02N,EGREN,2048.0,26.1422
REGION,EGNGCCP02N,EGREN,2049.0,16.7827
REGION,EGNGCCP02N,EGREN,2050.0,19.4881
REGION,EGNGCCP02N,EGREN,2051.0,24.9875
REGION,EGNGCCP02N,EGREN,2052.0,17.7096
REGION,EGNGCCP02N,EGREN,2053.0,17.7597
REGION,EGNGCCP02N,EGREN,2054.0,20.8969
REGION,EGNGCCP02N,EGREN,2055.0,30.9168
REGION,EGNGCCP02N,EGREN,2056.0,38.469
REGION,EGNGCCP02N,EGREN,2057.0,43.8297
REGION,EGNGCCP02N,EGREN,2058.0,44.16
REGION,EGNGCCP02N,EGREN,2059.0,66.0183
REGION,EGNGCCP02N,EGREN,2060.0,59.6853
REGION,EGNGCCP02N,EGREN,2061.0,44.0239
REGION,EGNGCCP02N,EGREN,2062.0,59.9184
REGION,EGNGCCP02N,EGREN,2063.0,64.2907
REGION,EGNGCCP02N,EGREN,2064.0,52.03
REGION,EGNGCCP02N,EGREN,2065.0,51.8868
REGION,EGNGCCP02N,EGREN,2066.0,52.1753
REGION,EGNGCCP02N,EGREN,2067.0,47.567
REGION,EGNGCCP02N,EGREN,2068.0,58.4556
REGION,EGNGCCP02N,EGREN,2069.0,59.9184
REGION,EGNGCCP02N,EGREN,2070.0,38.469
REGION,EGNGCCP02O,EGREN,2015.0,0.0
REGION,EGNGCCP02O,EGREN,2016.0,0.0
REGION,EGNGCCP02O,EGREN,2017.0,0.0
REGION,EGNGCCP02O,EGREN,2018.0,0.0
REGION,EGNGCCP02O,EGREN,2019.0,0.0
REGION,EGNGCCP02O,EGREN,2020.0,0.0
REGION,EGNGCCP02O,EGREN,2021.0,3.6512
REGION,EGNGCCP02O,EGREN,2022.0,3.4591
REGION,EGNGCCP02O,EGREN,2023.0,3.2669
REGION,EGNGCCP02O,EGREN,2024.0,3.0747
REGION,EGNGCCP02O,EGREN,2025.0,2.8826
REGION,EGNGCCP02O,EGREN,2026.0,3.984
REGION,EGNGCCP02O,EGREN,2027.0,7.1138
REGION,EGNGCCP02O,EGREN,2028.0,10.5306
REGION,EGNGCCP02O,EGREN,2029.0,10.5694
REGION,EGNGCCP02O,EGREN,2030.0,5.0285
REGION,EGNGCCP02O,EGREN,2031.0,8.6477
REGION,EGNGCCP02O,EGREN,2032.0,7.6868
REGION,EGNGCCP02O,EGREN,2033.0,6.726
REGION,EGNGCCP02O,EGREN,2034.0,5.7651
REGION,EGNGCCP02O,EGREN,2035.0,4.8043
REGION,EGNGCCP02O,EGREN,2036.0,3.8434
REGION,EGNGCCP02O,EGREN,2037.0,2.8826
REGION,EGNGCCP02O,EGREN,2038.0,0.6033
REGION,EGNGCCP02O,EGREN,2039.0,0.2007
REGION,EGNGCCP04N,EGREN,2015.0,0.0
REGION,EGNGCCP04N,EGREN,2016.0,0.0
REGION,EGNGCCP04N,EGREN,2017.0,0.0
REGION,EGNGCCP04N,EGREN,2020.0,0.0
REGION,EGNGCCP04N,EGREN,2021.0,141.6113
REGION,EGNGCCP04N,EGREN,2022.0,168.0806
REGION,EGNGCCP04N,EGREN,2023.0,168.0806
REGION,EGNGCCP04N,EGREN,2024.0,168.0806
REGION,EGNGCCP04N,EGREN,2025.0,168.0806
REGION,EGNGCCP04N,EGREN,2026.0,168.0806
REGION,EGNGCCP04N,EGREN,2027.0,168.0806
REGION,EGNGCCP04N,EGREN,2028.0,168.0806
REGION,EGNGCCP04N,EGREN,2029.0,168.0806
REGION,EGNGCCP04N,EGREN,2030.0,168.0806
REGION,EGNGCCP04N,EGREN,2031.0,168.0806
REGION,EGNGCCP04N,EGREN,2032.0,168.0806
REGION,EGNGCCP04N,EGREN,2033.0,168.0806
REGION,EGNGCCP04N,EGREN,2034.0,168.0806
REGION,EGNGCCP04N,EGREN,2035.0,168.0806
REGION,EGNGCCP04N,EGREN,2036.0,168.0806
REGION,EGNGCCP04N,EGREN,2037.0,168.0806
REGION,EGNGCCP04N,EGREN,2038.0,168.0806
REGION,EGNGCCP04N,EGREN,2039.0,168.0806
REGION,EGNGCCP04N,EGREN,2040.0,168.0806
REGION,EGNGCCP04N,EGREN,2041.0,168.0806
REGION,EGNGCCP04N,EGREN,2042.0,168.0806
REGION,EGNGCCP04N,EGREN,2043.0,168.0806
REGION,EGNGCCP04N,EGREN,2044.0,156.6834
REGION,EGNGCCP04N,EGREN,2045.0,123.4534
REGION,EGNGCCP04N,EGREN,2046.0,61.6962
REGION,EGNGCCP04N,EGREN,2047.0,40.2019
REGION,EGNGCCP04N,EGREN,2048.0,23.6034
REGION,EGNGCCP04N,EGREN,2049.0,16.6747
REGION,EGNGCCP04N,EGREN,2050.0,16.6747
REGION,EGNGCCP04N,EGREN,2051.0,12.7009
REGION,EGNGCCP04N,EGREN,2052.0,23.6795
REGION,EGNGCCP04N,EGREN,2053.0,13.4324
REGION,EGNGCCP04N,EGREN,2054.0,15.611
REGION,EGNGCCP04N,EGREN,2055.0,19.216
REGION,EGNGCCP04N,EGREN,2056.0,19.3239
REGION,EGNGCCP04N,EGREN,2057.0,17.6248
REGION,EGNGCCP04N,EGREN,2058.0,17.6248
REGION,EGNGCCP04N,EGREN,2059.0,35.3671
REGION,EGNGCCP04N,EGREN,2060.0,31.7494
REGION,EGNGCCP04N,EGREN,2061.0,39.4474
REGION,EGNGCCP04N,EGREN,2062.0,41.3421
REGION,EGNGCCP04N,EGREN,2063.0,28.3112
REGION,EGNGCCP04N,EGREN,2064.0,29.7206
REGION,EGNGCCP04N,EGREN,2065.0,22.1906
REGION,EGNGCCP04N,EGREN,2066.0,33.2429
REGION,EGNGCCP04N,EGREN,2067.0,31.6119
REGION,EGNGCCP04N,EGREN,2068.0,19.7777
REGION,EGNGCCP04N,EGREN,2069.0,19.7777
REGION,EGNGCCP04N,EGREN,2070.0,34.737
REGION,EGNGCCP04O,EGREN,2015.0,0.0
REGION,EGNGCCP04O,EGREN,2016.0,0.0
REGION,EGNGCCP04O,EGREN,2017.0,0.0
REGION,EGNGCCP04O,EGREN,2018.0,0.0
REGION,EGNGCCP04O,EGREN,2019.0,0.0
REGION,EGNGCCP04O,EGREN,2020.0,0.0
REGION,EGNGCCP04O,EGREN,2021.0,50.7821
REGION,EGNGCCP04O,EGREN,2022.0,48.1093
REGION,EGNGCCP04O,EGREN,2023.0,45.4366
REGION,EGNGCCP04O,EGREN,2024.0,42.7638
REGION,EGNGCCP04O,EGREN,2025.0,40.0911
REGION,EGNGCCP04O,EGREN,2026.0,37.4184
REGION,EGNGCCP04O,EGREN,2027.0,34.7456
REGION,EGNGCCP04O,EGREN,2028.0,32.0729
REGION,EGNGCCP04O,EGREN,2029.0,39.9184
REGION,EGNGCCP04O,EGREN,2030.0,26.7274
REGION,EGNGCCP04O,EGREN,2031.0,38.6061
REGION,EGNGCCP04O,EGREN,2032.0,50.9711
REGION,EGNGCCP04O,EGREN,2033.0,65.939
REGION,EGNGCCP04O,EGREN,2034.0,72.0799
REGION,EGNGCCP04O,EGREN,2035.0,66.8185
REGION,EGNGCCP04O,EGREN,2036.0,45.198
REGION,EGNGCCP04O,EGREN,2037.0,14.6912
REGION,EGNGCCP04O,EGREN,2038.0,8.3905
REGION,EGNGCCP04O,EGREN,2039.0,2.7917
REGION,EGNGGCP02O,EGREN,2015.0,0.0
REGION,EGNGGCP02O,EGREN,2016.0,0.0
REGION,EGNGGCP02O,EGREN,2017.0,0.0
REGION,EGNGGCP02O,EGREN,2018.0,0.0
REGION,EGNGGCP02O,EGREN,2019.0,0.0
REGION,EGNGGCP02O,EGREN,2020.0,0.0
REGION,EGNGGCP02O,EGREN,2021.0,11.1734
REGION,EGNGGCP02O,EGREN,2022.0,10.5853
REGION,EGNGGCP02O,EGREN,2023.0,9.9972
