r,t,y,AnnualVariableOperatingCost
REGION,SDEL00TDTX,2067, 5.1642096556336215e-03
REGION,SDEL00TDTX,2068, 5.1566386901104912e-03
REGION,SDEL00TDTX,2069, 5.1489464148183582e-03
REGION,SDEL00TDTX,2070, 5.1411296625452022e-03
REGION,SDLFRCFURX,2015, 7.7415723500351412e-09
REGION,SDLFRCFURX,2016, 1.9044228741400436e-07
REGION,SDLFRCFURX,2017, 1.4618745035770433e-08
REGION,SDLFRCFURX,2021, 1.5151948419645402e-07
REGION,SDLFRCFURX,2022, 1.6377917642044439e-07
REGION,SDLFRCFURX,2023, 1.6377917642044439e-07
REGION,SDLFRCFURX,2024, 1.6377917642044439e-07
REGION,SDLFRCFURX,2025, 1.5603760407040925e-07
REGION,SDSOU1P03X,2031, 6.2256692033530383e-05
REGION,SDSOU1P03X,2032, 1.5114120889067330e-04
REGION,SDSOU1P03X,2033, 2.4002572574781622e-04
REGION,SDSOU1P03X,2034, 3.2891024260495909e-04
REGION,SDSOU1P03X,2035, 3.4243131812936663e-04
REGION,SDSOU1P03X,2036, 4.3131583498650955e-04
REGION,SDSOU1P03X,2037, 5.2020035184365237e-04
REGION,SDSOU1P03X,2038, 6.0908486870079530e-04
REGION,SDSOU1P03X,2039, 6.9796938555793833e-04
REGION,SDSOU1P03X,2040, 7.8685390241508093e-04
REGION,SDSOU1P03X,2041, 9.4699462645122948e-04
REGION,SDSOU1P03X,2042, 1.1247636601655153e-03
REGION,SDSOU1P03X,2043, 1.2845734802137583e-03
REGION,SDSOU1P03X,2044, 1.4623425139280439e-03
REGION,SDSOU1P03X,2045, 1.6401115476423298e-03
REGION,SDSOU1P03X,2046, 1.8165397904420532e-03
REGION,SDSOU1P03X,2047, 1.9873327569083429e-03
REGION,SDSOU1P03X,2048, 2.1551962635545847e-03
REGION,SDSOU1P03X,2049, 2.3449192746672750e-03
REGION,SDSOU1P03X,2050, 2.5062391945637739e-03
REGION,SDSOU1P03X,2051, 2.6767188944477310e-03
REGION,SDSOU1P03X,2052, 2.8551859107334892e-03
REGION,SDSOU1P03X,2053, 3.0026623286423856e-03
REGION,SDSOU1P03X,2054, 3.1711464741284836e-03
REGION,SDSOU1P03X,2055, 3.3399811814573913e-03
REGION,SDSOU1P03X,2056, 3.4539733288186710e-03
REGION,SDSOU1P03X,2057, 3.5472325004830287e-03
REGION,SDSOU1P03X,2058, 3.6413018456788807e-03
REGION,SDSOU1P03X,2059, 0.00371410074854736
REGION,SDSOU1P03X,2060, 3.8566541107959316e-03
REGION,SDSOU1P03X,2061, 3.9090279614437760e-03
REGION,SDSOU1P03X,2062, 3.9851213070766743e-03
REGION,SDSOU1P03X,2063, 0.00405444900930352
REGION,SDSOU1P03X,2064, 4.1031942049333751e-03
REGION,SDSOU1P03X,2065, 4.1263022572059441e-03
REGION,SDSOU1P03X,2066, 4.0914042160206214e-03
REGION,SDSOU1P03X,2067, 4.0847887270463795e-03
REGION,SDSOU1P03X,2068, 4.3561942158124884e-03
REGION,SDSOU1P03X,2069, 0.00409476174954385
REGION,SDSOU1P03X,2070, 3.9984195498957041e-03
REGION,SDSOV1F01X,2015, 6.5774676677439139e-07
REGION,SDSOV1F01X,2016, 7.1700426776450864e-07
REGION,SDSOV1F01X,2017, 7.7626128196356968e-07
REGION,SDSOV1F01X,2018, 7.7625811388571480e-07
REGION,SDSOV1F01X,2019, 7.7625811388571480e-07
REGION,SDSOV1F01X,2020, 7.5225929433428613e-07
REGION,SDSOV1F01X,2021, 7.2826047478285714e-07
REGION,SDSOV1F01X,2022, 7.04261655231429e-07
REGION,SDSOV1F01X,2023, 6.8026283568e-07
REGION,SDSOV1F01X,2024, 6.5626401612857165e-07
REGION,SDSOV1F01X,2025, 6.3226519657714329e-07
REGION,SDSOV1F01X,2026, 6.0826637702571472e-07
REGION,SDSOV1F01X,2027, 5.8426755747428594e-07
REGION,SDSOV1F01X,2028, 5.6026873792285685e-07
REGION,SDSOV1F01X,2029, 5.36269918371429e-07
REGION,SDSOV1F01X,2030, 5.1227109881999992e-07
REGION,SDSOV1F01X,2031, 4.8827227926857189e-07
REGION,SDSOV1F01X,2032, 4.6427345971714279e-07
REGION,SDSOV1F01X,2033, 4.40274640165715e-07
REGION,SDSOV1F01X,2034, 4.1627582061428597e-07
REGION,SDSOV1F01X,2035, 2.1450796734857154e-07
REGION,SDSOV1F01X,2036, 1.3125280322571431e-07
REGION,SDSOV1F01X,2037, 4.7997639102857095e-08
REGION,SDSOV1F01X,2038, 2.39988195514286e-08
REGION,SDSOV1F01X,2061, 7.8930771070771026e-05
REGION,SDSOV1F01X,2062, 1.6114554488253646e-04
REGION,SDSOV1F01X,2063, 2.5146531311444993e-04
REGION,SDSOV1F01X,2064, 3.5834730884085460e-04
REGION,SDSOV1F01X,2065, 4.6905933395700232e-04
REGION,SDSOV1F01X,2066, 5.8369673658511016e-04
REGION,SDSOV1F01X,2067, 7.0235994263699814e-04
REGION,SDSOV1F01X,2068, 8.2515189603156024e-04
REGION,SDSOV1F01X,2069, 9.5217999371422315e-04
REGION,SDSOV1F01X,2070, 1.0835548349158754e-03
REGION,SDSOV2F01X,2057, 3.8873606785714284e-05
REGION,SDSOV2F01X,2058, 7.7747213571428459e-05
REGION,SDSOV2F01X,2059, 1.3618851685714295e-04
REGION,SDSOV2F01X,2060, 1.8158468914285732e-04
REGION,SDSOV2F01X,2061, 2.2698086142857165e-04
REGION,SDSOV2F01X,2062, 2.7237703371428605e-04
REGION,SDSOV2F01X,2063, 3.1777320600000030e-04
REGION,SDSOV2F01X,2064, 3.6316937828571465e-04
REGION,SDSOV2F01X,2065, 4.0856555057142894e-04
REGION,SDSOV2F01X,2066, 4.5396172285714324e-04
REGION,SDSOV2F01X,2067, 4.9935789514285759e-04
REGION,SDSOV2F01X,2068, 5.4475406742857189e-04
REGION,SDSOV2F01X,2069, 5.9015023971428619e-04
REGION,SDSOV2F01X,2070, 6.3554641200000059e-04
REGION,ETELKEBP00,2019, -95.7020908117208
REGION,ETELKEBP00,2020, 3.8995455474882590e-01
REGION,ETELKEBP00,2021, 6.9881046128227624e+01
REGION,ETELKEBP00,2022, 1.4351748632004973e+02
REGION,ETELKEBP00,2023, -1.4885559701855024e+02
REGION,ETELKEBP00,2024, -3.5125489632186265e+02
REGION,ETELKEBP00,2025, -1.0912729958828343e+03
REGION,ETELKEBP00,2026, -978.746886344185
REGION,ETELKEBP00,2027, -9.5976053200077638e+02
REGION,ETELKEBP00,2028, -9.4979541478841884e+02
REGION,ETELKEBP00,2029, -894.826097640097
REGION,ETELKEBP00,2030, -3025.5041716198
REGION,ETELKEBP00,2031, -3.0274559999999965e+03
REGION,ETELKEBP00,2032, -3.0274559999999965e+03
REGION,ETELKEBP00,2033, -3.0274559999999965e+03
REGION,ETELKEBP00,2034, -3.0274559999999965e+03
REGION,ETELKEBP00,2035, -3.0262350022705268e+03
REGION,ETELKEBP00,2036, -3.0274019198681253e+03
REGION,ETELKEBP00,2037, -3.0274559999999965e+03
REGION,ETELKEBP00,2038, -3.0274559999999992e+03
REGION,ETELKEBP00,2039, -3.0274559999999992e+03
REGION,ETELKEBP00,2040, -4.9196159999999963e+03
REGION,ETELKEBP00,2041, -4.9196159999999963e+03
REGION,ETELKEBP00,2042, -4.9196159999999963e+03
REGION,ETELKEBP00,2043, -4.9196159999999963e+03
REGION,ETELKEBP00,2044, -4.9196159999999963e+03
REGION,ETELKEBP00,2045, -4.9196159999999963e+03
REGION,ETELKEBP00,2046, -4.9196159999999963e+03
REGION,ETELKEBP00,2047, -4.9196159999999963e+03
REGION,ETELKEBP00,2048, -4.9196159999999963e+03
REGION,ETELKEBP00,2049, -4.9196159999999963e+03
REGION,ETELKEBP00,2050, -6811.776
REGION,ETELKEBP00,2051, -6811.776
REGION,ETELKEBP00,2052, -6811.776
REGION,ETELKEBP00,2053, -6811.776
REGION,ETELKEBP00,2054, -6811.776
REGION,ETELKEBP00,2055, -6811.776
REGION,ETELKEBP00,2056, -6811.776
REGION,ETELKEBP00,2057, -6811.776
REGION,ETELKEBP00,2058, -6811.776
REGION,ETELKEBP00,2059, -6811.776
REGION,ETELKEBP00,2060, -6811.776
REGION,ETELKEBP00,2061, -6811.776
REGION,ETELKEBP00,2062, -6811.776
REGION,ETELKEBP00,2063, -6811.776
REGION,ETELKEBP00,2064, -6811.776
REGION,ETELKEBP00,2065, -6811.776
REGION,ETELKEBP00,2066, -6811.776
REGION,ETELKEBP00,2067, -6811.776
REGION,ETELKEBP00,2068, -6811.776
REGION,ETELKEBP00,2069, -6811.776
REGION,ETELKEBP00,2070, -6811.776
REGION,ETELDJBP00,2015, -6.1019704169819704e+01
REGION,ETELDJBP00,2016, -7.0624373542159361e+01
REGION,ETELDJBP00,2017, -1.0217664061712281e+02
REGION,ETELDJBP00,2018, -1.0217664071045205e+02
REGION,ETELDJBP00,2019, -6.3860400000000112e+01
REGION,ETELDJBP00,2020, -6.3860400000000112e+01
REGION,ETELDJBP00,2021, -4.9971127207510250e+01
REGION,ETELDJBP00,2022, -2.4005622143972115e+01
REGION,ETELDJBP00,2023, -1.0217664000000016e+02
REGION,ETELDJBP00,2024, -1.0217664000000016e+02
REGION,ETELDJBP00,2025, -1.0217664000000016e+02
REGION,ETELDJBP00,2026, -1.9300032000000030e+02
REGION,ETELDJBP00,2027, -1.9300032000000030e+02
REGION,ETELDJBP00,2028, -1.9300032000000030e+02
REGION,ETELDJBP00,2029, -1.9300032000000030e+02
REGION,ETELDJBP00,2030, -2.7769488235926707e+02
REGION,ETELDJBP00,2031, -3.2727503729445516e+02
REGION,ETELDJBP00,2032, -3.2950571679609709e+02
REGION,ETELDJBP00,2033, -3.2191208279300349e+02
REGION,ETELDJBP00,2034, -3.2038934399999988e+02
REGION,ETELDJBP00,2035, -3.2038934399999988e+02
REGION,ETELDJBP00,2036, -3.2038934399999988e+02
REGION,ETELDJBP00,2037, -3.2038934399999988e+02
REGION,ETELDJBP00,2038, -3.2038934399999988e+02
REGION,ETELDJBP00,2039, -3.2038934399999988e+02
REGION,ETELDJBP00,2040, -4.7478795438680390e+02
REGION,ETELDJBP00,2041, -4.8948264648863881e+02
REGION,ETELDJBP00,2042, -5.0766835115504966e+02
REGION,ETELDJBP00,2043, -5.1466751999999985e+02
REGION,ETELDJBP00,2044, -5.1356317316695424e+02
REGION,ETELDJBP00,2045, -5.0428229816142624e+02
REGION,ETELDJBP00,2046, -5.1107789595598877e+02
REGION,ETELDJBP00,2047, -5.1466751999999985e+02
REGION,ETELDJBP00,2048, -5.1225167656575832e+02
REGION,ETELDJBP00,2049, -5.1466539350097537e+02
REGION,ETELDJBP00,2050, -6.7550111999999922e+02
REGION,ETELDJBP00,2051, -6.7550111999999922e+02
REGION,ETELDJBP00,2052, -6.7550111999999922e+02
REGION,ETELDJBP00,2053, -6.5817625956176983e+02
REGION,ETELDJBP00,2054, -6.7550111999999990e+02
REGION,ETELDJBP00,2055, -6.7550111999999922e+02
REGION,ETELDJBP00,2056, -6.7550111999999922e+02
REGION,ETELDJBP00,2057, -6.7550111999999922e+02
REGION,ETELDJBP00,2058, -6.7550111999999922e+02
REGION,ETELDJBP00,2059, -6.7550111999999922e+02
REGION,ETELDJBP00,2060, -6.7550111999999922e+02
REGION,ETELDJBP00,2061, -6.7550111999999990e+02
REGION,ETELDJBP00,2062, -6.7550111999999933e+02
REGION,ETELDJBP00,2063, -6.7550111999999933e+02
REGION,ETELDJBP00,2064, -6.7550111999999922e+02
REGION,ETELDJBP00,2065, -6.7550111999999922e+02
REGION,ETELDJBP00,2066, -6.7550111999999922e+02
REGION,ETELDJBP00,2067, -6.7550111999999922e+02
REGION,ETELDJBP00,2068, -6.7550111999999922e+02
REGION,ETELDJBP00,2069, -6.7550111999999990e+02
REGION,ETELDJBP00,2070, -6.7550111999999990e+02
REGION,ETELSDBP00,2015, 9.8651323196986817e-06
REGION,ETELSDBP00,2016, 3.6944033466825920e-05
REGION,ETELSDBP00,2017, 5.9411435801040265e-05
REGION,ETELSDBP00,2018, 4.7474847210521660e-05
REGION,ETELSDBP00,2019, 6.3072000301367677e-05
REGION,ETELSDBP00,2020, 6.3072000301367677e-05
REGION,ETELSDBP00,2021, 2.3652e-05
REGION,ETELSDBP00,2023, 2.7087864928536687e-05
REGION,ETELSDBP00,2024, 4.9875895352696057e-05
REGION,ETELSDBP00,2026, 6.3072000000000009e-05
REGION,ETELSDBP00,2027, 6.3072e-05
REGION,ETELSDBP00,2028, 6.3072000000000063e-05
REGION,ETELSDBP00,2029, 6.3072e-05
REGION,ETELSDBP00,2030, 2.52582756366713e-05
REGION,ETELSDBP00,2031, 4.6613749040104867e-05
REGION,ETELSDBP00,2032, 5.1989008375315971e-05
REGION,ETELSDBP00,2033, 5.0920291206147006e-05
REGION,ETELSDBP00,2034, 5.8606184675449623e-05
REGION,ETELSDBP00,2035, 5.8376540795459248e-05
REGION,ETELSDBP00,2036, 5.9949903656510912e-05
REGION,ETELSDBP00,2037, 6.0941569065726505e-05
REGION,ETELSDBP00,2038, 5.9522349218658294e-05
REGION,ETELSDBP00,2039, 5.6392169389665907e-05
REGION,ETELSDBP00,2040, 5.3973333795019382e-05
REGION,ETELSDBP00,2041, 5.7918154786573177e-05
REGION,ETELSDBP00,2042, 6.3072000000000063e-05
REGION,ETELSDBP00,2043, 6.0960123343961508e-05
REGION,ETELSDBP00,2044, 5.9219318715518336e-05
REGION,ETELSDBP00,2045, 6.3072000000000063e-05
REGION,ETELSDBP00,2046, 6.3072000000000063e-05
REGION,ETELSDBP00,2047, 6.3072000000000063e-05
REGION,ETELSDBP00,2048, 6.3072000000000063e-05
REGION,ETELSDBP00,2049, 6.3072000000000063e-05
REGION,ETELSDBP00,2050, 5.5907461527063927e-05
REGION,ETELSDBP00,2051, 5.7147154602444928e-05
REGION,ETELSDBP00,2052, 5.3507188219525484e-05
REGION,ETELSDBP00,2053, 5.3738955271603336e-05
REGION,ETELSDBP00,2054, 5.1926577286426958e-05
REGION,ETELSDBP00,2055, 5.5406828711992873e-05
REGION,ETELSDBP00,2056, 5.3097255891513135e-05
REGION,ETELSDBP00,2057, 5.3529031620684663e-05
REGION,ETELSDBP00,2058, 6.1120521981352277e-05
REGION,ETELSDBP00,2059, 4.9525412272828748e-05
REGION,ETELSDBP00,2060, 5.1278400000000068e-05
REGION,ETELSDBP00,2061, 5.7110400000000062e-05
REGION,ETELSDBP00,2062, 5.4248234000716366e-05
REGION,ETELSDBP00,2063, 6.3072000000000063e-05
REGION,ETELSDBP00,2064, 5.7240000000000069e-05
REGION,ETELSDBP00,2065, 5.7240000000000069e-05
REGION,ETELSDBP00,2066, 5.7240000000000069e-05
REGION,ETELSDBP00,2067, 4.7520000000000060e-05
REGION,ETELSDBP00,2068, 4.1623200000000059e-05
REGION,ETELSDBP00,2069, 5.7240000000000069e-05
REGION,ETELSDBP00,2070, 5.1278400000000068e-05
REGION,ETNGDJBP00,2021, -3.6177323027892150e+01
REGION,ETNGDJBP00,2022, -3.7532627946906139e+01
REGION,ETNGDJBP00,2023, -3.8871436934182292e+01
REGION,ETNGDJBP00,2024, -4.0193749989720409e+01
REGION,ETNGDJBP00,2025, -4.1499567113520683e+01
REGION,ETNGDJBP00,2026, -4.1454189037335524e+01
REGION,ETNGDJBP00,2027, -4.1406855887759178e+01
REGION,ETNGDJBP00,2028, -4.1357567664791759e+01
REGION,ETNGDJBP00,2029, -4.1306324368433181e+01
REGION,ETNGDJBP00,2030, -4.1253125998683430e+01
REGION,ETNGDJBP00,2031, -4.1340898607191264e+01
REGION,ETNGDJBP00,2032, -4.1428671215699069e+01
REGION,ETNGDJBP00,2033, -4.1516443824206910e+01
REGION,ETNGDJBP00,2034, -4.1604216432714743e+01
REGION,ETNGDJBP00,2035, -4.1691989041222556e+01
REGION,ETNGDJBP00,2036, -4.1955306866746128e+01
REGION,ETNGDJBP00,2037, -4.2218624692269579e+01
REGION,ETNGDJBP00,2038, -4.2481942517793186e+01
REGION,ETNGDJBP00,2039, -4.2745260343316637e+01
REGION,ETNGDJBP00,2040, -4.3008578168840145e+01
REGION,ETNGDJBP00,2041, -43.2102588069089
REGION,ETNGDJBP00,2042, -4.3411939444977740e+01
REGION,ETNGDJBP00,2043, -4.3613620083046655e+01
REGION,ETNGDJBP00,2044, -4.3815300721115428e+01
REGION,ETNGDJBP00,2045, -4.4016981359184243e+01
REGION,ETNGDJBP00,2046, -4.4218661997253058e+01
REGION,ETNGDJBP00,2047, -44.4203426353219
REGION,ETNGDJBP00,2048, -4.4622023273390781e+01
REGION,ETNGDJBP00,2049, -4.4823703911459617e+01
REGION,ETNGDJBP00,2050, -4.5025384549528468e+01
REGION,ETNGDJBP00,2051, -4.5227065187597148e+01
REGION,ETNGDJBP00,2052, -4.5428745825666056e+01
REGION,ETNGDJBP00,2053, -4.5630426463734878e+01
REGION,ETNGDJBP00,2054, -4.5832107101803722e+01
REGION,ETNGDJBP00,2055, -4.6033787739872530e+01
REGION,ETNGDJBP00,2056, -46.2354683779414
REGION,SSWA00000X,2015, 1.8455440146561227e-04
REGION,SSWA00000X,2016, 1.4830591675897898e-04
REGION,SSWA00000X,2017, 1.3788864038785409e-04
REGION,SSWA00000X,2018, 1.0721573621395839e-04
REGION,SSWA00000X,2019, 1.0721573621395847e-04
REGION,SSWA00000X,2020, 1.1531563923136810e-04
REGION,SSWA00000X,2021, 1.1673410399427685e-04
REGION,SSWA00000X,2022, 1.1753923160483545e-04
REGION,SSWA00000X,2023, 1.1900861158576961e-04
REGION,SSWA00000X,2024, 2.5793702671382942e-03
REGION,SSWA00000X,2025, 2.7163376292277906e-03
REGION,SSWA00000X,2026, 2.8624127262453355e-03
REGION,SSWA00000X,2027, 2.9782001476935174e-03
REGION,SSWA00000X,2028, 3.0735849731009183e-03
REGION,SSWA00000X,2029, 3.1567219372754438e-03
REGION,SSWA00000X,2030, 3.1166215723569027e-03
REGION,SSWA00000X,2031, 3.1190361096246383e-03
REGION,SSWA00000X,2032, 3.1213517279629890e-03
REGION,SSWA00000X,2033, 3.1238132178160356e-03
REGION,SSWA00000X,2034, 3.1260993637200764e-03
REGION,SSWA00000X,2035, 3.1282888369367893e-03
REGION,SSWA00000X,2036, 5.7050256576211943e-03
REGION,SSWA00000X,2037, 6.0317719721609282e-03
REGION,SSWA00000X,2038, 6.3821156336037327e-03
REGION,SSWA00000X,2039, 6.7346967058415780e-03
REGION,SSWA00000X,2040, 7.0048512575003321e-03
REGION,SSWA00000X,2041, 7.1861486833977844e-03
REGION,SSWA00000X,2042, 7.2780032658933047e-03
REGION,SSWA00000X,2043, 7.2951542154679992e-03
REGION,SSWA00000X,2044, 7.3641723122648030e-03
REGION,SSWA00000X,2045, 7.4178459757023524e-03
REGION,SSWA00000X,2046, 7.4375871620735931e-03
REGION,SSWA00000X,2047, 7.4016074013399710e-03
REGION,SSWA00000X,2048, 7.3845707555871779e-03
REGION,SSWA00000X,2049, 7.4370095815508089e-03
REGION,SSWA00000X,2050, 7.4374686555188805e-03
REGION,SSWA00000X,2051, 7.4377287816498987e-03
REGION,SSWA00000X,2052, 7.4379977419820418e-03
REGION,SSWA00000X,2053, 0.00743827578480926
REGION,SSWA00000X,2054, 7.4058028671685891e-03
REGION,SSWA00000X,2055, 7.3720994836954882e-03
REGION,SSWA00000X,2056, 7.3374249199280768e-03
REGION,SSWA00000X,2057, 0.00732343040706418
REGION,SSWA00000X,2058, 7.1360003156221907e-03
REGION,SSWA00000X,2059, 0.00697590481899863
REGION,SSWA00000X,2060, 6.7410500526767685e-03
REGION,SSWA00000X,2061, 6.7094988282418531e-03
REGION,SSWA00000X,2062, 6.5790999185099033e-03
REGION,SSWA00000X,2063, 0.00642838058623609
REGION,SSWA00000X,2064, 6.2743293604744406e-03
REGION,SSWA00000X,2065, 6.1169536039224533e-03
REGION,SSWA00000X,2066, 5.9477149093519737e-03
REGION,SSWA00000X,2067, 5.7747244659378683e-03
REGION,SSWA00000X,2068, 5.5978852002598663e-03
REGION,SSWA00000X,2069, 5.2056541716827189e-03
REGION,SSWA00000X,2070, 4.5473314274213084e-03
REGION,SSFW00P00X,2015, 6.8080000000000016e+00
REGION,SSFW00P00X,2016, 6.8722105263157909e+00
REGION,SSFW00P00X,2017, 6.9370266624567485e+00
REGION,SSFW00P00X,2018, 7.0024541203097170e+00
REGION,SSFW00P00X,2019, 7.0684986656339381e+00
REGION,SSFW00P00X,2020, 7.1351661185691277e+00
REGION,SSFW00P00X,2021, 7.2000454418799675e+00
REGION,SSFW00P00X,2022, 7.2633650892994561e+00
REGION,SSFW00P00X,2023, 7.3253475476604208e+00
REGION,SSFW00P00X,2024, 7.3862108373868951e+00
REGION,SSFW00P00X,2025, 7.4461631199791087e+00
REGION,SSFW00P00X,2026, 7.5053562860146750e+00
REGION,SSFW00P00X,2027, 7.5638910613534227e+00
REGION,SSFW00P00X,2028, 7.6218030622870545e+00
REGION,SSFW00P00X,2029, 7.6790888083271058e+00
REGION,SSFW00P00X,2030, 7.7357886462117280e+00
REGION,SSFW00P00X,2031, 7.7012035788214765e+00
REGION,SSFW00P00X,2032, 7.6659895359781283e+00
REGION,SSFW00P00X,2033, 7.6303244040900013e+00
REGION,SSFW00P00X,2034, 7.5943820483258344e+00
REGION,SSFW00P00X,2035, 7.5583019017276953e+00
REGION,SSFW00P00X,2036, 7.5221565958699177e+00
REGION,SSFW00P00X,2037, 7.4859844218276637e+00
REGION,SSFW00P00X,2038, 7.4498215197251376e+00
REGION,SSFW00P00X,2039, 7.4136966037381171e+00
REGION,SSFW00P00X,2040, 7.3776377713507584e+00
REGION,SSFW00P00X,2041, 7.3105685925454438e+00
REGION,SSFW00P00X,2042, 7.2440484000230425e+00
REGION,SSFW00P00X,2043, 7.1781150537433085e+00
REGION,SSFW00P00X,2044, 7.1128050335385273e+00
REGION,SSFW00P00X,2045, 7.0481390771646115e+00
REGION,SSFW00P00X,2046, 6.9841073087685723e+00
REGION,SSFW00P00X,2047, 6.9206839737682113e+00
REGION,SSFW00P00X,2048, 6.8578377103347270e+00
REGION,SSFW00P00X,2049, 6.7955347763936231e+00
REGION,SSFW00P00X,2050, 6.7337343872382736e+00
REGION,SSFW00P00X,2051, 6.6702958593372319e+00
REGION,SSFW00P00X,2052, 6.6073662862581584e+00
REGION,SSFW00P00X,2053, 6.5449049912057724e+00
REGION,SSFW00P00X,2054, 6.4828661425134477e+00
REGION,SSFW00P00X,2055, 6.4212201140332645e+00
REGION,SSFW00P00X,2056, 6.3599555446418119e+00
REGION,SSFW00P00X,2057, 6.2990681582817167e+00
REGION,SSFW00P00X,2058, 6.2385515874008952e+00
REGION,SSFW00P00X,2059, 6.1783978584999808e+00
REGION,SSFW00P00X,2060, 6.1186101890528972e+00
REGION,SSFW00P00X,2061, 6.0570115312503585e+00
REGION,SSFW00P00X,2062, 5.9958224838632326e+00
REGION,SSFW00P00X,2063, 5.93505678350017
REGION,SSFW00P00X,2064, 5.8747302042609588e+00
REGION,SSFW00P00X,2065, 5.8148531697000321e+00
REGION,SSFW00P00X,2066, 5.7554286933234424e+00
REGION,SSFW00P00X,2067, 5.6964597361960534e+00
REGION,SSFW00P00X,2068, 5.6379584468585380e+00
REGION,SSFW00P00X,2069, 5.5799390024499642e+00
REGION,SSFW00P00X,2070, 5.5224091388058847e+00
REGION,SSLF00P00X,2015, 1.5459527368421054e-04
REGION,SSLF00P00X,2016, 1.4169202105263160e-04
REGION,SSLF00P00X,2017, 1.5400438666172213e-04
REGION,SSLF00P00X,2018, 1.6631675227081266e-04
REGION,SSLF00P00X,2019, 1.7862911787990319e-04
REGION,SSLF00P00X,2020, 1.9094148348899369e-04
REGION,SSLF00P00X,2021, 1.9756859219147475e-04
REGION,SSLF00P00X,2022, 2.0436522895505587e-04
REGION,SSLF00P00X,2023, 2.1134103517192002e-04
REGION,SSLF00P00X,2024, 2.1850619793794233e-04
REGION,SSLF00P00X,2025, 2.2587130959652742e-04
REGION,SSLF00P00X,2026, 2.3344592721603693e-04
REGION,SSLF00P00X,2027, 2.4123855444113369e-04
REGION,SSLF00P00X,2028, 2.4925601023104642e-04
REGION,SSLF00P00X,2029, 2.5750405381937976e-04
REGION,SSLF00P00X,2030, 2.6599007987938850e-04
REGION,SSLF00P00X,2031, 0.000273873566351878
REGION,SSLF00P00X,2032, 2.8196188431852504e-04
REGION,SSLF00P00X,2033, 2.9026578967695165e-04
REGION,SSLF00P00X,2034, 2.9879681324886744e-04
REGION,SSLF00P00X,2035, 3.0756607039911167e-04
REGION,SSLF00P00X,2036, 3.1658273609500850e-04
REGION,SSLF00P00X,2037, 3.2585504243948541e-04
REGION,SSLF00P00X,2038, 3.3539150936153032e-04
REGION,SSLF00P00X,2039, 3.4520070486435372e-04
REGION,SSLF00P00X,2040, 0.000355291536379801
REGION,SSLF00P00X,2041, 0.000362955967304681
REGION,SSLF00P00X,2042, 3.7078262860715781e-04
REGION,SSLF00P00X,2043, 3.7877708873818841e-04
REGION,SSLF00P00X,2044, 3.8694518089710315e-04
REGION,SSLF00P00X,2045, 3.9529220820166424e-04
REGION,SSLF00P00X,2046, 0.000403821970079561
REGION,SSLF00P00X,2047, 4.1253738248852006e-04
REGION,SSLF00P00X,2048, 4.2144096238540014e-04
REGION,SSLF00P00X,2049, 4.3053496937599158e-04
REGION,SSLF00P00X,2050, 4.3982106438771317e-04
REGION,SSLF00P00X,2051, 4.4705751006516106e-04
REGION,SSLF00P00X,2052, 4.5440691800549511e-04
REGION,SSLF00P00X,2053, 4.6186829596440792e-04
REGION,SSLF00P00X,2054, 4.6944002343835478e-04
REGION,SSLF00P00X,2055, 4.7712137217831746e-04
REGION,SSLF00P00X,2056, 4.8491279908626693e-04
REGION,SSLF00P00X,2057, 4.9281523911277436e-04
REGION,SSLF00P00X,2058, 5.0082943540981535e-04
REGION,SSLF00P00X,2059, 5.0895595534748077e-04
REGION,SSLF00P00X,2060, 5.1719625164010007e-04
REGION,SSLF00P00X,2061, 5.2380296114436437e-04
REGION,SSLF00P00X,2062, 0.000530475438898423
REGION,SSLF00P00X,2063, 5.3721528210519810e-04
REGION,SSLF00P00X,2064, 5.4402439201288433e-04
REGION,SSLF00P00X,2065, 5.5090430263826792e-04
REGION,SSLF00P00X,2066, 5.5785593090085315e-04
REGION,SSLF00P00X,2067, 5.6488022929352853e-04
REGION,SSLF00P00X,2068, 0.000571979125068857
REGION,SSLF00P00X,2069, 5.7915488720619069e-04
REGION,SSLF00P00X,2070, 5.8640925885831909e-04
REGION,SSHF00P00X,2015, 1.7177252631578971e-05
REGION,SSHF00P00X,2016, 1.5743557894736842e-05
REGION,SSHF00P00X,2017, 1.7111598517969160e-05
REGION,SSHF00P00X,2018, 1.8479639141201397e-05
REGION,SSHF00P00X,2019, 1.9847679764433691e-05
REGION,SSHF00P00X,2020, 2.1215720387666030e-05
REGION,SSHF00P00X,2021, 2.1952065799052743e-05
REGION,SSHF00P00X,2022, 2.2707247661672974e-05
REGION,SSHF00P00X,2023, 2.34823372413244e-05
REGION,SSHF00P00X,2024, 2.4278466437548952e-05
REGION,SSHF00P00X,2025, 2.5096812177391911e-05
REGION,SSHF00P00X,2026, 2.5938436357337370e-05
REGION,SSHF00P00X,2027, 2.6804283826792648e-05
REGION,SSHF00P00X,2028, 2.7695112247894087e-05
REGION,SSHF00P00X,2029, 2.8611561535486635e-05
REGION,SSHF00P00X,2030, 2.9554453319932003e-05
REGION,SSHF00P00X,2031, 3.0430396261319803e-05
REGION,SSHF00P00X,2032, 3.1329098257614079e-05
REGION,SSHF00P00X,2033, 3.2251754408550217e-05
REGION,SSHF00P00X,2034, 3.3199645916540738e-05
REGION,SSHF00P00X,2035, 3.4174007822123485e-05
