r,l,t,m,y,RateOfActivity
REGION,S2D1,ISNGEGBP00,1,2062, 229.577469896697
REGION,S2D2,ISNGEGBP00,1,2062, 229.577469896697
REGION,S3D1,ISNGEGBP00,1,2062, 229.577469896697
REGION,S3D2,ISNGEGBP00,1,2062, 229.577469896697
REGION,S4D1,ISNGEGBP00,1,2062, 229.577469896697
REGION,S4D2,ISNGEGBP00,1,2062, 229.577469896697
REGION,S1D1,ISNGEGBP00,1,2063, 229.577469896697
REGION,S1D2,ISNGEGBP00,1,2063, 229.577469896697
REGION,S2D1,ISNGEGBP00,1,2063, 229.577469896697
REGION,S2D2,ISNGEGBP00,1,2063, 229.577469896697
REGION,S3D1,ISNGEGBP00,1,2063, 229.577469896697
REGION,S3D2,ISNGEGBP00,1,2063, 229.577469896697
REGION,S4D1,ISNGEGBP00,1,2063, 229.577469896697
REGION,S4D2,ISNGEGBP00,1,2063, 229.577469896697
REGION,S1D1,ISNGEGBP00,1,2064, 229.577469896697
REGION,S1D2,ISNGEGBP00,1,2064, 229.577469896697
REGION,S2D1,ISNGEGBP00,1,2064, 229.577469896697
REGION,S2D2,ISNGEGBP00,1,2064, 229.577469896697
REGION,S3D1,ISNGEGBP00,1,2064, 229.577469896697
REGION,S3D2,ISNGEGBP00,1,2064, 229.577469896697
REGION,S4D1,ISNGEGBP00,1,2064, 229.577469896697
REGION,S4D2,ISNGEGBP00,1,2064, 229.577469896697
REGION,S1D1,ISNGEGBP00,1,2065, 229.577469896697
REGION,S1D2,ISNGEGBP00,1,2065, 229.577469896697
REGION,S2D1,ISNGEGBP00,1,2065, 229.577469896697
REGION,S2D2,ISNGEGBP00,1,2065, 229.577469896697
REGION,S3D1,ISNGEGBP00,1,2065, 229.577469896697
REGION,S3D2,ISNGEGBP00,1,2065, 229.577469896697
REGION,S4D1,ISNGEGBP00,1,2065, 229.577469896697
REGION,S4D2,ISNGEGBP00,1,2065, 229.577469896697
REGION,S1D1,ISNGEGBP00,1,2066, 2.2957746989669687e+02
REGION,S1D2,ISNGEGBP00,1,2066, 2.2957746989669690e+02
REGION,S2D1,ISNGEGBP00,1,2066, 229.577469896697
REGION,S2D2,ISNGEGBP00,1,2066, 229.577469896697
REGION,S3D1,ISNGEGBP00,1,2066, 229.577469896697
REGION,S3D2,ISNGEGBP00,1,2066, 229.577469896697
REGION,S4D1,ISNGEGBP00,1,2066, 229.577469896697
REGION,S4D2,ISNGEGBP00,1,2066, 229.577469896697
REGION,S1D1,ISNGEGBP00,1,2067, 229.577469896697
REGION,S1D2,ISNGEGBP00,1,2067, 2.2957746989669681e+02
REGION,S2D1,ISNGEGBP00,1,2067, 229.577469896697
REGION,S2D2,ISNGEGBP00,1,2067, 229.577469896697
REGION,S3D1,ISNGEGBP00,1,2067, 229.577469896697
REGION,S3D2,ISNGEGBP00,1,2067, 229.577469896697
REGION,S4D1,ISNGEGBP00,1,2067, 229.577469896697
REGION,S4D2,ISNGEGBP00,1,2067, 229.577469896697
REGION,S1D1,ISNGEGBP00,1,2068, 229.577469896697
REGION,S1D2,ISNGEGBP00,1,2068, 229.577469896697
REGION,S2D1,ISNGEGBP00,1,2068, 229.577469896697
REGION,S2D2,ISNGEGBP00,1,2068, 229.577469896697
REGION,S3D1,ISNGEGBP00,1,2068, 229.577469896697
REGION,S3D2,ISNGEGBP00,1,2068, 229.577469896697
REGION,S4D1,ISNGEGBP00,1,2068, 229.577469896697
REGION,S4D2,ISNGEGBP00,1,2068, 229.577469896697
REGION,S1D1,ISNGEGBP00,1,2069, 2.2957746989669670e+02
REGION,S1D2,ISNGEGBP00,1,2069, 229.577469896697
REGION,S2D1,ISNGEGBP00,1,2069, 229.577469896697
REGION,S2D2,ISNGEGBP00,1,2069, 229.577469896697
REGION,S3D1,ISNGEGBP00,1,2069, 229.577469896697
REGION,S3D2,ISNGEGBP00,1,2069, 229.577469896697
REGION,S4D1,ISNGEGBP00,1,2069, 229.577469896697
REGION,S4D2,ISNGEGBP00,1,2069, 229.577469896697
REGION,S1D1,ISNGEGBP00,1,2070, 229.577469896697
REGION,S1D2,ISNGEGBP00,1,2070, 229.577469896697
REGION,S2D1,ISNGEGBP00,1,2070, 229.577469896697
REGION,S2D2,ISNGEGBP00,1,2070, 229.577469896697
REGION,S3D1,ISNGEGBP00,1,2070, 229.577469896697
REGION,S3D2,ISNGEGBP00,1,2070, 229.577469896697
REGION,S4D1,ISNGEGBP00,1,2070, 229.577469896697
REGION,S4D2,ISNGEGBP00,1,2070, 229.577469896697
REGION,S1D1,ETWA00000X,1,2015, 9.0425950047704953e+02
REGION,S1D2,ETWA00000X,1,2015, 8.8239684145071965e+02
REGION,S2D1,ETWA00000X,1,2015, 9.2082883287607751e+02
REGION,S2D2,ETWA00000X,1,2015, 7.7854553796354060e+02
REGION,S3D1,ETWA00000X,1,2015, 9.1347401620881328e+02
REGION,S3D2,ETWA00000X,1,2015, 836.46067657862
REGION,S4D1,ETWA00000X,1,2015, 8.9949333246348635e+02
REGION,S4D2,ETWA00000X,1,2015, 8.2698208380922426e+02
REGION,S1D1,ETWA00000X,1,2016, 9.0236886744304138e+02
REGION,S1D2,ETWA00000X,1,2016, 8.6533093365498121e+02
REGION,S2D1,ETWA00000X,1,2016, 9.1843633788188527e+02
REGION,S2D2,ETWA00000X,1,2016, 8.4410691106916875e+02
REGION,S3D1,ETWA00000X,1,2016, 9.1674811271266276e+02
REGION,S3D2,ETWA00000X,1,2016, 8.6366363547842514e+02
REGION,S4D1,ETWA00000X,1,2016, 9.0056158226574064e+02
REGION,S4D2,ETWA00000X,1,2016, 7.4990401278881632e+02
REGION,S1D1,ETWA00000X,1,2017, 1490.618785313
REGION,S1D2,ETWA00000X,1,2017, 1.2156303284335579e+03
REGION,S2D1,ETWA00000X,1,2017, 1.5050278392022096e+03
REGION,S2D2,ETWA00000X,1,2017, 1.1289077404163349e+03
REGION,S3D1,ETWA00000X,1,2017, 1.4985419330175002e+03
REGION,S3D2,ETWA00000X,1,2017, 1.1802714216330344e+03
REGION,S4D1,ETWA00000X,1,2017, 1.4893666705415210e+03
REGION,S4D2,ETWA00000X,1,2017, 1.1488697309348352e+03
REGION,S1D1,ETWA00000X,1,2018, 1.5974769790055002e+03
REGION,S1D2,ETWA00000X,1,2018, 1.3954067313192022e+03
REGION,S2D1,ETWA00000X,1,2018, 1.6178253285048813e+03
REGION,S2D2,ETWA00000X,1,2018, 1.3033397672260373e+03
REGION,S3D1,ETWA00000X,1,2018, 1.6147586923313388e+03
REGION,S3D2,ETWA00000X,1,2018, 1.3542090955764293e+03
REGION,S4D1,ETWA00000X,1,2018, 1.6001300737679139e+03
REGION,S4D2,ETWA00000X,1,2018, 1.3196814311965179e+03
REGION,S1D1,ETWA00000X,1,2019, 1.5996404210422590e+03
REGION,S1D2,ETWA00000X,1,2019, 1.3228290408957535e+03
REGION,S2D1,ETWA00000X,1,2019, 1.6160074523556827e+03
REGION,S2D2,ETWA00000X,1,2019, 1566.39575919211
REGION,S3D1,ETWA00000X,1,2019, 1.6139544816438984e+03
REGION,S3D2,ETWA00000X,1,2019, 1.6099651903426627e+03
REGION,S4D1,ETWA00000X,1,2019, 1.6005899750001531e+03
REGION,S4D2,ETWA00000X,1,2019, 1.3936607434554346e+03
REGION,S1D1,ETWA00000X,1,2020, 1.5975377168041309e+03
REGION,S1D2,ETWA00000X,1,2020, 1.4244123096175028e+03
REGION,S2D1,ETWA00000X,1,2020, 1.6208613817485409e+03
REGION,S2D2,ETWA00000X,1,2020, 1.5440715773759046e+03
REGION,S3D1,ETWA00000X,1,2020, 1.6100262389508916e+03
REGION,S3D2,ETWA00000X,1,2020, 1.6100259328680411e+03
REGION,S4D1,ETWA00000X,1,2020, 1.6019958189238541e+03
REGION,S4D2,ETWA00000X,1,2020, 1.3128252736932393e+03
REGION,S1D1,ETWA00000X,1,2021, 1.5965963522038733e+03
REGION,S1D2,ETWA00000X,1,2021, 1.4505735335045397e+03
REGION,S2D1,ETWA00000X,1,2021, 1.6105732679858497e+03
REGION,S2D2,ETWA00000X,1,2021, 1.4621466653403165e+03
REGION,S3D1,ETWA00000X,1,2021, 1.6086945839620116e+03
REGION,S3D2,ETWA00000X,1,2021, 1.4979033374877470e+03
REGION,S4D1,ETWA00000X,1,2021, 1.5920698705841298e+03
REGION,S4D2,ETWA00000X,1,2021, 1.4634474505318517e+03
REGION,S1D1,ETWA00000X,1,2022, 1.5904589005587677e+03
REGION,S1D2,ETWA00000X,1,2022, 1.4843767307972244e+03
REGION,S2D1,ETWA00000X,1,2022, 1.6050411837277604e+03
REGION,S2D2,ETWA00000X,1,2022, 1.3780639570253616e+03
REGION,S3D1,ETWA00000X,1,2022, 1.6033131878538759e+03
REGION,S3D2,ETWA00000X,1,2022, 1.4780680822668376e+03
REGION,S4D1,ETWA00000X,1,2022, 1.5865377997862495e+03
REGION,S4D2,ETWA00000X,1,2022, 1.5150001272936795e+03
REGION,S1D1,ETWA00000X,1,2023, 2.4666648895859416e+03
REGION,S1D2,ETWA00000X,1,2023, 1.8415408106231018e+03
REGION,S2D1,ETWA00000X,1,2023, 2.3618182207107816e+03
REGION,S2D2,ETWA00000X,1,2023, 1.8563682191132793e+03
REGION,S3D1,ETWA00000X,1,2023, 2.3073460337604683e+03
REGION,S3D2,ETWA00000X,1,2023, 1.8503257876809896e+03
REGION,S4D1,ETWA00000X,1,2023, 2.6236381720569225e+03
REGION,S4D2,ETWA00000X,1,2023, 1.8376650291709439e+03
REGION,S1D1,ETWA00000X,1,2024, 2.5184259120212505e+03
REGION,S1D2,ETWA00000X,1,2024, 1.7272818028412021e+03
REGION,S2D1,ETWA00000X,1,2024, 2.4003773510183487e+03
REGION,S2D2,ETWA00000X,1,2024, 1.8509120759030629e+03
REGION,S3D1,ETWA00000X,1,2024, 3.1157849684178668e+03
REGION,S3D2,ETWA00000X,1,2024, 3110.91976681058
REGION,S4D1,ETWA00000X,1,2024, 3.1701997006491183e+03
REGION,S4D2,ETWA00000X,1,2024, 1.8327679210293618e+03
REGION,S1D1,ETWA00000X,1,2025, 3.7180761967573585e+03
REGION,S1D2,ETWA00000X,1,2025, 3.1001041674444850e+03
REGION,S2D1,ETWA00000X,1,2025, 3.8125353386819256e+03
REGION,S2D2,ETWA00000X,1,2025, 2.9514402586610072e+03
REGION,S3D1,ETWA00000X,1,2025, 3.8301058833602742e+03
REGION,S3D2,ETWA00000X,1,2025, 3.0275017547542125e+03
REGION,S4D1,ETWA00000X,1,2025, 3.4447908016398278e+03
REGION,S4D2,ETWA00000X,1,2025, 2.9787873337260571e+03
REGION,S1D1,ETWA00000X,1,2026, 3.7576460454006183e+03
REGION,S1D2,ETWA00000X,1,2026, 3.5013828915634185e+03
REGION,S2D1,ETWA00000X,1,2026, 3.9235915351792514e+03
REGION,S2D2,ETWA00000X,1,2026, 3.3847405716192006e+03
REGION,S3D1,ETWA00000X,1,2026, 3.8637244444180778e+03
REGION,S3D2,ETWA00000X,1,2026, 3.4239142541100505e+03
REGION,S4D1,ETWA00000X,1,2026, 3.5476352395410936e+03
REGION,S4D2,ETWA00000X,1,2026, 3.3720168104941017e+03
REGION,S1D1,ETWA00000X,1,2027, 3.7492035346733155e+03
REGION,S1D2,ETWA00000X,1,2027, 3.5722829245566363e+03
REGION,S2D1,ETWA00000X,1,2027, 3.9185011468571934e+03
REGION,S2D2,ETWA00000X,1,2027, 3.4167893009449226e+03
REGION,S3D1,ETWA00000X,1,2027, 3.8617560276153167e+03
REGION,S3D2,ETWA00000X,1,2027, 3.4727880172470864e+03
REGION,S4D1,ETWA00000X,1,2027, 3.5423705172622558e+03
REGION,S4D2,ETWA00000X,1,2027, 3399.87066795184
REGION,S1D1,ETWA00000X,1,2028, 3.7467655659686097e+03
REGION,S1D2,ETWA00000X,1,2028, 3.6030782392558340e+03
REGION,S2D1,ETWA00000X,1,2028, 3.9134287778818925e+03
REGION,S2D2,ETWA00000X,1,2028, 3.3755341051581995e+03
REGION,S3D1,ETWA00000X,1,2028, 3.8564492718106444e+03
REGION,S3D2,ETWA00000X,1,2028, 3.4876030959494915e+03
REGION,S4D1,ETWA00000X,1,2028, 3.5343954049482541e+03
REGION,S4D2,ETWA00000X,1,2028, 3.3775336256441292e+03
REGION,S1D1,ETWA00000X,1,2029, 3.4016710933083946e+03
REGION,S1D2,ETWA00000X,1,2029, 3.6794607568485294e+03
REGION,S2D1,ETWA00000X,1,2029, 3.9083688492819851e+03
REGION,S2D2,ETWA00000X,1,2029, 3.4132930905447861e+03
REGION,S3D1,ETWA00000X,1,2029, 3.8511561140333929e+03
REGION,S3D2,ETWA00000X,1,2029, 3.5286553110593263e+03
REGION,S4D1,ETWA00000X,1,2029, 3.5293480917891993e+03
REGION,S4D2,ETWA00000X,1,2029, 3.4097730318495883e+03
REGION,S1D1,ETWA00000X,1,2030, 3.7411146945897185e+03
REGION,S1D2,ETWA00000X,1,2030, 3.6011079781317362e+03
REGION,S2D1,ETWA00000X,1,2030, 3.9079991820322630e+03
REGION,S2D2,ETWA00000X,1,2030, 3.3837043563581751e+03
REGION,S3D1,ETWA00000X,1,2030, 3.8503562141670459e+03
REGION,S3D2,ETWA00000X,1,2030, 3.4903487214198140e+03
REGION,S4D1,ETWA00000X,1,2030, 3.5289986583374443e+03
REGION,S4D2,ETWA00000X,1,2030, 3.3323037110262512e+03
REGION,S1D1,ETWA00000X,1,2031, 3.7349229933616280e+03
REGION,S1D2,ETWA00000X,1,2031, 3.6962317082095119e+03
REGION,S2D1,ETWA00000X,1,2031, 3902.94072496851
REGION,S2D2,ETWA00000X,1,2031, 3.2460701859989340e+03
REGION,S3D1,ETWA00000X,1,2031, 3.8438745121684487e+03
REGION,S3D2,ETWA00000X,1,2031, 3.5397084158929188e+03
REGION,S4D1,ETWA00000X,1,2031, 3.5261195404279438e+03
REGION,S4D2,ETWA00000X,1,2031, 3.3078132158464173e+03
REGION,S1D1,ETWA00000X,1,2032, 3.7305334517487963e+03
REGION,S1D2,ETWA00000X,1,2032, 3.7157511159883697e+03
REGION,S2D1,ETWA00000X,1,2032, 3.8978829005790867e+03
REGION,S2D2,ETWA00000X,1,2032, 3.3471986570370505e+03
REGION,S3D1,ETWA00000X,1,2032, 3.8380839380083648e+03
REGION,S3D2,ETWA00000X,1,2032, 3.5012414404282845e+03
REGION,S4D1,ETWA00000X,1,2032, 3.5207253607595840e+03
REGION,S4D2,ETWA00000X,1,2032, 3.2053753850932894e+03
REGION,S1D1,ETWA00000X,1,2033, 3.7252797474880144e+03
REGION,S1D2,ETWA00000X,1,2033, 3.7187798963315363e+03
REGION,S2D1,ETWA00000X,1,2033, 3.8943742767368713e+03
REGION,S2D2,ETWA00000X,1,2033, 3.3732227489938236e+03
REGION,S3D1,ETWA00000X,1,2033, 3833.08077449375
REGION,S3D2,ETWA00000X,1,2033, 3.5065961960462037e+03
REGION,S4D1,ETWA00000X,1,2033, 3.5139289178470822e+03
REGION,S4D2,ETWA00000X,1,2033, 3.1524149514616952e+03
REGION,S1D1,ETWA00000X,1,2034, 3.7206710753490529e+03
REGION,S1D2,ETWA00000X,1,2034, 3.7146801072402413e+03
REGION,S2D1,ETWA00000X,1,2034, 3.8884766533445768e+03
REGION,S2D2,ETWA00000X,1,2034, 3.3958915685880888e+03
REGION,S3D1,ETWA00000X,1,2034, 3.8300372350954617e+03
REGION,S3D2,ETWA00000X,1,2034, 3.5191554696530729e+03
REGION,S4D1,ETWA00000X,1,2034, 3.5067736669273468e+03
REGION,S4D2,ETWA00000X,1,2034, 3.1037884614147465e+03
REGION,S1D1,ETWA00000X,1,2035, 3.7171995097871877e+03
REGION,S1D2,ETWA00000X,1,2035, 3.7107870657077297e+03
REGION,S2D1,ETWA00000X,1,2035, 3885.25108827833
REGION,S2D2,ETWA00000X,1,2035, 3.2065292213586736e+03
REGION,S3D1,ETWA00000X,1,2035, 3.8265835472474946e+03
REGION,S3D2,ETWA00000X,1,2035, 3578.61147890433
REGION,S4D1,ETWA00000X,1,2035, 3.5029931327453110e+03
REGION,S4D2,ETWA00000X,1,2035, 3.0941062940401234e+03
REGION,S1D1,ETWA00000X,1,2036, 3.7175858555441996e+03
REGION,S1D2,ETWA00000X,1,2036, 3.7112433718370971e+03
REGION,S2D1,ETWA00000X,1,2036, 3.8858683578506975e+03
REGION,S2D2,ETWA00000X,1,2036, 3.0573324353575781e+03
REGION,S3D1,ETWA00000X,1,2036, 3.8270000543490396e+03
REGION,S3D2,ETWA00000X,1,2036, 3.5246693459780981e+03
REGION,S4D1,ETWA00000X,1,2036, 3.5020073432409736e+03
REGION,S4D2,ETWA00000X,1,2036, 2.9523414998927869e+03
REGION,S1D1,ETWA00000X,1,2037, 3.7179868124865993e+03
REGION,S1D2,ETWA00000X,1,2037, 3711.97141051711
REGION,S2D1,ETWA00000X,1,2037, 3.8864998954220582e+03
REGION,S2D2,ETWA00000X,1,2037, 2.9500408948738923e+03
REGION,S3D1,ETWA00000X,1,2037, 3.8274313205057292e+03
REGION,S3D2,ETWA00000X,1,2037, 3.4937253403468444e+03
REGION,S4D1,ETWA00000X,1,2037, 3501.04060420787
REGION,S4D2,ETWA00000X,1,2037, 2.8358231928007026e+03
REGION,S1D1,ETWA00000X,1,2038, 3.7196213075431410e+03
REGION,S1D2,ETWA00000X,1,2038, 3.7137753025527632e+03
REGION,S2D1,ETWA00000X,1,2038, 3.8883612417973536e+03
REGION,S2D2,ETWA00000X,1,2038, 3.0185554873239730e+03
REGION,S3D1,ETWA00000X,1,2038, 3.8290969211815896e+03
REGION,S3D2,ETWA00000X,1,2038, 3.5609639317189640e+03
REGION,S4D1,ETWA00000X,1,2038, 3.5013913057142577e+03
REGION,S4D2,ETWA00000X,1,2038, 2.8351237810842572e+03
REGION,S1D1,ETWA00000X,1,2039, 3.7213117811393449e+03
REGION,S1D2,ETWA00000X,1,2039, 3.7156956326797967e+03
REGION,S2D1,ETWA00000X,1,2039, 3.8902756283604767e+03
REGION,S2D2,ETWA00000X,1,2039, 3.0871889826487227e+03
REGION,S3D1,ETWA00000X,1,2039, 3.8308140506400191e+03
REGION,S3D2,ETWA00000X,1,2039, 3.6335771770302567e+03
REGION,S4D1,ETWA00000X,1,2039, 3.5020888395952611e+03
REGION,S4D2,ETWA00000X,1,2039, 2.8370884644948169e+03
REGION,S1D1,ETWA00000X,1,2040, 3.7246001198150630e+03
REGION,S1D2,ETWA00000X,1,2040, 3.7189278262811717e+03
REGION,S2D1,ETWA00000X,1,2040, 3.8937978132127791e+03
REGION,S2D2,ETWA00000X,1,2040, 3.3494728016541881e+03
REGION,S3D1,ETWA00000X,1,2040, 3.8324738290583632e+03
REGION,S3D2,ETWA00000X,1,2040, 3.8215241109309450e+03
REGION,S4D1,ETWA00000X,1,2040, 3.5039298385047464e+03
REGION,S4D2,ETWA00000X,1,2040, 2.8429883593198342e+03
REGION,S1D1,ETWA00000X,1,2041, 3.7259720531820835e+03
REGION,S1D2,ETWA00000X,1,2041, 3.7195648331427324e+03
REGION,S2D1,ETWA00000X,1,2041, 3.8951445161373013e+03
REGION,S2D2,ETWA00000X,1,2041, 3.4101695193660971e+03
REGION,S3D1,ETWA00000X,1,2041, 3.8319826588017454e+03
REGION,S3D2,ETWA00000X,1,2041, 3.7751051501036613e+03
REGION,S4D1,ETWA00000X,1,2041, 3.5034749698377932e+03
REGION,S4D2,ETWA00000X,1,2041, 2.8296617403545770e+03
REGION,S1D1,ETWA00000X,1,2042, 3.7266035497872131e+03
REGION,S1D2,ETWA00000X,1,2042, 3.7200424127516658e+03
REGION,S2D1,ETWA00000X,1,2042, 3.8957507822999305e+03
REGION,S2D2,ETWA00000X,1,2042, 3.4681410376097310e+03
REGION,S3D1,ETWA00000X,1,2042, 3.8306368784958122e+03
REGION,S3D2,ETWA00000X,1,2042, 3.7065536639272873e+03
REGION,S4D1,ETWA00000X,1,2042, 3.3464205931078818e+03
REGION,S4D2,ETWA00000X,1,2042, 2665.95546822961
REGION,S1D1,ETWA00000X,1,2043, 3.7272456786271741e+03
REGION,S1D2,ETWA00000X,1,2043, 3.7208782302380496e+03
REGION,S2D1,ETWA00000X,1,2043, 3.8963676806973913e+03
REGION,S2D2,ETWA00000X,1,2043, 3553.59178145209
REGION,S3D1,ETWA00000X,1,2043, 3.8299243739809976e+03
REGION,S3D2,ETWA00000X,1,2043, 3.6687340245031342e+03
REGION,S4D1,ETWA00000X,1,2043, 3.0823156887266391e+03
REGION,S4D2,ETWA00000X,1,2043, 2.5312949545456431e+03
REGION,S1D1,ETWA00000X,1,2044, 3.7278988894994277e+03
REGION,S1D2,ETWA00000X,1,2044, 3.7220244711445521e+03
REGION,S2D1,ETWA00000X,1,2044, 3.8967604050075984e+03
REGION,S2D2,ETWA00000X,1,2044, 3.6642014183992437e+03
REGION,S3D1,ETWA00000X,1,2044, 3.8296806582423583e+03
REGION,S3D2,ETWA00000X,1,2044, 3.6570829916734610e+03
REGION,S4D1,ETWA00000X,1,2044, 2.7031206744006822e+03
REGION,S4D2,ETWA00000X,1,2044, 2.4224933755796783e+03
REGION,S1D1,ETWA00000X,1,2045, 3.7285028188989663e+03
REGION,S1D2,ETWA00000X,1,2045, 3.7240107511873916e+03
REGION,S2D1,ETWA00000X,1,2045, 3.8975743600841838e+03
REGION,S2D2,ETWA00000X,1,2045, 3.8616260979609892e+03
REGION,S3D1,ETWA00000X,1,2045, 3.8299130880022567e+03
REGION,S3D2,ETWA00000X,1,2045, 3.7235901672851119e+03
REGION,S4D1,ETWA00000X,1,2045, 2.3808894244807170e+03
REGION,S4D2,ETWA00000X,1,2045, 2.3905322991855533e+03
REGION,S1D1,ETWA00000X,1,2046, 3.7291004297629238e+03
REGION,S1D2,ETWA00000X,1,2046, 3.7253197405108563e+03
REGION,S2D1,ETWA00000X,1,2046, 3.8981495806929875e+03
REGION,S2D2,ETWA00000X,1,2046, 3.8808841146467939e+03
REGION,S3D1,ETWA00000X,1,2046, 3.8294782793690238e+03
REGION,S3D2,ETWA00000X,1,2046, 3.7235057440069568e+03
REGION,S4D1,ETWA00000X,1,2046, 2.0889020028072646e+03
REGION,S4D2,ETWA00000X,1,2046, 2.2636020293356119e+03
REGION,S1D1,ETWA00000X,1,2047, 3.7296825869062141e+03
REGION,S1D2,ETWA00000X,1,2047, 3.7265254399321097e+03
REGION,S2D1,ETWA00000X,1,2047, 3.8987722543111731e+03
REGION,S2D2,ETWA00000X,1,2047, 3.8852635809480876e+03
REGION,S3D1,ETWA00000X,1,2047, 3.8291028878782276e+03
REGION,S3D2,ETWA00000X,1,2047, 3.7090956645596007e+03
REGION,S4D1,ETWA00000X,1,2047, 1.7993130894370070e+03
REGION,S4D2,ETWA00000X,1,2047, 2.1219747695776859e+03
REGION,S1D1,ETWA00000X,1,2048, 3.7303105257348907e+03
REGION,S1D2,ETWA00000X,1,2048, 3.7281832754237025e+03
REGION,S2D1,ETWA00000X,1,2048, 3.8993606272219818e+03
REGION,S2D2,ETWA00000X,1,2048, 3.8858177842285208e+03
REGION,S3D1,ETWA00000X,1,2048, 3.8292195327299391e+03
REGION,S3D2,ETWA00000X,1,2048, 3.7350968717905421e+03
REGION,S4D1,ETWA00000X,1,2048, 1.5378304933720553e+03
REGION,S4D2,ETWA00000X,1,2048, 2.0088687608972680e+03
REGION,S1D1,ETWA00000X,1,2049, 3.7308140558942973e+03
REGION,S1D2,ETWA00000X,1,2049, 3.7299373211664115e+03
REGION,S2D1,ETWA00000X,1,2049, 3.8999375367398693e+03
REGION,S2D2,ETWA00000X,1,2049, 3.8863606643354829e+03
REGION,S3D1,ETWA00000X,1,2049, 3.8291038553155217e+03
REGION,S3D2,ETWA00000X,1,2049, 3.7654698805127464e+03
REGION,S4D1,ETWA00000X,1,2049, 1240.60513873037
REGION,S4D2,ETWA00000X,1,2049, 1.8978979710701685e+03
REGION,S1D1,ETWA00000X,1,2050, 3.7315542974469149e+03
REGION,S1D2,ETWA00000X,1,2050, 3.7305293642009938e+03
REGION,S2D1,ETWA00000X,1,2050, 3.9005559057918413e+03
REGION,S2D2,ETWA00000X,1,2050, 3.8387113552478404e+03
REGION,S3D1,ETWA00000X,1,2050, 3.8295791459278039e+03
REGION,S3D2,ETWA00000X,1,2050, 3.7962231351172227e+03
REGION,S4D1,ETWA00000X,1,2050, 9.8762202822325924e+02
REGION,S4D2,ETWA00000X,1,2050, 1.7751145442258696e+03
REGION,S1D1,ETWA00000X,1,2051, 3.7319352739733868e+03
REGION,S1D2,ETWA00000X,1,2051, 3.7310932257120730e+03
REGION,S2D1,ETWA00000X,1,2051, 3.9011394876351214e+03
REGION,S2D2,ETWA00000X,1,2051, 3.8182074709383583e+03
REGION,S3D1,ETWA00000X,1,2051, 3.8288901258732753e+03
REGION,S3D2,ETWA00000X,1,2051, 3.7079242740108934e+03
REGION,S4D1,ETWA00000X,1,2051, 713.680964099322
REGION,S4D2,ETWA00000X,1,2051, 1.5805412975767508e+03
REGION,S1D1,ETWA00000X,1,2052, 3.7324132899733931e+03
REGION,S1D2,ETWA00000X,1,2052, 3731.64994503929
REGION,S2D1,ETWA00000X,1,2052, 3901.71410321377
REGION,S2D2,ETWA00000X,1,2052, 3789.86528921555
REGION,S3D1,ETWA00000X,1,2052, 3.8295019547713687e+03
REGION,S3D2,ETWA00000X,1,2052, 3.6546460447234676e+03
REGION,S4D1,ETWA00000X,1,2052, 4.8853609067723522e+02
REGION,S4D2,ETWA00000X,1,2052, 1.4276965923610160e+03
REGION,S1D1,ETWA00000X,1,2053, 3.6956379755580415e+03
REGION,S1D2,ETWA00000X,1,2053, 3.6948379859110846e+03
REGION,S2D1,ETWA00000X,1,2053, 3.8493593077374449e+03
REGION,S2D2,ETWA00000X,1,2053, 3.8219604912182554e+03
REGION,S3D1,ETWA00000X,1,2053, 3782.20536157137
REGION,S3D2,ETWA00000X,1,2053, 3.6239671677508954e+03
REGION,S4D1,ETWA00000X,1,2053, 2.4754788835887874e+02
REGION,S4D2,ETWA00000X,1,2053, 1.3432484440622745e+03
REGION,S1D1,ETWA00000X,1,2054, 3.6953089803364410e+03
REGION,S1D2,ETWA00000X,1,2054, 3.6954113543710359e+03
REGION,S2D1,ETWA00000X,1,2054, 3.8499516583408968e+03
REGION,S2D2,ETWA00000X,1,2054, 3.7363044537348214e+03
REGION,S3D1,ETWA00000X,1,2054, 3.7828339435873722e+03
REGION,S3D2,ETWA00000X,1,2054, 3.5343193401389485e+03
REGION,S4D1,ETWA00000X,1,2054, 1.4807590376306754e+02
REGION,S4D2,ETWA00000X,1,2054, 1.1514464996393956e+03
REGION,S1D1,ETWA00000X,1,2055, 3.6958861559537008e+03
REGION,S1D2,ETWA00000X,1,2055, 3.6959927363217053e+03
REGION,S2D1,ETWA00000X,1,2055, 3.8505523950870797e+03
REGION,S2D2,ETWA00000X,1,2055, 3.6787497420394848e+03
REGION,S3D1,ETWA00000X,1,2055, 3.7350089930204049e+03
REGION,S3D2,ETWA00000X,1,2055, 3.4931394987093086e+03
REGION,S4D1,ETWA00000X,1,2055, 1.4866888624404632e+02
REGION,S4D2,ETWA00000X,1,2055, 1.0013652436555732e+03
REGION,S1D1,ETWA00000X,1,2056, 3.6974182081193449e+03
REGION,S1D2,ETWA00000X,1,2056, 3.6965537507244985e+03
REGION,S2D1,ETWA00000X,1,2056, 3.8511305627338679e+03
REGION,S2D2,ETWA00000X,1,2056, 3.5340599265503520e+03
REGION,S3D1,ETWA00000X,1,2056, 3.7840652990547014e+03
REGION,S3D2,ETWA00000X,1,2056, 3.4966442671126010e+03
REGION,S4D1,ETWA00000X,1,2056, 3.3245478871695070e+01
REGION,S4D2,ETWA00000X,1,2056, 9.0153236191178030e+02
REGION,S1D1,ETWA00000X,1,2057, 3.6984247012021228e+03
