r,t,f,y,ProductionByTechnologyAnnual
REGION,ETSOFPVFC3,ETEL01,2056.0,0.5338
REGION,ETSOFPVFC3,ETEL01,2057.0,0.4841
REGION,ETSOFPVFC3,ETEL01,2058.0,0.4841
REGION,ETSOFPVFC3,ETEL01,2059.0,0.4841
REGION,ETSOFPVFC3,ETEL01,2060.0,0.4929
REGION,ETSOFPVFC3,ETEL01,2061.0,0.6288
REGION,ETSOFPVFC3,ETEL01,2062.0,0.4345
REGION,ETSOFPVFC3,ETEL01,2063.0,0.4345
REGION,ETSOFPVFC3,ETEL01,2064.0,0.2987
REGION,ETSOFPVFC3,ETEL01,2065.0,0.2987
REGION,ETSOFPVFC3,ETEL01,2066.0,0.2987
REGION,ETSOFPVFC3,ETEL01,2067.0,0.2987
REGION,ETSOFPVFC3,ETEL01,2068.0,0.2987
REGION,ETSOFPVFC3,ETEL01,2069.0,0.5686
REGION,ETSOFPVFC3,ETEL01,2070.0,0.4581
REGION,ETSOFPVFC3,ETWAT1,2054.0,0.0
REGION,ETSOFPVFC3,ETWAT1,2055.0,0.0
REGION,ETSOFPVFC3,ETWAT1,2056.0,0.0
REGION,ETSOFPVFC3,ETWAT1,2057.0,0.0
REGION,ETSOFPVFC3,ETWAT1,2058.0,0.0
REGION,ETSOFPVFC3,ETWAT1,2059.0,0.0
REGION,ETSOFPVFC3,ETWAT1,2060.0,0.0
REGION,ETSOFPVFC3,ETWAT1,2061.0,0.0
REGION,ETSOFPVFC3,ETWAT1,2062.0,0.0
REGION,ETSOFPVFC3,ETWAT1,2063.0,0.0
REGION,ETSOFPVFC3,ETWAT1,2064.0,0.0
REGION,ETSOFPVFC3,ETWAT1,2065.0,0.0
REGION,ETSOFPVFC3,ETWAT1,2066.0,0.0
REGION,ETSOFPVFC3,ETWAT1,2067.0,0.0
REGION,ETSOFPVFC3,ETWAT1,2068.0,0.0
REGION,ETSOFPVFC3,ETWAT1,2069.0,0.0
REGION,ETSOFPVFC3,ETWAT1,2070.0,0.0
REGION,ETSOFPVLT3,ETEL01,2030.0,1.885
REGION,ETSOFPVLT3,ETEL01,2031.0,1.885
REGION,ETSOFPVLT3,ETEL01,2032.0,1.885
REGION,ETSOFPVLT3,ETEL01,2033.0,1.885
REGION,ETSOFPVLT3,ETEL01,2034.0,1.885
REGION,ETSOFPVLT3,ETEL01,2035.0,1.885
REGION,ETSOFPVLT3,ETEL01,2036.0,1.885
REGION,ETSOFPVLT3,ETEL01,2037.0,1.885
REGION,ETSOFPVLT3,ETEL01,2038.0,1.885
REGION,ETSOFPVLT3,ETEL01,2039.0,2.598
REGION,ETSOFPVLT3,ETEL01,2040.0,2.8904
REGION,ETSOFPVLT3,ETEL01,2041.0,2.8904
REGION,ETSOFPVLT3,ETEL01,2042.0,2.8904
REGION,ETSOFPVLT3,ETEL01,2043.0,2.8904
REGION,ETSOFPVLT3,ETEL01,2044.0,2.8904
REGION,ETSOFPVLT3,ETEL01,2045.0,2.8904
REGION,ETSOFPVLT3,ETEL01,2046.0,2.8904
REGION,ETSOFPVLT3,ETEL01,2047.0,2.8904
REGION,ETSOFPVLT3,ETEL01,2048.0,2.8904
REGION,ETSOFPVLT3,ETEL01,2049.0,2.8904
REGION,ETSOFPVLT3,ETEL01,2050.0,2.8904
REGION,ETSOFPVLT3,ETEL01,2051.0,2.8904
REGION,ETSOFPVLT3,ETEL01,2052.0,2.8904
REGION,ETSOFPVLT3,ETEL01,2053.0,2.8904
REGION,ETSOFPVLT3,ETEL01,2054.0,2.8904
REGION,ETSOFPVLT3,ETEL01,2055.0,2.8904
REGION,ETSOFPVLT3,ETEL01,2056.0,2.8904
REGION,ETSOFPVLT3,ETEL01,2057.0,2.8904
REGION,ETSOFPVLT3,ETEL01,2058.0,2.8904
REGION,ETSOFPVLT3,ETEL01,2059.0,2.8904
REGION,ETSOFPVLT3,ETEL01,2060.0,2.3719
REGION,ETSOFPVLT3,ETEL01,2061.0,2.5757
REGION,ETSOFPVLT3,ETEL01,2062.0,1.8279
REGION,ETSOFPVLT3,ETEL01,2063.0,1.8279
REGION,ETSOFPVLT3,ETEL01,2064.0,2.2564
REGION,ETSOFPVLT3,ETEL01,2065.0,1.3094
REGION,ETSOFPVLT3,ETEL01,2066.0,1.3094
REGION,ETSOFPVLT3,ETEL01,2067.0,1.3094
REGION,ETSOFPVLT3,ETEL01,2068.0,1.3094
REGION,ETSOFPVLT3,ETEL01,2069.0,1.3094
REGION,ETSOFPVLT3,ETEL01,2070.0,1.0867
REGION,ETSOFPVLT3,ETWAT1,2030.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2031.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2032.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2033.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2034.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2035.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2036.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2037.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2038.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2039.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2040.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2041.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2042.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2043.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2044.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2045.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2046.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2047.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2048.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2049.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2050.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2051.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2052.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2053.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2054.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2055.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2056.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2057.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2058.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2059.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2060.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2061.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2062.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2063.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2064.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2065.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2066.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2067.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2068.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2069.0,0.0
REGION,ETSOFPVLT3,ETWAT1,2070.0,0.0
REGION,ETSOFPVRN3,ETEL01,2037.0,1.0714
REGION,ETSOFPVRN3,ETEL01,2038.0,2.8063
REGION,ETSOFPVRN3,ETEL01,2039.0,4.5411
REGION,ETSOFPVRN3,ETEL01,2040.0,6.276
REGION,ETSOFPVRN3,ETEL01,2041.0,6.276
REGION,ETSOFPVRN3,ETEL01,2042.0,8.96
REGION,ETSOFPVRN3,ETEL01,2043.0,11.0232
REGION,ETSOFPVRN3,ETEL01,2044.0,12.8849
REGION,ETSOFPVRN3,ETEL01,2045.0,16.3546
REGION,ETSOFPVRN3,ETEL01,2046.0,19.8244
REGION,ETSOFPVRN3,ETEL01,2047.0,23.1425
REGION,ETSOFPVRN3,ETEL01,2048.0,26.6122
REGION,ETSOFPVRN3,ETEL01,2049.0,30.0819
REGION,ETSOFPVRN3,ETEL01,2050.0,33.5517
REGION,ETSOFPVRN3,ETEL01,2051.0,33.5517
REGION,ETSOFPVRN3,ETEL01,2052.0,34.4742
REGION,ETSOFPVRN3,ETEL01,2053.0,37.0105
REGION,ETSOFPVRN3,ETEL01,2054.0,37.0105
REGION,ETSOFPVRN3,ETEL01,2055.0,37.0105
REGION,ETSOFPVRN3,ETEL01,2056.0,37.0105
REGION,ETSOFPVRN3,ETEL01,2057.0,37.0105
REGION,ETSOFPVRN3,ETEL01,2058.0,37.0105
REGION,ETSOFPVRN3,ETEL01,2059.0,37.0105
REGION,ETSOFPVRN3,ETEL01,2060.0,26.4223
REGION,ETSOFPVRN3,ETEL01,2061.0,37.0105
REGION,ETSOFPVRN3,ETEL01,2062.0,37.0105
REGION,ETSOFPVRN3,ETEL01,2063.0,37.0105
REGION,ETSOFPVRN3,ETEL01,2064.0,37.0105
REGION,ETSOFPVRN3,ETEL01,2065.0,33.4834
REGION,ETSOFPVRN3,ETEL01,2066.0,37.0105
REGION,ETSOFPVRN3,ETEL01,2067.0,29.9494
REGION,ETSOFPVRN3,ETEL01,2068.0,29.9494
REGION,ETSOFPVRN3,ETEL01,2069.0,26.4223
REGION,ETSOFPVRN3,ETEL01,2070.0,24.3588
REGION,ETSOFPVRN3,ETWAT1,2037.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2038.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2039.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2040.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2041.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2042.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2043.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2044.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2045.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2046.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2047.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2048.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2049.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2050.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2051.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2052.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2053.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2054.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2055.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2056.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2057.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2058.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2059.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2060.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2061.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2062.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2063.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2064.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2065.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2066.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2067.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2068.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2069.0,0.0
REGION,ETSOFPVRN3,ETWAT1,2070.0,0.0
REGION,ETSOFPVS23,ETEL01,2058.0,0.0136
REGION,ETSOFPVS23,ETEL01,2059.0,0.0136
REGION,ETSOFPVS23,ETEL01,2060.0,0.0164
REGION,ETSOFPVS23,ETEL01,2061.0,0.0164
REGION,ETSOFPVS23,ETEL01,2062.0,0.0149
REGION,ETSOFPVS23,ETEL01,2063.0,0.0149
REGION,ETSOFPVS23,ETEL01,2064.0,0.0098
REGION,ETSOFPVS23,ETEL01,2065.0,0.0098
REGION,ETSOFPVS23,ETEL01,2066.0,0.0098
REGION,ETSOFPVS23,ETEL01,2067.0,0.0098
REGION,ETSOFPVS23,ETEL01,2068.0,0.0136
REGION,ETSOFPVS23,ETEL01,2069.0,0.019
REGION,ETSOFPVS23,ETEL01,2070.0,0.0155
REGION,ETSOFPVS23,ETWAT1,2058.0,0.0
REGION,ETSOFPVS23,ETWAT1,2059.0,0.0
REGION,ETSOFPVS23,ETWAT1,2060.0,0.0
REGION,ETSOFPVS23,ETWAT1,2061.0,0.0
REGION,ETSOFPVS23,ETWAT1,2062.0,0.0
REGION,ETSOFPVS23,ETWAT1,2063.0,0.0
REGION,ETSOFPVS23,ETWAT1,2064.0,0.0
REGION,ETSOFPVS23,ETWAT1,2065.0,0.0
REGION,ETSOFPVS23,ETWAT1,2066.0,0.0
REGION,ETSOFPVS23,ETWAT1,2067.0,0.0
REGION,ETSOFPVS23,ETWAT1,2068.0,0.0
REGION,ETSOFPVS23,ETWAT1,2069.0,0.0
REGION,ETSOFPVS23,ETWAT1,2070.0,0.0
REGION,ETSOFPVT13,ETEL01,2054.0,1.2987
REGION,ETSOFPVT13,ETEL01,2055.0,1.2987
REGION,ETSOFPVT13,ETEL01,2056.0,1.2987
REGION,ETSOFPVT13,ETEL01,2057.0,1.2987
REGION,ETSOFPVT13,ETEL01,2058.0,1.2987
REGION,ETSOFPVT13,ETEL01,2059.0,1.2987
REGION,ETSOFPVT13,ETEL01,2060.0,1.2948
REGION,ETSOFPVT13,ETEL01,2061.0,1.3634
REGION,ETSOFPVT13,ETEL01,2062.0,1.3634
REGION,ETSOFPVT13,ETEL01,2063.0,1.1514
REGION,ETSOFPVT13,ETEL01,2064.0,0.9168
REGION,ETSOFPVT13,ETEL01,2065.0,0.6986
REGION,ETSOFPVT13,ETEL01,2066.0,0.6986
REGION,ETSOFPVT13,ETEL01,2067.0,0.6986
REGION,ETSOFPVT13,ETEL01,2068.0,0.9168
REGION,ETSOFPVT13,ETEL01,2069.0,0.9168
REGION,ETSOFPVT13,ETEL01,2070.0,0.6986
REGION,ETSOFPVT13,ETWAT1,2054.0,0.0
REGION,ETSOFPVT13,ETWAT1,2055.0,0.0
REGION,ETSOFPVT13,ETWAT1,2056.0,0.0
REGION,ETSOFPVT13,ETWAT1,2057.0,0.0
REGION,ETSOFPVT13,ETWAT1,2058.0,0.0
REGION,ETSOFPVT13,ETWAT1,2059.0,0.0
REGION,ETSOFPVT13,ETWAT1,2060.0,0.0
REGION,ETSOFPVT13,ETWAT1,2061.0,0.0
REGION,ETSOFPVT13,ETWAT1,2062.0,0.0
REGION,ETSOFPVT13,ETWAT1,2063.0,0.0
REGION,ETSOFPVT13,ETWAT1,2064.0,0.0
REGION,ETSOFPVT13,ETWAT1,2065.0,0.0
REGION,ETSOFPVT13,ETWAT1,2066.0,0.0
REGION,ETSOFPVT13,ETWAT1,2067.0,0.0
REGION,ETSOFPVT13,ETWAT1,2068.0,0.0
REGION,ETSOFPVT13,ETWAT1,2069.0,0.0
REGION,ETSOFPVT13,ETWAT1,2070.0,0.0
REGION,ETSOFPVT23,ETEL01,2049.0,2.2588
REGION,ETSOFPVT23,ETEL01,2050.0,2.2588
REGION,ETSOFPVT23,ETEL01,2051.0,2.2588
REGION,ETSOFPVT23,ETEL01,2052.0,2.2588
REGION,ETSOFPVT23,ETEL01,2053.0,2.001
REGION,ETSOFPVT23,ETEL01,2054.0,2.3429
REGION,ETSOFPVT23,ETEL01,2055.0,2.3429
REGION,ETSOFPVT23,ETEL01,2056.0,1.9856
REGION,ETSOFPVT23,ETEL01,2057.0,1.9856
REGION,ETSOFPVT23,ETEL01,2058.0,1.9856
REGION,ETSOFPVT23,ETEL01,2059.0,1.9856
REGION,ETSOFPVT23,ETEL01,2060.0,1.7706
REGION,ETSOFPVT23,ETEL01,2061.0,1.5031
REGION,ETSOFPVT23,ETEL01,2062.0,1.9856
REGION,ETSOFPVT23,ETEL01,2063.0,1.6649
REGION,ETSOFPVT23,ETEL01,2064.0,1.3975
REGION,ETSOFPVT23,ETEL01,2065.0,1.1129
REGION,ETSOFPVT23,ETEL01,2066.0,1.1129
REGION,ETSOFPVT23,ETEL01,2067.0,1.1129
REGION,ETSOFPVT23,ETEL01,2068.0,1.2186
REGION,ETSOFPVT23,ETEL01,2069.0,1.2186
REGION,ETSOFPVT23,ETEL01,2070.0,0.8979
REGION,ETSOFPVT23,ETWAT1,2049.0,0.0
REGION,ETSOFPVT23,ETWAT1,2050.0,0.0
REGION,ETSOFPVT23,ETWAT1,2051.0,0.0
REGION,ETSOFPVT23,ETWAT1,2052.0,0.0
REGION,ETSOFPVT23,ETWAT1,2053.0,0.0
REGION,ETSOFPVT23,ETWAT1,2054.0,0.0
REGION,ETSOFPVT23,ETWAT1,2055.0,0.0
REGION,ETSOFPVT23,ETWAT1,2056.0,0.0
REGION,ETSOFPVT23,ETWAT1,2057.0,0.0
REGION,ETSOFPVT23,ETWAT1,2058.0,0.0
REGION,ETSOFPVT23,ETWAT1,2059.0,0.0
REGION,ETSOFPVT23,ETWAT1,2060.0,0.0
REGION,ETSOFPVT23,ETWAT1,2061.0,0.0
REGION,ETSOFPVT23,ETWAT1,2062.0,0.0
REGION,ETSOFPVT23,ETWAT1,2063.0,0.0
REGION,ETSOFPVT23,ETWAT1,2064.0,0.0
REGION,ETSOFPVT23,ETWAT1,2065.0,0.0
REGION,ETSOFPVT23,ETWAT1,2066.0,0.0
REGION,ETSOFPVT23,ETWAT1,2067.0,0.0
REGION,ETSOFPVT23,ETWAT1,2068.0,0.0
REGION,ETSOFPVT23,ETWAT1,2069.0,0.0
REGION,ETSOFPVT23,ETWAT1,2070.0,0.0
REGION,ETSOLAR00X,ETSOLA,2015.0,0.0656
REGION,ETSOLAR00X,ETSOLA,2016.0,0.0785
REGION,ETSOLAR00X,ETSOLA,2017.0,0.0849
REGION,ETSOLAR00X,ETSOLA,2018.0,0.0849
REGION,ETSOLAR00X,ETSOLA,2019.0,0.0849
REGION,ETSOLAR00X,ETSOLA,2020.0,0.082
REGION,ETSOLAR00X,ETSOLA,2021.0,0.079
REGION,ETSOLAR00X,ETSOLA,2022.0,0.0761
REGION,ETSOLAR00X,ETSOLA,2023.0,0.0731
REGION,ETSOLAR00X,ETSOLA,2024.0,0.0702
REGION,ETSOLAR00X,ETSOLA,2025.0,0.0672
REGION,ETSOLAR00X,ETSOLA,2026.0,0.0643
REGION,ETSOLAR00X,ETSOLA,2027.0,3.2887
REGION,ETSOLAR00X,ETSOLA,2028.0,6.5132
REGION,ETSOLAR00X,ETSOLA,2029.0,9.7376
REGION,ETSOLAR00X,ETSOLA,2030.0,14.8471
REGION,ETSOLAR00X,ETSOLA,2031.0,24.5264
REGION,ETSOLAR00X,ETSOLA,2032.0,34.2057
REGION,ETSOLAR00X,ETSOLA,2033.0,43.885
REGION,ETSOLAR00X,ETSOLA,2034.0,53.5643
REGION,ETSOLAR00X,ETSOLA,2035.0,53.5549
REGION,ETSOLAR00X,ETSOLA,2036.0,937.368
REGION,ETSOLAR00X,ETSOLA,2037.0,2643.2066
REGION,ETSOLAR00X,ETSOLA,2038.0,2897.6769
REGION,ETSOLAR00X,ETSOLA,2039.0,3126.0561
REGION,ETSOLAR00X,ETSOLA,2040.0,3332.0476
REGION,ETSOLAR00X,ETSOLA,2041.0,3693.7498
REGION,ETSOLAR00X,ETSOLA,2042.0,4047.4272
REGION,ETSOLAR00X,ETSOLA,2043.0,4387.026
REGION,ETSOLAR00X,ETSOLA,2044.0,4701.5314
REGION,ETSOLAR00X,ETSOLA,2045.0,4932.5373
REGION,ETSOLAR00X,ETSOLA,2046.0,5287.323
REGION,ETSOLAR00X,ETSOLA,2047.0,5576.4113
REGION,ETSOLAR00X,ETSOLA,2048.0,5867.1348
REGION,ETSOLAR00X,ETSOLA,2049.0,6159.9917
REGION,ETSOLAR00X,ETSOLA,2050.0,6313.7549
REGION,ETSOLAR00X,ETSOLA,2051.0,6560.2851
REGION,ETSOLAR00X,ETSOLA,2052.0,6570.4996
REGION,ETSOLAR00X,ETSOLA,2053.0,7148.8948
REGION,ETSOLAR00X,ETSOLA,2054.0,7389.8724
REGION,ETSOLAR00X,ETSOLA,2055.0,7637.215
REGION,ETSOLAR00X,ETSOLA,2056.0,7841.4058
REGION,ETSOLAR00X,ETSOLA,2057.0,8053.6449
REGION,ETSOLAR00X,ETSOLA,2058.0,8260.6865
REGION,ETSOLAR00X,ETSOLA,2059.0,8495.2831
REGION,ETSOLAR00X,ETSOLA,2060.0,8744.8658
REGION,ETSOLAR00X,ETSOLA,2061.0,8939.3146
REGION,ETSOLAR00X,ETSOLA,2062.0,9156.8473
REGION,ETSOLAR00X,ETSOLA,2063.0,9413.4599
REGION,ETSOLAR00X,ETSOLA,2064.0,9749.7611
REGION,ETSOLAR00X,ETSOLA,2065.0,10154.35
REGION,ETSOLAR00X,ETSOLA,2066.0,10630.2168
REGION,ETSOLAR00X,ETSOLA,2067.0,11357.5241
REGION,ETSOLAR00X,ETSOLA,2068.0,12665.5265
REGION,ETSOLAR00X,ETSOLA,2069.0,15366.4137
REGION,ETSOLAR00X,ETSOLA,2070.0,19470.0586
REGION,ETSOU1P03X,ETEL01,2015.0,0.0591
REGION,ETSOU1P03X,ETEL01,2016.0,0.0591
REGION,ETSOU1P03X,ETEL01,2017.0,0.0591
REGION,ETSOU1P03X,ETEL01,2018.0,0.0591
REGION,ETSOU1P03X,ETEL01,2019.0,0.0591
REGION,ETSOU1P03X,ETEL01,2020.0,0.0562
REGION,ETSOU1P03X,ETEL01,2021.0,0.0532
REGION,ETSOU1P03X,ETEL01,2022.0,0.0503
REGION,ETSOU1P03X,ETEL01,2023.0,0.0473
REGION,ETSOU1P03X,ETEL01,2024.0,0.0443
REGION,ETSOU1P03X,ETEL01,2025.0,0.0414
REGION,ETSOU1P03X,ETEL01,2026.0,0.0384
REGION,ETSOU1P03X,ETEL01,2027.0,3.2629
REGION,ETSOU1P03X,ETEL01,2028.0,6.4874
REGION,ETSOU1P03X,ETEL01,2029.0,9.7118
REGION,ETSOU1P03X,ETEL01,2030.0,12.9363
REGION,ETSOU1P03X,ETEL01,2031.0,22.6156
REGION,ETSOU1P03X,ETEL01,2032.0,32.2949
REGION,ETSOU1P03X,ETEL01,2033.0,41.9742
REGION,ETSOU1P03X,ETEL01,2034.0,51.6535
REGION,ETSOU1P03X,ETEL01,2035.0,51.6505
REGION,ETSOU1P03X,ETEL01,2036.0,61.3298
REGION,ETSOU1P03X,ETEL01,2037.0,71.0091
REGION,ETSOU1P03X,ETEL01,2038.0,80.6884
REGION,ETSOU1P03X,ETEL01,2039.0,90.3677
REGION,ETSOU1P03X,ETEL01,2040.0,100.0499
REGION,ETSOU1P03X,ETEL01,2041.0,119.4144
REGION,ETSOU1P03X,ETEL01,2042.0,138.7789
REGION,ETSOU1P03X,ETEL01,2043.0,158.1434
REGION,ETSOU1P03X,ETEL01,2044.0,177.5079
REGION,ETSOU1P03X,ETEL01,2045.0,196.8724
REGION,ETSOU1P03X,ETEL01,2046.0,216.2369
REGION,ETSOU1P03X,ETEL01,2047.0,235.6014
REGION,ETSOU1P03X,ETEL01,2048.0,254.9659
REGION,ETSOU1P03X,ETEL01,2049.0,274.3304
REGION,ETSOU1P03X,ETEL01,2050.0,293.6949
REGION,ETSOU1P03X,ETEL01,2051.0,313.0594
REGION,ETSOU1P03X,ETEL01,2052.0,329.1965
REGION,ETSOU1P03X,ETEL01,2053.0,345.3336
REGION,ETSOU1P03X,ETEL01,2054.0,361.4707
REGION,ETSOU1P03X,ETEL01,2055.0,376.5548
REGION,ETSOU1P03X,ETEL01,2056.0,387.29
REGION,ETSOU1P03X,ETEL01,2057.0,395.7858
REGION,ETSOU1P03X,ETEL01,2058.0,404.8021
REGION,ETSOU1P03X,ETEL01,2059.0,416.3368
REGION,ETSOU1P03X,ETEL01,2060.0,435.7013
REGION,ETSOU1P03X,ETEL01,2061.0,445.3835
REGION,ETSOU1P03X,ETEL01,2062.0,449.9156
REGION,ETSOU1P03X,ETEL01,2063.0,457.8784
REGION,ETSOU1P03X,ETEL01,2064.0,466.3066
REGION,ETSOU1P03X,ETEL01,2065.0,484.1125
REGION,ETSOU1P03X,ETEL01,2066.0,457.5559
REGION,ETSOU1P03X,ETEL01,2067.0,467.1125
REGION,ETSOU1P03X,ETEL01,2068.0,466.5472
REGION,ETSOU1P03X,ETEL01,2069.0,484.1125
REGION,ETSOU1P03X,ETEL01,2070.0,484.1125
REGION,ETSOU1P03X,ETWAT2,2015.0,0.0
REGION,ETSOU1P03X,ETWAT2,2016.0,0.0
REGION,ETSOU1P03X,ETWAT2,2017.0,0.0
REGION,ETSOU1P03X,ETWAT2,2018.0,0.0
REGION,ETSOU1P03X,ETWAT2,2019.0,0.0
REGION,ETSOU1P03X,ETWAT2,2020.0,0.0
REGION,ETSOU1P03X,ETWAT2,2021.0,0.0
REGION,ETSOU1P03X,ETWAT2,2022.0,0.0
REGION,ETSOU1P03X,ETWAT2,2023.0,0.0
REGION,ETSOU1P03X,ETWAT2,2024.0,0.0
REGION,ETSOU1P03X,ETWAT2,2025.0,0.0
REGION,ETSOU1P03X,ETWAT2,2026.0,0.0
REGION,ETSOU1P03X,ETWAT2,2027.0,0.0
REGION,ETSOU1P03X,ETWAT2,2028.0,0.0
REGION,ETSOU1P03X,ETWAT2,2029.0,0.0
REGION,ETSOU1P03X,ETWAT2,2030.0,0.0
REGION,ETSOU1P03X,ETWAT2,2031.0,0.0
REGION,ETSOU1P03X,ETWAT2,2032.0,0.0
REGION,ETSOU1P03X,ETWAT2,2033.0,0.0
REGION,ETSOU1P03X,ETWAT2,2034.0,0.0
REGION,ETSOU1P03X,ETWAT2,2035.0,0.0
REGION,ETSOU1P03X,ETWAT2,2036.0,0.0
REGION,ETSOU1P03X,ETWAT2,2037.0,0.0
REGION,ETSOU1P03X,ETWAT2,2038.0,0.0
REGION,ETSOU1P03X,ETWAT2,2039.0,0.0
REGION,ETSOU1P03X,ETWAT2,2040.0,0.0
REGION,ETSOU1P03X,ETWAT2,2041.0,0.0
REGION,ETSOU1P03X,ETWAT2,2042.0,0.0
REGION,ETSOU1P03X,ETWAT2,2043.0,0.0
REGION,ETSOU1P03X,ETWAT2,2044.0,0.0
REGION,ETSOU1P03X,ETWAT2,2045.0,0.0
REGION,ETSOU1P03X,ETWAT2,2046.0,0.0
REGION,ETSOU1P03X,ETWAT2,2047.0,0.0
REGION,ETSOU1P03X,ETWAT2,2048.0,0.0
REGION,ETSOU1P03X,ETWAT2,2049.0,0.0
REGION,ETSOU1P03X,ETWAT2,2050.0,0.0
REGION,ETSOU1P03X,ETWAT2,2051.0,0.0
REGION,ETSOU1P03X,ETWAT2,2052.0,0.0
REGION,ETSOU1P03X,ETWAT2,2053.0,0.0
REGION,ETSOU1P03X,ETWAT2,2054.0,0.0
REGION,ETSOU1P03X,ETWAT2,2055.0,0.0
REGION,ETSOU1P03X,ETWAT2,2056.0,0.0
REGION,ETSOU1P03X,ETWAT2,2057.0,0.0
REGION,ETSOU1P03X,ETWAT2,2058.0,0.0
REGION,ETSOU1P03X,ETWAT2,2059.0,0.0
REGION,ETSOU1P03X,ETWAT2,2060.0,0.0
REGION,ETSOU1P03X,ETWAT2,2061.0,0.0
REGION,ETSOU1P03X,ETWAT2,2062.0,0.0
REGION,ETSOU1P03X,ETWAT2,2063.0,0.0
REGION,ETSOU1P03X,ETWAT2,2064.0,0.0
REGION,ETSOU1P03X,ETWAT2,2065.0,0.0
REGION,ETSOU1P03X,ETWAT2,2066.0,0.0
REGION,ETSOU1P03X,ETWAT2,2067.0,0.0
REGION,ETSOU1P03X,ETWAT2,2068.0,0.0
REGION,ETSOU1P03X,ETWAT2,2069.0,0.0
REGION,ETSOU1P03X,ETWAT2,2070.0,0.0
REGION,ETSOV1F01X,ETEL03,2015.0,0.0065
REGION,ETSOV1F01X,ETEL03,2016.0,0.0194
REGION,ETSOV1F01X,ETEL03,2017.0,0.0258
