r,l,t,m,y,RateOfActivity
REGION,S2D2,EGEL00T00X,1,2018, 5.5256944438959715e+02
REGION,S3D1,EGEL00T00X,1,2018, 7.0981721809621411e+02
REGION,S3D2,EGEL00T00X,1,2018, 5.3785140141576380e+02
REGION,S4D1,EGEL00T00X,1,2018, 6.0593105433996891e+02
REGION,S4D2,EGEL00T00X,1,2018, 4.5771802419045542e+02
REGION,S1D1,EGEL00T00X,1,2019, 6.8097470973973259e+02
REGION,S1D2,EGEL00T00X,1,2019, 5.0630614008756146e+02
REGION,S2D1,EGEL00T00X,1,2019, 753.706319997628
REGION,S2D2,EGEL00T00X,1,2019, 5.6093331898330587e+02
REGION,S3D1,EGEL00T00X,1,2019, 720.561247207651
REGION,S3D2,EGEL00T00X,1,2019, 5.4599249882382207e+02
REGION,S4D1,EGEL00T00X,1,2019, 615.102627980874
REGION,S4D2,EGEL00T00X,1,2019, 4.6464619619214471e+02
REGION,S1D1,EGEL00T00X,1,2020, 6.9112847825552137e+02
REGION,S1D2,EGEL00T00X,1,2020, 5.1385548850100952e+02
REGION,S2D1,EGEL00T00X,1,2020, 7.6494456334600341e+02
REGION,S2D2,EGEL00T00X,1,2020, 569.297193577014
REGION,S3D1,EGEL00T00X,1,2020, 7.3130527631908672e+02
REGION,S3D2,EGEL00T00X,1,2020, 5.5413359623187876e+02
REGION,S4D1,EGEL00T00X,1,2020, 6.2427420162177918e+02
REGION,S4D2,EGEL00T00X,1,2020, 471.574368193834
REGION,S1D1,EGEL00T00X,1,2021, 6.9314506827601735e+02
REGION,S1D2,EGEL00T00X,1,2021, 5.1595667966578480e+02
REGION,S2D1,EGEL00T00X,1,2021, 7.6755949695812467e+02
REGION,S2D2,EGEL00T00X,1,2021, 5.7183958151233810e+02
REGION,S3D1,EGEL00T00X,1,2021, 7.3355696275545392e+02
REGION,S3D2,EGEL00T00X,1,2021, 5.5653942549009753e+02
REGION,S4D1,EGEL00T00X,1,2021, 6.2603781290877714e+02
REGION,S4D2,EGEL00T00X,1,2021, 4.7352987971396669e+02
REGION,S1D1,EGEL00T00X,1,2022, 6.9653041373765666e+02
REGION,S1D2,EGEL00T00X,1,2022, 5.1877359373900470e+02
REGION,S2D1,EGEL00T00X,1,2022, 7.7149724416552681e+02
REGION,S2D2,EGEL00T00X,1,2022, 5.7506730360341146e+02
REGION,S3D1,EGEL00T00X,1,2022, 7.3719783907032593e+02
REGION,S3D2,EGEL00T00X,1,2022, 559.646871931906
REGION,S4D1,EGEL00T00X,1,2022, 6.2906683051938967e+02
REGION,S4D2,EGEL00T00X,1,2022, 4.7612857125332795e+02
REGION,S1D1,EGEL00T00X,1,2023, 7.0127986428220322e+02
REGION,S1D2,EGEL00T00X,1,2023, 522.303799046012
REGION,S2D1,EGEL00T00X,1,2023, 7.7675331069778190e+02
REGION,S2D2,EGEL00T00X,1,2023, 5.7897803142162434e+02
REGION,S3D1,EGEL00T00X,1,2023, 7.4222318547929035e+02
REGION,S3D2,EGEL00T00X,1,2023, 5.6345355180696333e+02
REGION,S4D1,EGEL00T00X,1,2023, 6.3335695522487981e+02
REGION,S4D2,EGEL00T00X,1,2023, 4.7936825760233648e+02
REGION,S1D1,EGEL00T00X,1,2024, 706.018569463527
REGION,S1D2,EGEL00T00X,1,2024, 5.2582601746318016e+02
REGION,S2D1,EGEL00T00X,1,2024, 7.8199748567679762e+02
REGION,S2D2,EGEL00T00X,1,2024, 5.8287991143933948e+02
REGION,S3D1,EGEL00T00X,1,2024, 7.4723716232624486e+02
REGION,S3D2,EGEL00T00X,1,2024, 5.6725161928411364e+02
REGION,S4D1,EGEL00T00X,1,2024, 6.3763737376587892e+02
REGION,S4D2,EGEL00T00X,1,2024, 4.8260061434422323e+02
REGION,S1D1,EGEL00T00X,1,2025, 7.1074656570658760e+02
REGION,S1D2,EGEL00T00X,1,2025, 5.2934027606471716e+02
REGION,S2D1,EGEL00T00X,1,2025, 7.8722980941292167e+02
REGION,S2D2,EGEL00T00X,1,2025, 586.772973649105
REGION,S3D1,EGEL00T00X,1,2025, 752.239808152077
REGION,S3D2,EGEL00T00X,1,2025, 5.7104110355792614e+02
REGION,S4D1,EGEL00T00X,1,2025, 6.4190811904463874e+02
REGION,S4D2,EGEL00T00X,1,2025, 4.8582566632511208e+02
REGION,S1D1,EGEL00T00X,1,2026, 7.1546388927189889e+02
REGION,S1D2,EGEL00T00X,1,2026, 5.3284660180259732e+02
REGION,S2D1,EGEL00T00X,1,2026, 7.9245032203451842e+02
REGION,S2D2,EGEL00T00X,1,2026, 5.9065724790806189e+02
REGION,S3D1,EGEL00T00X,1,2026, 757.231161323674
REGION,S3D2,EGEL00T00X,1,2026, 5.7482203369116473e+02
REGION,S4D1,EGEL00T00X,1,2026, 6.4616922381486734e+02
REGION,S4D2,EGEL00T00X,1,2026, 4.8904343827895286e+02
REGION,S1D1,EGEL00T00X,1,2027, 720.170576256454
REGION,S1D2,EGEL00T00X,1,2027, 5.3634502150724290e+02
REGION,S2D1,EGEL00T00X,1,2027, 7.9765906348898534e+02
REGION,S2D2,EGEL00T00X,1,2027, 5.9453276393869749e+02
REGION,S3D1,EGEL00T00X,1,2027, 7.6221126003490667e+02
REGION,S3D2,EGEL00T00X,1,2027, 5.7859443861553552e+02
REGION,S4D1,EGEL00T00X,1,2027, 6.5042072068257187e+02
REGION,S4D2,EGEL00T00X,1,2027, 4.9225395482816560e+02
REGION,S1D1,EGEL00T00X,1,2028, 7.2486666259464766e+02
REGION,S1D2,EGEL00T00X,1,2028, 5.3983556188822956e+02
REGION,S2D1,EGEL00T00X,1,2028, 8.0285607354378146e+02
REGION,S2D2,EGEL00T00X,1,2028, 5.9839955132962439e+02
REGION,S3D1,EGEL00T00X,1,2028, 7.6718014230759923e+02
REGION,S3D2,EGEL00T00X,1,2028, 5.8235834713241888e+02
REGION,S4D1,EGEL00T00X,1,2028, 6.5466264210688018e+02
REGION,S4D2,EGEL00T00X,1,2028, 4.9545724048424938e+02
REGION,S1D1,EGEL00T00X,1,2029, 7.2955218405918856e+02
REGION,S1D2,EGEL00T00X,1,2029, 5.4331824953495379e+02
REGION,S2D1,EGEL00T00X,1,2029, 8.0804139178742810e+02
REGION,S2D2,EGEL00T00X,1,2029, 6.0225763953632327e+02
REGION,S3D1,EGEL00T00X,1,2029, 7.7213784599250278e+02
REGION,S3D2,EGEL00T00X,1,2029, 5.8611378791360562e+02
REGION,S4D1,EGEL00T00X,1,2029, 6.5889502040087370e+02
REGION,S4D2,EGEL00T00X,1,2029, 4.9865331964841880e+02
REGION,S1D1,EGEL00T00X,1,2030, 7.3422717626201211e+02
REGION,S1D2,EGEL00T00X,1,2030, 546.7931109173
REGION,S2D1,EGEL00T00X,1,2030, 8.1321505763052949e+02
REGION,S2D2,EGEL00T00X,1,2030, 6.0610705788187988e+02
REGION,S3D1,EGEL00T00X,1,2030, 7.7708440877024952e+02
REGION,S3D2,EGEL00T00X,1,2030, 5.8986078950202625e+02
REGION,S4D1,EGEL00T00X,1,2030, 6.6311788773240994e+02
REGION,S4D2,EGEL00T00X,1,2030, 5.0184221661221625e+02
REGION,S1D1,EGEL00T00X,1,2031, 7.4572901241229158e+02
REGION,S1D2,EGEL00T00X,1,2031, 5.5731799910537791e+02
REGION,S2D1,EGEL00T00X,1,2031, 8.2706758506224060e+02
REGION,S2D2,EGEL00T00X,1,2031, 6.1837232199424943e+02
REGION,S3D1,EGEL00T00X,1,2031, 7.8958779790942128e+02
REGION,S3D2,EGEL00T00X,1,2031, 6.0160130168112312e+02
REGION,S4D1,EGEL00T00X,1,2031, 673.377224129644
REGION,S4D2,EGEL00T00X,1,2031, 5.1162521784136078e+02
REGION,S1D1,EGEL00T00X,1,2032, 7.5950279580302174e+02
REGION,S1D2,EGEL00T00X,1,2032, 5.6855573525215857e+02
REGION,S2D1,EGEL00T00X,1,2032, 8.4308016251084950e+02
REGION,S2D2,EGEL00T00X,1,2032, 6.3127624878646657e+02
REGION,S3D1,EGEL00T00X,1,2032, 8.0441103319827391e+02
REGION,S3D2,EGEL00T00X,1,2032, 6.1401985395003351e+02
REGION,S4D1,EGEL00T00X,1,2032, 685.662758968149
REGION,S4D2,EGEL00T00X,1,2032, 5.2194845175703506e+02
REGION,S1D1,EGEL00T00X,1,2033, 7.7752379536883484e+02
REGION,S1D2,EGEL00T00X,1,2033, 5.8224694217189028e+02
REGION,S2D1,EGEL00T00X,1,2033, 8.6321205221385719e+02
REGION,S2D2,EGEL00T00X,1,2033, 6.4654891167281335e+02
REGION,S3D1,EGEL00T00X,1,2033, 8.2353692709897643e+02
REGION,S3D2,EGEL00T00X,1,2033, 6.2885225679116934e+02
REGION,S4D1,EGEL00T00X,1,2033, 7.0191240073735730e+02
REGION,S4D2,EGEL00T00X,1,2033, 5.3452634407443884e+02
REGION,S1D1,EGEL00T00X,1,2034, 7.9550447949937757e+02
REGION,S1D2,EGEL00T00X,1,2034, 5.9590751999336760e+02
REGION,S2D1,EGEL00T00X,1,2034, 8.8329890413229430e+02
REGION,S2D2,EGEL00T00X,1,2034, 6.6178740752809506e+02
REGION,S3D1,EGEL00T00X,1,2034, 842.620033765003
REGION,S3D2,EGEL00T00X,1,2034, 6.4365147752304006e+02
REGION,S4D1,EGEL00T00X,1,2034, 7.1812568984041627e+02
REGION,S4D2,EGEL00T00X,1,2034, 5.4707609793028519e+02
REGION,S1D1,EGEL00T00X,1,2035, 8.1344498333018726e+02
REGION,S1D2,EGEL00T00X,1,2035, 6.0953757138396372e+02
REGION,S2D1,EGEL00T00X,1,2035, 903.340869230801
REGION,S2D2,EGEL00T00X,1,2035, 6.7699185087867625e+02
REGION,S3D1,EGEL00T00X,1,2035, 8.6166049661724981e+02
REGION,S3D2,EGEL00T00X,1,2035, 6.5841762737059457e+02
REGION,S4D1,EGEL00T00X,1,2035, 734.302748129836
REGION,S4D2,EGEL00T00X,1,2035, 5.5959780764343782e+02
REGION,S1D1,EGEL00T00X,1,2036, 8.3134544139351726e+02
REGION,S1D2,EGEL00T00X,1,2036, 623.137198552701
REGION,S2D1,EGEL00T00X,1,2036, 923.338097800071
REGION,S2D2,EGEL00T00X,1,2036, 692.162355739631
REGION,S3D1,EGEL00T00X,1,2036, 8.8065845843634520e+02
REGION,S3D2,EGEL00T00X,1,2036, 6.7315081706223930e+02
REGION,S4D1,EGEL00T00X,1,2036, 7.5044369691414647e+02
REGION,S4D2,EGEL00T00X,1,2036, 572.091567111691
REGION,S1D1,EGEL00T00X,1,2037, 8.4920598762170164e+02
REGION,S1D2,EGEL00T00X,1,2037, 6.3670650325283464e+02
REGION,S2D1,EGEL00T00X,1,2037, 9.4329073946060214e+02
REGION,S2D2,EGEL00T00X,1,2037, 707.299035617621
REGION,S3D1,EGEL00T00X,1,2037, 8.9961406136621076e+02
REGION,S3D2,EGEL00T00X,1,2037, 6.8785115683260869e+02
REGION,S4D1,EGEL00T00X,1,2037, 7.6654865696092224e+02
REGION,S4D2,EGEL00T00X,1,2037, 5.8455746981413176e+02
REGION,S1D1,EGEL00T00X,1,2038, 8.6702675535049082e+02
REGION,S1D2,EGEL00T00X,1,2038, 6.5024558678437620e+02
REGION,S2D1,EGEL00T00X,1,2038, 9.6319894316643320e+02
REGION,S2D2,EGEL00T00X,1,2038, 7.2240200351370129e+02
REGION,S3D1,EGEL00T00X,1,2038, 9.1852744691761450e+02
REGION,S3D2,EGEL00T00X,1,2038, 7.0251875642531456e+02
REGION,S4D1,EGEL00T00X,1,2038, 782.617748499799
REGION,S4D2,EGEL00T00X,1,2038, 5.9699560881345008e+02
REGION,S1D1,EGEL00T00X,1,2039, 8.8480787732237422e+02
REGION,S1D2,EGEL00T00X,1,2039, 6.6375454999659871e+02
REGION,S2D1,EGEL00T00X,1,2039, 9.8306285720884728e+02
REGION,S2D2,EGEL00T00X,1,2039, 737.471371926137
REGION,S3D1,EGEL00T00X,1,2039, 9.3739875597168373e+02
REGION,S3D2,EGEL00T00X,1,2039, 7.1715372509568476e+02
REGION,S4D1,EGEL00T00X,1,2039, 7.9865109122546210e+02
REGION,S4D2,EGEL00T00X,1,2039, 6.0940607675826493e+02
REGION,S1D1,EGEL00T00X,1,2040, 9.0254948568987413e+02
REGION,S1D2,EGEL00T00X,1,2040, 6.7723349329057180e+02
REGION,S2D1,EGEL00T00X,1,2040, 1.0028826292200550e+03
REGION,S2D2,EGEL00T00X,1,2040, 7.5250725285321141e+02
REGION,S3D1,EGEL00T00X,1,2040, 9.5622812878341028e+02
REGION,S3D2,EGEL00T00X,1,2040, 7.3175617161344724e+02
REGION,S4D1,EGEL00T00X,1,2040, 814.648804300624
REGION,S4D2,EGEL00T00X,1,2040, 6.2178896588541943e+02
REGION,S1D1,EGEL00T00X,1,2041, 9.3392392160882434e+02
REGION,S1D2,EGEL00T00X,1,2041, 700.847833431455
REGION,S2D1,EGEL00T00X,1,2041, 1.0377908782480320e+03
REGION,S2D2,EGEL00T00X,1,2041, 7.7877184696533277e+02
REGION,S3D1,EGEL00T00X,1,2041, 9.8948270978478672e+02
REGION,S3D2,EGEL00T00X,1,2041, 7.5728832043765067e+02
REGION,S4D1,EGEL00T00X,1,2041, 8.4296067504538814e+02
REGION,S4D2,EGEL00T00X,1,2041, 6.4347326098802182e+02
REGION,S1D1,EGEL00T00X,1,2042, 9.6522879115101364e+02
REGION,S1D2,EGEL00T00X,1,2042, 7.2440981361637046e+02
REGION,S2D1,EGEL00T00X,1,2042, 1.0726217253934647e+03
REGION,S2D2,EGEL00T00X,1,2042, 8.0497820472686783e+02
REGION,S3D1,EGEL00T00X,1,2042, 1.0226635555732997e+03
REGION,S3D2,EGEL00T00X,1,2042, 7.8276385695848182e+02
REGION,S4D1,EGEL00T00X,1,2042, 8.7120977002353447e+02
REGION,S4D2,EGEL00T00X,1,2042, 6.6510947561367834e+02
REGION,S1D1,EGEL00T00X,1,2043, 9.9646432543397384e+02
REGION,S1D2,EGEL00T00X,1,2043, 7.4791960779865440e+02
REGION,S2D1,EGEL00T00X,1,2043, 1.1073754278054626e+03
REGION,S2D2,EGEL00T00X,1,2043, 831.126519614069
REGION,S3D1,EGEL00T00X,1,2043, 1.0557709111164340e+03
REGION,S3D2,EGEL00T00X,1,2043, 8.0818296925666846e+02
REGION,S4D1,EGEL00T00X,1,2043, 8.9939629779242580e+02
REGION,S4D2,EGEL00T00X,1,2043, 686.697769498188
REGION,S1D1,EGEL00T00X,1,2044, 1.0276307545525910e+03
REGION,S1D2,EGEL00T00X,1,2044, 771.377389161958
REGION,S2D1,EGEL00T00X,1,2044, 1.1420522414953109e+03
REGION,S2D2,EGEL00T00X,1,2044, 8.5721698424709507e+02
REGION,S3D1,EGEL00T00X,1,2044, 1.0888050202977493e+03
REGION,S3D2,EGEL00T00X,1,2044, 8.3354584458074407e+02
REGION,S4D1,EGEL00T00X,1,2044, 9.2752046598660729e+02
REGION,S4D2,EGEL00T00X,1,2044, 7.0823830167057133e+02
REGION,S1D1,EGEL00T00X,1,2045, 1.0587283075847579e+03
REGION,S1D2,EGEL00T00X,1,2045, 7.9478333012445671e+02
REGION,S2D1,EGEL00T00X,1,2045, 1.1766524213427449e+03
REGION,S2D2,EGEL00T00X,1,2045, 883.249790394743
REGION,S3D1,EGEL00T00X,1,2045, 1.1217661259228610e+03
REGION,S3D2,EGEL00T00X,1,2045, 8.5885266935161724e+02
REGION,S4D1,EGEL00T00X,1,2045, 9.5558248132290066e+02
REGION,S4D2,EGEL00T00X,1,2045, 7.2973123045693046e+02
REGION,S1D1,EGEL00T00X,1,2046, 1.0897572125969866e+03
REGION,S1D2,EGEL00T00X,1,2046, 8.1813760234311076e+02
REGION,S2D1,EGEL00T00X,1,2046, 1.2111762211022271e+03
REGION,S2D2,EGEL00T00X,1,2046, 9.0922512897915237e+02
REGION,S3D1,EGEL00T00X,1,2046, 1.1546544697253969e+03
REGION,S3D2,EGEL00T00X,1,2046, 8.8410362916715349e+02
REGION,S4D1,EGEL00T00X,1,2046, 9.8358254960547288e+02
REGION,S4D2,EGEL00T00X,1,2046, 7.5117671348438148e+02
REGION,S1D1,EGEL00T00X,1,2047, 1.1207176966499826e+03
REGION,S1D2,EGEL00T00X,1,2047, 8.4144037671783565e+02
REGION,S2D1,EGEL00T00X,1,2047, 1.2456238934090863e+03
REGION,S2D2,EGEL00T00X,1,2047, 9.3514319008046459e+02
REGION,S3D1,EGEL00T00X,1,2047, 1.1874702923729214e+03
REGION,S3D2,EGEL00T00X,1,2047, 9.0929890880668347e+02
REGION,S4D1,EGEL00T00X,1,2047, 1.0115208757308609e+03
REGION,S4D2,EGEL00T00X,1,2047, 7.7257490768487537e+02
REGION,S1D1,EGEL00T00X,1,2048, 1.1516099858041885e+03
REGION,S1D2,EGEL00T00X,1,2048, 8.6469182339571262e+02
REGION,S2D1,EGEL00T00X,1,2048, 1.2799956897857653e+03
REGION,S2D2,EGEL00T00X,1,2048, 9.6100416294147226e+02
REGION,S3D1,EGEL00T00X,1,2048, 1.2202138334727520e+03
REGION,S3D2,EGEL00T00X,1,2048, 934.438692235554
REGION,S4D1,EGEL00T00X,1,2048, 1.0393976636929783e+03
REGION,S4D2,EGEL00T00X,1,2048, 7.9392596929901742e+02
REGION,S1D1,EGEL00T00X,1,2049, 1.1824343051252617e+03
REGION,S1D2,EGEL00T00X,1,2049, 8.8789211177505570e+02
REGION,S2D1,EGEL00T00X,1,2049, 1.3142918606478529e+03
REGION,S2D2,EGEL00T00X,1,2049, 9.8680823597219569e+02
REGION,S3D1,EGEL00T00X,1,2049, 1.2528853315778636e+03
REGION,S3D2,EGEL00T00X,1,2049, 9.5952316260958219e+02
REGION,S4D1,EGEL00T00X,1,2049, 1.0672131165880710e+03
REGION,S4D2,EGEL00T00X,1,2049, 815.230053879912
REGION,S1D1,EGEL00T00X,1,2050, 1.2131908786895840e+03
REGION,S1D2,EGEL00T00X,1,2050, 9.1104141050961573e+02
REGION,S2D1,EGEL00T00X,1,2050, 1.3485126553102532e+03
REGION,S2D2,EGEL00T00X,1,2050, 1.0125555967545001e+03
REGION,S3D1,EGEL00T00X,1,2050, 1.2854850241926463e+03
REGION,S3D2,EGEL00T00X,1,2050, 9.8455250227948488e+02
REGION,S4D1,EGEL00T00X,1,2050, 1.0949674366196580e+03
REGION,S4D2,EGEL00T00X,1,2050, 8.3648731629688712e+02
REGION,S1D1,EGEL00T00X,1,2051, 1.2478712521013390e+03
REGION,S1D2,EGEL00T00X,1,2051, 9.3710744426004294e+02
REGION,S2D1,EGEL00T00X,1,2051, 1.3870759383292132e+03
REGION,S2D2,EGEL00T00X,1,2051, 1.0415341690970254e+03
REGION,S3D1,EGEL00T00X,1,2051, 1.3222364945283402e+03
REGION,S3D2,EGEL00T00X,1,2051, 1.0127270588523005e+03
REGION,S4D1,EGEL00T00X,1,2051, 1.1262660587940964e+03
REGION,S4D2,EGEL00T00X,1,2051, 8.6042129061860032e+02
REGION,S1D1,EGEL00T00X,1,2052, 1.2835871344954892e+03
REGION,S1D2,EGEL00T00X,1,2052, 9.6394276468065357e+02
REGION,S2D1,EGEL00T00X,1,2052, 1.4267849357772145e+03
REGION,S2D2,EGEL00T00X,1,2052, 1.0713648095025731e+03
REGION,S3D1,EGEL00T00X,1,2052, 1.3600835495033302e+03
REGION,S3D2,EGEL00T00X,1,2052, 1.0417310586171989e+03
REGION,S4D1,EGEL00T00X,1,2052, 1.1585000823558250e+03
REGION,S4D2,EGEL00T00X,1,2052, 8.8506122519943540e+02
REGION,S1D1,EGEL00T00X,1,2053, 1.3203682116028397e+03
REGION,S1D2,EGEL00T00X,1,2053, 9.9156944520081481e+02
REGION,S2D1,EGEL00T00X,1,2053, 1.4676725052630861e+03
REGION,S2D2,EGEL00T00X,1,2053, 1.1020719737035706e+03
REGION,S3D1,EGEL00T00X,1,2053, 1.3990576009410470e+03
REGION,S3D2,EGEL00T00X,1,2053, 1.0715883056807477e+03
REGION,S4D1,EGEL00T00X,1,2053, 1191.69632127906
REGION,S4D2,EGEL00T00X,1,2053, 9.1042737731169791e+02
REGION,S1D1,EGEL00T00X,1,2054, 1.3582450241904637e+03
REGION,S1D2,EGEL00T00X,1,2054, 1.0200101949622962e+03
REGION,S2D1,EGEL00T00X,1,2054, 1.5097724507485102e+03
REGION,S2D2,EGEL00T00X,1,2054, 1.1336808217309881e+03
REGION,S3D1,EGEL00T00X,1,2054, 1.4391909654045828e+03
REGION,S3D2,EGEL00T00X,1,2054, 1102.32328968959
REGION,S4D1,EGEL00T00X,1,2054, 1.2258823618657186e+03
REGION,S4D2,EGEL00T00X,1,2054, 9.3654058763195781e+02
REGION,S1D1,EGEL00T00X,1,2055, 1.3972489927088138e+03
REGION,S1D2,EGEL00T00X,1,2055, 1.0492883771445152e+03
REGION,S2D1,EGEL00T00X,1,2055, 1.5531195498277295e+03
REGION,S2D2,EGEL00T00X,1,2055, 1.1662172382167514e+03
REGION,S3D1,EGEL00T00X,1,2055, 1.4805168902765759e+03
REGION,S3D2,EGEL00T00X,1,2055, 1.1339612055921750e+03
REGION,S4D1,EGEL00T00X,1,2055, 1.2610865850083972e+03
REGION,S4D2,EGEL00T00X,1,2055, 963.422297058432
REGION,S1D1,EGEL00T00X,1,2056, 1.4374124426502615e+03
REGION,S1D2,EGEL00T00X,1,2056, 1.0794280278186939e+03
REGION,S2D1,EGEL00T00X,1,2056, 1.5977495817944171e+03
REGION,S2D2,EGEL00T00X,1,2056, 1.1997078532821745e+03
REGION,S3D1,EGEL00T00X,1,2056, 1.5230695805919315e+03
REGION,S3D2,EGEL00T00X,1,2056, 1.1665279739707137e+03
REGION,S4D1,EGEL00T00X,1,2056, 1.2973381890958378e+03
REGION,S4D2,EGEL00T00X,1,2056, 9.9109456401374268e+02
REGION,S1D1,EGEL00T00X,1,2057, 1.4787686306394096e+03
REGION,S1D2,EGEL00T00X,1,2057, 1.1104538753461513e+03
REGION,S2D1,EGEL00T00X,1,2057, 1.6436993565186792e+03
REGION,S2D2,EGEL00T00X,1,2057, 1.2341800640291988e+03
REGION,S3D1,EGEL00T00X,1,2057, 1.5668842266447934e+03
REGION,S3D2,EGEL00T00X,1,2057, 1.2000502619600250e+03
REGION,S4D1,EGEL00T00X,1,2057, 1.3346672135795584e+03
REGION,S4D2,EGEL00T00X,1,2057, 1.0195800822471554e+03
REGION,S1D1,EGEL00T00X,1,2058, 1.5213517712764697e+03
REGION,S1D2,EGEL00T00X,1,2058, 1.1423913603363922e+03
REGION,S2D1,EGEL00T00X,1,2058, 1.6910067441574568e+03
REGION,S2D2,EGEL00T00X,1,2058, 1.2696620566518945e+03
REGION,S3D1,EGEL00T00X,1,2058, 1.6119970323924706e+03
REGION,S3D2,EGEL00T00X,1,2058, 1.2345555047700784e+03
REGION,S4D1,EGEL00T00X,1,2058, 1.3731045632205896e+03
REGION,S4D2,EGEL00T00X,1,2058, 1.0489021991504364e+03
REGION,S1D1,EGEL00T00X,1,2059, 1.5651970647554563e+03
REGION,S1D2,EGEL00T00X,1,2059, 1.1752666561813892e+03
REGION,S2D1,EGEL00T00X,1,2059, 1.7397107057224625e+03
REGION,S2D2,EGEL00T00X,1,2059, 1.3061828291862114e+03
REGION,S3D1,EGEL00T00X,1,2059, 1.6584452446790006e+03
REGION,S3D2,EGEL00T00X,1,2059, 1.2700719278297772e+03
REGION,S4D1,EGEL00T00X,1,2059, 1.4126820330360281e+03
REGION,S4D2,EGEL00T00X,1,2059, 1.0790849346025022e+03
REGION,S1D1,EGEL00T00X,1,2060, 1.6103407252794193e+03
REGION,S1D2,EGEL00T00X,1,2060, 1.2091066901824231e+03
REGION,S2D1,EGEL00T00X,1,2060, 1.7898513245304239e+03
REGION,S2D2,EGEL00T00X,1,2060, 1.3437722149163412e+03
REGION,S3D1,EGEL00T00X,1,2060, 1.7062671833023944e+03
REGION,S3D2,EGEL00T00X,1,2060, 1.3066285695698618e+03
REGION,S4D1,EGEL00T00X,1,2060, 1.4534323339656978e+03
REGION,S4D2,EGEL00T00X,1,2060, 1.1101530003579453e+03
REGION,S1D1,EGEL00T00X,1,2061, 1.6568200102959765e+03
REGION,S1D2,EGEL00T00X,1,2061, 1.2439391652867705e+03
REGION,S2D1,EGEL00T00X,1,2061, 1.8414698385610820e+03
REGION,S2D2,EGEL00T00X,1,2061, 1.3824609064566234e+03
REGION,S3D1,EGEL00T00X,1,2061, 1.7555022719496239e+03
REGION,S3D2,EGEL00T00X,1,2061, 1.3442553048634111e+03
REGION,S4D1,EGEL00T00X,1,2061, 1.4953891192796148e+03
REGION,S4D2,EGEL00T00X,1,2061, 1.1421318199951847e+03
REGION,S1D1,EGEL00T00X,1,2062, 1.7046732505767020e+03
REGION,S1D2,EGEL00T00X,1,2062, 1.2797925824518554e+03
REGION,S2D1,EGEL00T00X,1,2062, 1.8946086737492753e+03
REGION,S2D2,EGEL00T00X,1,2062, 1.4222804805287260e+03
REGION,S3D1,EGEL00T00X,1,2062, 1.8061910700245778e+03
REGION,S3D2,EGEL00T00X,1,2062, 1.3829828691430125e+03
REGION,S4D1,EGEL00T00X,1,2062, 1.5385870117477309e+03
REGION,S4D2,EGEL00T00X,1,2062, 1.1750475494404191e+03
REGION,S1D1,EGEL00T00X,1,2063, 1.7539398811647795e+03
REGION,S1D2,EGEL00T00X,1,2063, 1.3166962636549588e+03
REGION,S2D1,EGEL00T00X,1,2063, 1.9493114782379730e+03
REGION,S2D2,EGEL00T00X,1,2063, 1.4632634234538978e+03
REGION,S3D1,EGEL00T00X,1,2063, 1.8583753053948067e+03
REGION,S3D2,EGEL00T00X,1,2063, 1.4228428832140271e+03
REGION,S4D1,EGEL00T00X,1,2063, 1.5830616315939599e+03
REGION,S4D2,EGEL00T00X,1,2063, 1.2089270980840622e+03
REGION,S1D1,EGEL00T00X,1,2064, 1.8046604732160063e+03
REGION,S1D2,EGEL00T00X,1,2064, 1.3546803755671060e+03
REGION,S2D1,EGEL00T00X,1,2064, 2.0056231576201244e+03
REGION,S2D2,EGEL00T00X,1,2064, 1.5054431573811819e+03
REGION,S3D1,EGEL00T00X,1,2064, 1.9120979080835489e+03
REGION,S3D2,EGEL00T00X,1,2064, 1.4638678787841952e+03
REGION,S4D1,EGEL00T00X,1,2064, 1.6288496252571238e+03
REGION,S4D2,EGEL00T00X,1,2064, 1.2437981505067023e+03
REGION,S1D1,EGEL00T00X,1,2065, 1.8568767667589939e+03
REGION,S1D2,EGEL00T00X,1,2065, 1.3937759539103531e+03
REGION,S2D1,EGEL00T00X,1,2065, 2.0635899111978006e+03
REGION,S2D2,EGEL00T00X,1,2065, 1.5488540672727052e+03
REGION,S3D1,EGEL00T00X,1,2065, 1.9674030449343356e+03
REGION,S3D2,EGEL00T00X,1,2065, 1.5060913247301833e+03
REGION,S4D1,EGEL00T00X,1,2065, 1.6759886949822421e+03
REGION,S4D2,EGEL00T00X,1,2065, 1.2796891888322423e+03
REGION,S1D1,EGEL00T00X,1,2066, 1.9106317044011259e+03
REGION,S1D2,EGEL00T00X,1,2066, 1.4340149285183695e+03
REGION,S2D1,EGEL00T00X,1,2066, 2.1232592692881794e+03
REGION,S2D2,EGEL00T00X,1,2066, 1.5935315286681234e+03
REGION,S3D1,EGEL00T00X,1,2066, 2.0243361552763101e+03
REGION,S3D2,EGEL00T00X,1,2066, 1.5495476541224207e+03
REGION,S4D1,EGEL00T00X,1,2066, 1.7245176292659144e+03
REGION,S4D2,EGEL00T00X,1,2066, 1.3166295157263753e+03
REGION,S1D1,EGEL00T00X,1,2067, 1.9659694660075445e+03
REGION,S1D2,EGEL00T00X,1,2067, 1.4754301491203018e+03
REGION,S2D1,EGEL00T00X,1,2067, 2.1846801316064530e+03
REGION,S2D2,EGEL00T00X,1,2067, 1.6395119362504602e+03
