r,t,y,AnnualVariableOperatingCost
REGION,ETSOLAR00X,2037, 5.9126275854514340e-08
REGION,ETSOLAR00X,2038, 2.9563137927257174e-08
REGION,ETSOLAR00X,2043, 2.6970994039381442e-05
REGION,ETSOLAR00X,2044, 2.2061600229652444e-04
REGION,ETSOLAR00X,2045, 4.1426101055366734e-04
REGION,ETSOLAR00X,2046, 6.5339015212830052e-04
REGION,ETSOLAR00X,2047, 8.9507732842830060e-04
REGION,ETSOLAR00X,2048, 1.1367645047283008e-03
REGION,ETSOLAR00X,2049, 1.3784516810283012e-03
REGION,ETSOLAR00X,2050, 0.00222817423036324
REGION,ETSOLAR00X,2051, 2.5376435567525304e-03
REGION,ETSOLAR00X,2052, 3.1255179694288674e-03
REGION,ETSOLAR00X,2053, 3.2265294071778011e-03
REGION,ETSOLAR00X,2054, 3.9554435323469125e-03
REGION,ETSOLAR00X,2055, 5.0778060931469145e-03
REGION,ETSOLAR00X,2056, 5.0778060931469145e-03
REGION,ETSOLAR00X,2057, 5.0778060931469153e-03
REGION,ETSOLAR00X,2058, 5.0778060931469153e-03
REGION,ETSOLAR00X,2059, 5.8260478003469137e-03
REGION,ETSOLAR00X,2060, 6.2745751882842937e-03
REGION,ETSOLAR00X,2061, 6.2745751882842937e-03
REGION,ETSOLAR00X,2062, 6.2745751882842937e-03
REGION,ETSOLAR00X,2063, 6.2745751882842937e-03
REGION,ETSOLAR00X,2064, 7.3104104469515216e-03
REGION,ETSOLAR00X,2065, 7.3773717117515229e-03
REGION,ETSOLAR00X,2066, 7.3773717117515229e-03
REGION,ETSOLAR00X,2067, 1.0073673717117524e+00
REGION,ETSOLAR00X,2068, 2.0073573717117537e+00
REGION,ETSOLAR00X,2069, 3.0073473717117545e+00
REGION,ETSOLAR00X,2070, 4.0073373717117553e+00
REGION,ETWIND000X,2015, 3.3285667349633173e-05
REGION,ETWIND000X,2016, 3.3285667349633173e-05
REGION,ETWIND000X,2017, 3.3285667349633173e-05
REGION,ETWIND000X,2018, 3.3285667349633173e-05
REGION,ETWIND000X,2019, 1.2903641876376e-05
REGION,ETWIND000X,2020, 1.7378470320870796e-05
REGION,ETWIND000X,2021, 1.5400090168515275e-05
REGION,ETWIND000X,2022, 1.9536378270470395e-05
REGION,ETWIND000X,2023, 1.6218276734303346e-05
REGION,ETWIND000X,2024, 1.2848068066913262e-05
REGION,ETWIND000X,2025, 1.21950014103194e-05
REGION,ETWIND000X,2026, 2.4824291370664451e-05
REGION,ETWIND000X,2027, 2.7095822579881557e-05
REGION,ETWIND000X,2028, 2.6211559041345629e-05
REGION,ETWIND000X,2029, 2.5327295502809698e-05
REGION,ETWIND000X,2030, 2.4443031964273733e-05
REGION,ETWIND000X,2031, 2.3558768425737795e-05
REGION,ETWIND000X,2032, 2.2674504887201857e-05
REGION,ETWIND000X,2033, 2.1790241348665909e-05
REGION,ETWIND000X,2034, 2.0905977810129968e-05
REGION,ETWIND000X,2035, 2.0021714271594027e-05
REGION,ETWIND000X,2036, 1.9137450733058079e-05
REGION,ETWIND000X,2037, 1.8253187194522134e-05
REGION,ETWIND000X,2038, 1.7368923655986189e-05
REGION,ETWIND000X,2039, 1.6484660117450248e-05
REGION,ETWIND000X,2049, 1.5191039526084809e-05
REGION,ETWIND000X,2050, 1.5191039526084809e-05
REGION,ETWIND000X,2051, 1.9831818634053551e-05
REGION,ETWIND000X,2052, 4.1065887070514917e-05
REGION,ETWIND000X,2053, 3.6458494862603487e-05
REGION,ETWIND000X,2054, 3.1984650254921412e-05
REGION,ETWIND000X,2055, 4.1149354320658278e-05
REGION,ETWIND000X,2056, 4.4237642575961221e-05
REGION,ETWIND000X,2057, 4.1232821570801585e-05
REGION,ETWIND000X,2058, 4.8744874083700655e-05
REGION,ETWIND000X,2059, 4.8744874083700655e-05
REGION,ETWIND000X,2060, 4.4137481875789225e-05
REGION,ETWIND000X,2061, 4.8744874083700655e-05
REGION,ETWIND000X,2062, 4.8744874083700655e-05
REGION,ETWIND000X,2063, 4.8744874083700655e-05
REGION,ETWIND000X,2064, 4.1065887070514917e-05
REGION,ETWIND000X,2065, 4.8744874083700655e-05
REGION,ETWIND000X,2066, 4.8744874083700655e-05
REGION,ETWIND000X,2067, 1.0000387448740846e+00
REGION,ETWIND000X,2068, 2.0000287448740859e+00
REGION,ETWIND000X,2069, 3.0000187448740872e+00
REGION,ETWIND000X,2070, 3.6219257265229752e+00
REGION,ETBMCHP04O,2015, 1.0453457600806825e-05
REGION,ETBMCHP04O,2016, 1.1369279879999997e-05
REGION,ETCOSCP01N,2065, 8.1500629703088056e-05
REGION,ETCOSCP01N,2066, 1.3703158717654317e-04
REGION,ETCOSCP01N,2067, 1.9491871883375495e-04
REGION,ETCOSCP01N,2068, 2.4926637212024363e-04
REGION,ETCOSCP01N,2069, 2.5991723813556365e-04
REGION,ETCOSCP01N,2070, 2.6416874999179226e-04
REGION,ETLFRCP02O,2015, 6.8338518307200016e-06
REGION,ETLFRCP02O,2016, 6.8338518307200007e-06
REGION,ETLFRCP02O,2017, 6.8338518307199991e-06
REGION,ETLFRCP02O,2018, 6.8338518307200007e-06
REGION,ETLFRCP02O,2019, 6.8338518307200007e-06
REGION,ETLFRCP02O,2020, 6.8338518307200007e-06
REGION,ETLFRCP02O,2021, 6.492159239184e-06
REGION,ETLFRCP02O,2022, 6.150466647648e-06
REGION,ETLFRCP02O,2023, 5.8087740561120007e-06
REGION,ETLFRCP02O,2024, 5.4670814645760004e-06
REGION,ETLFRCP02O,2025, 5.12538887304e-06
REGION,ETLFRCP02O,2026, 4.7836962815040007e-06
REGION,ETLFRCP02O,2027, 4.4420036899679996e-06
REGION,ETLFRCP02O,2028, 4.100311098432e-06
REGION,ETLFRCP02O,2029, 3.7586185068960002e-06
REGION,ETLFRCP02O,2030, 3.4169259153600004e-06
REGION,ETLFRCP02O,2031, 3.075233323824e-06
REGION,ETLFRCP02O,2032, 2.7335407322880002e-06
REGION,ETLFRCP02O,2033, 2.3918481407520003e-06
REGION,ETLFRCP02O,2034, 2.050155549216e-06
REGION,ETLFRCP02O,2035, 1.7084629576800002e-06
REGION,ETLFRCP02O,2036, 1.3667703661440001e-06
REGION,ETLFRCP02O,2037, 1.025077774608e-06
REGION,ETLFRCP02O,2038, 6.8338518307200016e-07
REGION,ETLFRCP02O,2039, 3.41692591536e-07
REGION,ETNGCCP02N,2040, 1.6557371689003673e-05
REGION,ETNGCCP02N,2041, 9.8492140699159915e-05
REGION,ETNGCCP02N,2042, 1.8749227221368360e-04
REGION,ETNGCCP02N,2043, 2.6779994558219993e-04
REGION,ETNGCCP02N,2044, 2.6026878707544456e-04
REGION,ETNGCCP02N,2045, 2.6983560813651321e-04
REGION,ETNGCCP02N,2046, 2.3962351096628437e-04
REGION,ETNGCCP02N,2047, 2.1857856810123113e-04
REGION,ETNGCCP02N,2048, 2.1408756511174355e-04
REGION,ETNGCCP02N,2049, 2.2650929449097193e-04
REGION,ETNGCCP02N,2050, 2.4364850211079260e-04
REGION,ETNGCCP02N,2051, 2.2494098901830031e-04
REGION,ETNGCCP02N,2052, 2.1692569808103691e-04
REGION,ETNGCCP02N,2053, 2.0447805763139067e-04
REGION,ETNGCCP02N,2054, 1.8660236664685975e-04
REGION,ETNGCCP02N,2055, 1.5489957699838937e-04
REGION,ETNGCCP02N,2056, 1.5089103853820984e-04
REGION,ETNGCCP02N,2057, 1.4816603603318726e-04
REGION,ETNGCCP02N,2058, 1.4698806161431941e-04
REGION,ETNGCCP02N,2059, 1.4254407474707841e-04
REGION,ETNGCCP02N,2060, 1.3988244033073821e-04
REGION,ETNGCCP02N,2061, 1.3440601251280348e-04
REGION,ETNGCCP02N,2062, 0.000122396385187056
REGION,ETNGCCP02N,2063, 1.1372120286051606e-04
REGION,ETNGCCP02N,2064, 1.2624040283171125e-04
REGION,ETNGCCP02N,2065, 1.0478565980873401e-04
REGION,ETNGCCP02N,2066, 1.0567999684183530e-04
REGION,ETNGCCP02N,2067, 1.0663164468893565e-04
REGION,ETNGCCP02N,2068, 6.6713627369966873e-05
REGION,ETNGCCP02N,2069, 6.8940334724291579e-05
REGION,ETNGCCP02N,2070, 7.1659423678480807e-05
REGION,ETNGGCP01N,2045, 2.7651524509497991e-06
REGION,ETNGGCP01N,2046, 1.3825762254748996e-06
REGION,ETNGGCP01N,2047, 2.4383714556220844e-06
REGION,ETNGGCP01N,2048, 7.9242820398113079e-06
REGION,ETNGGCP01N,2049, 1.1746517597801202e-05
REGION,ETNGGCP01N,2050, 3.1243731049265434e-05
REGION,ETNGGCP01N,2051, 2.7345227442868057e-05
REGION,ETNGGCP01N,2052, 2.3355655826608995e-05
REGION,ETNGGCP01N,2053, 2.3355655826608978e-05
REGION,ETNGGCP01N,2054, 2.3355655826608978e-05
REGION,ETNGGCP01N,2055, 2.3355655826608978e-05
REGION,ETNGGCP01N,2056, 2.3355655826608978e-05
REGION,ETNGGCP01N,2057, 2.3355655826608978e-05
REGION,ETNGGCP01N,2058, 2.3355655826608978e-05
REGION,ETNGGCP01N,2059, 2.3355655826608978e-05
REGION,ETNGGCP01N,2060, 2.3355655826608978e-05
REGION,ETNGGCP01N,2061, 2.23328491447053e-05
REGION,ETNGGCP01N,2062, 1.4470619037528141e-05
REGION,ETNGGCP01N,2063, 9.3182378631958516e-06
REGION,ETNGGCP01N,2064, 2.1656144371114792e-05
REGION,ETHFGCP02N,2040, 1.2353288971904896e-06
REGION,ETHFGCP02N,2041, 2.2465322652697347e-06
REGION,ETHFGCP02N,2042, 3.1704209853956232e-06
REGION,ETHFGCP02N,2043, 3.0338976364023146e-06
REGION,ETHFGCP02N,2044, 2.8995018790451334e-06
REGION,ETHFGCP02N,2045, 2.7677374962556793e-06
REGION,ETHFGCP02N,2046, 2.6389867244411036e-06
REGION,ETHFGCP02N,2047, 2.5135868045105516e-06
REGION,ETHFGCP02N,2048, 2.3917874847406973e-06
REGION,ETHFGCP02N,2049, 2.2737770913138513e-06
REGION,ETHFGCP02N,2050, 2.1596924957811057e-06
REGION,ETHFGCP02N,2051, 2.0496574292270740e-06
REGION,ETHFGCP02N,2052, 1.9437276368245125e-06
REGION,ETHFGCP02N,2053, 1.8419260396328681e-06
REGION,ETHFGCP02N,2054, 1.7442474767929806e-06
REGION,ETHFGCP02N,2055, 1.6506629106596481e-06
REGION,ETHFGCP02N,2056, 1.5611231495693738e-06
REGION,ETHFGCP02N,2057, 1.4755621376945144e-06
REGION,ETHFGCP02N,2058, 1.3938998566706115e-06
REGION,ETHFGCP02N,2059, 1.3160448793622769e-06
REGION,ETHFGCP02N,2060, 6.65169256571457e-07
REGION,ETHFGCP02N,2061, 1.3303385131429140e-06
REGION,ETHFGCP02N,2062, 1.3303385131429140e-06
REGION,ETHFGCP02N,2063, 1.3303385131429140e-06
REGION,ETHFGCP02N,2064, 1.5214646863063436e-06
REGION,ETHFGCP02N,2065, 9.7701175480820114e-07
REGION,ETHFGCP02N,2066, 5.9271164558886520e-07
REGION,ETHFGCP02N,2067, 5.9271164558886530e-07
REGION,ETHFGCP02N,2068, 7.5260322587123686e-07
REGION,ETHFGCP02N,2069, 7.2237188834277152e-07
REGION,ETHFGCP02N,2070, 5.9271164558886520e-07
REGION,ETHYDMS03X,2015, 3.0625941388653293e-04
REGION,ETHYDMS03X,2016, 3.0532045000258921e-04
REGION,ETHYDMS03X,2017, 4.1079684091272352e-04
REGION,ETHYDMS03X,2018, 5.0167423628371722e-04
REGION,ETHYDMS03X,2019, 4.1083584396171781e-05
REGION,ETHYDMS03X,2020, 6.7578364533905282e-05
REGION,ETHYDMS03X,2021, 7.2094121074948615e-05
REGION,ETHYDMS03X,2022, 8.6646626606737970e-05
REGION,ETHYDMS03X,2023, 1.0045987794461269e-04
REGION,ETHYDMS03X,2024, 1.0043944531371889e-04
REGION,ETHYDMS03X,2025, 1.0756238708601283e-04
REGION,ETHYDMS03X,2026, 1.4370561034399637e-04
REGION,ETHYDMS03X,2027, 2.0620467450935080e-04
REGION,ETHYDMS03X,2028, 2.7581226054031427e-04
REGION,ETHYDMS03X,2029, 3.4946388131931218e-04
REGION,ETHYDMS03X,2030, 4.2737112663166664e-04
REGION,ETHYDMS03X,2031, 5.0929839654620835e-04
REGION,ETHYDMS03X,2032, 5.9627677542621366e-04
REGION,ETHYDMS03X,2033, 6.8858614776349907e-04
REGION,ETHYDMS03X,2034, 7.8653315324220740e-04
REGION,ETHYDMS03X,2035, 9.1140213140765306e-04
REGION,ETHYDMS03X,2036, 1.0254323180300231e-03
REGION,ETHYDMS03X,2037, 1.1462582265174136e-03
REGION,ETHYDMS03X,2038, 1.2743222007294010e-03
REGION,ETHYDMS03X,2039, 1.4095671496294104e-03
REGION,ETHYDMS03X,2040, 1.5153711242210507e-03
REGION,ETHYDMS03X,2041, 1.6128330321823132e-03
REGION,ETHYDMS03X,2042, 1.7168860107920384e-03
REGION,ETHYDMS03X,2043, 0.00181240801838482
REGION,ETHYDMS03X,2044, 1.7956495095438280e-03
REGION,ETHYDMS03X,2045, 1.8246339568479941e-03
REGION,ETHYDMS03X,2046, 1.8144167057171855e-03
REGION,ETHYDMS03X,2047, 1.7821468178252722e-03
REGION,ETHYDMS03X,2048, 1.7749843671643558e-03
REGION,ETHYDMS03X,2049, 1.7906731885933380e-03
REGION,ETHYDMS03X,2050, 1.8013246426642649e-03
REGION,ETHYDMS03X,2051, 1.7799177459314724e-03
REGION,ETHYDMS03X,2052, 1.7387399800283115e-03
REGION,ETHYDMS03X,2053, 1.7188085230324783e-03
REGION,ETHYDMS03X,2054, 1.6292335967215902e-03
REGION,ETHYDMS03X,2055, 1.5504369065172557e-03
REGION,ETHYDMS03X,2056, 1.5929321470716214e-03
REGION,ETHYDMS03X,2057, 1.4732090025009323e-03
REGION,ETHYDMS03X,2058, 1.4749228010912181e-03
REGION,ETHYDMS03X,2059, 1.3725133766895137e-03
REGION,ETHYDMS03X,2060, 1.4532889843778031e-03
REGION,ETHYDMS03X,2061, 1.5004399931207153e-03
REGION,ETHYDMS03X,2062, 1.3561455616149553e-03
REGION,ETHYDMS03X,2063, 1.3005069467314360e-03
REGION,ETHYDMS03X,2064, 1.2147951595546345e-03
REGION,ETHYDMS03X,2065, 1.4331051221191252e-03
REGION,ETHYDMS03X,2066, 1.3987081407843445e-03
REGION,ETHYDMS03X,2067, 1.6024938164225168e-03
REGION,ETHYDMS03X,2068, 0.00158312337179869
REGION,ETHYDMS03X,2069, 1.5113726110308986e-03
REGION,ETHYDMS03X,2070, 1.3466281314004449e-03
REGION,ETHYDMS02X,2015, 1.5292616400000017e-05
REGION,ETHYDMS02X,2016, 2.7280847519999998e-05
REGION,ETHYDMS02X,2017, 2.7280847519999998e-05
REGION,ETHYDMS02X,2018, 2.1557180160000034e-05
REGION,ETHYDMS02X,2019, 1.0768755600000001e-05
REGION,ETHYDMS02X,2020, 1.0768755600000001e-05
REGION,ETHYDMS02X,2021, 1.0768755600000001e-05
REGION,ETHYDMS02X,2022, 1.0768755600000001e-05
REGION,ETHYDMS02X,2039, 6.1371279668687616e-07
REGION,ETHYDMS02X,2040, 1.0768755600000001e-05
REGION,ETHYDMS02X,2041, 1.0768755600000001e-05
REGION,ETHYDMS02X,2042, 1.0768755600000001e-05
REGION,ETHYDMS02X,2043, 1.0768755600000001e-05
REGION,ETHYDMS02X,2044, 2.7280847519999998e-05
REGION,ETHYDMS02X,2045, 2.7280847519999998e-05
REGION,ETHYDMS02X,2046, 1.5292616400000017e-05
REGION,ETHYDMS02X,2047, 1.9816477200000033e-05
REGION,ETHYDMS02X,2048, 2.7280847519999998e-05
REGION,ETHYDMS02X,2049, 2.7280847519999998e-05
REGION,ETHYDMS02X,2050, 2.7280847519999998e-05
REGION,ETHYDMS02X,2051, 1.9816477200000033e-05
REGION,ETHYDMS02X,2052, 1.9816477200000033e-05
REGION,ETHYDMS02X,2053, 1.7161167600000031e-05
REGION,ETHYDMS02X,2054, 2.7280847519999998e-05
REGION,ETHYDMS02X,2055, 2.7280847519999998e-05
REGION,ETHYDMS02X,2056, 2.1586683600000035e-05
REGION,ETHYDMS02X,2057, 2.4241993200000037e-05
REGION,ETHYDMS02X,2058, 1.9816477200000033e-05
REGION,ETHYDMS02X,2059, 1.5292616400000017e-05
REGION,ETHYDMS02X,2060, 2.3376558960000031e-05
REGION,ETHYDMS02X,2061, 2.1586683600000035e-05
REGION,ETHYDMS02X,2062, 1.97398016683113e-05
REGION,ETHYDMS02X,2063, 1.8852698160000015e-05
REGION,ETHYDMS02X,2064, 2.1557180160000034e-05
REGION,ETHYDMS02X,2065, 1.7131664160000030e-05
REGION,ETHYDMS02X,2066, 1.5292616400000017e-05
REGION,ETHYDMS02X,2067, 1.2637306800000016e-05
REGION,ETHYDMS02X,2068, 1.2637306800000016e-05
REGION,ETHYDMS02X,2069, 1.2637306800000016e-05
REGION,ETHYDMS02X,2070, 1.2637306800000016e-05
REGION,ETHYDMS01X,2015, 8.893152e-08
REGION,ETHYDMS01X,2016, 2.8406052e-07
REGION,ETHYDMS01X,2040, 2.8406052e-07
REGION,ETHYDMS01X,2041, 2.8406052e-07
REGION,ETHYDMS01X,2042, 2.8406052e-07
REGION,ETHYDMS01X,2043, 2.8406052e-07
REGION,ETHYDMS01X,2044, 2.8406052e-07
REGION,ETHYDMS01X,2045, 2.8406052e-07
REGION,ETHYDMS01X,2046, 2.8406052e-07
REGION,ETHYDMS01X,2047, 2.8406052e-07
REGION,ETHYDMS01X,2048, 2.8406052e-07
REGION,ETHYDMS01X,2049, 5.2012908000000046e-07
REGION,ETHYDMS01X,2050, 5.2012908000000046e-07
REGION,ETHYDMS01X,2051, 5.2012908000000046e-07
REGION,ETHYDMS01X,2052, 4.0339188000000043e-07
REGION,ETHYDMS01X,2053, 3.3334956000000042e-07
REGION,ETHYDMS01X,2054, 5.2012908000000046e-07
REGION,ETHYDMS01X,2055, 5.2012908000000046e-07
REGION,ETHYDMS01X,2056, 3.3334956000000042e-07
REGION,ETHYDMS01X,2057, 3.3334956000000042e-07
REGION,ETHYDMS01X,2058, 2.6252899200000043e-07
REGION,ETHYDMS01X,2059, 2.6252899200000043e-07
REGION,ETHYDMS01X,2060, 2.6252899200000043e-07
REGION,ETHYDMS01X,2061, 2.6252899200000043e-07
REGION,ETHYDMS01X,2062, 1.4319763200000002e-07
REGION,ETHYDMS01X,2063, 1.4319763200000002e-07
REGION,ETHYDMS01X,2064, 2.6252899200000043e-07
REGION,ETHYDMS01X,2065, 2.6252899200000043e-07
REGION,ETHYDMS01X,2066, 2.6252899200000043e-07
REGION,ETHYDMS01X,2067, 2.6252899200000043e-07
REGION,ETHYDMS01X,2068, 3.3334956000000042e-07
REGION,ETHYDMS01X,2069, 3.3334956000000042e-07
REGION,ETHYDMS01X,2070, 2.6252899200000043e-07
REGION,ETWINDP00X,2015, 3.3285667349633173e-05
REGION,ETWINDP00X,2016, 3.3285667349633173e-05
REGION,ETWINDP00X,2017, 3.3285667349633173e-05
REGION,ETWINDP00X,2018, 3.3285667349633173e-05
REGION,ETWINDP00X,2019, 1.2903641876375998e-05
REGION,ETWINDP00X,2020, 1.7378470320870796e-05
REGION,ETWINDP00X,2021, 1.5400090168515275e-05
REGION,ETWINDP00X,2022, 1.9536378270470398e-05
REGION,ETWINDP00X,2023, 1.6218276734303346e-05
REGION,ETWINDP00X,2024, 1.2848068066913261e-05
REGION,ETWINDP00X,2025, 1.21950014103194e-05
REGION,ETWINDP00X,2026, 2.4824291370664448e-05
REGION,ETWINDP00X,2027, 2.7095822579881557e-05
REGION,ETWINDP00X,2028, 2.6211559041345629e-05
REGION,ETWINDP00X,2029, 2.5327295502809698e-05
REGION,ETWINDP00X,2030, 2.4443031964273733e-05
REGION,ETWINDP00X,2031, 2.3558768425737795e-05
REGION,ETWINDP00X,2032, 2.2674504887201857e-05
REGION,ETWINDP00X,2033, 2.1790241348665909e-05
REGION,ETWINDP00X,2034, 2.0905977810129968e-05
REGION,ETWINDP00X,2035, 2.0021714271594023e-05
REGION,ETWINDP00X,2036, 1.9137450733058075e-05
REGION,ETWINDP00X,2037, 1.8253187194522134e-05
REGION,ETWINDP00X,2038, 1.7368923655986189e-05
REGION,ETWINDP00X,2039, 1.6484660117450248e-05
REGION,ETGOCVP02O,2015, 2.1444480000000023e-06
REGION,ETGOCVP02O,2016, 2.1444480000000023e-06
REGION,ETGOCVP02O,2017, 2.1444480000000023e-06
REGION,ETGOCVP02O,2018, 2.1444480000000023e-06
REGION,ETGOCVP02O,2019, 2.1444480000000023e-06
REGION,ETGOCVP02O,2020, 2.1444480000000023e-06
REGION,ETGOCVP02O,2021, 2.1444480000000023e-06
REGION,ETGOCVP02O,2022, 2.1444480000000023e-06
REGION,ETGOCVP02O,2023, 2.1444480000000023e-06
REGION,ETGOCVP02O,2024, 2.1444480000000023e-06
REGION,ETGOCVP02O,2025, 2.1444480000000023e-06
REGION,ETGOCVP02O,2026, 2.0372256000000015e-06
REGION,ETGOCVP02O,2027, 1.9300032000000020e-06
REGION,ETGOCVP02O,2028, 1.8227808000000019e-06
REGION,ETGOCVP02O,2029, 1.7155584000000013e-06
REGION,ETGOCVP02O,2030, 1.6083360000000015e-06
REGION,ETGOCVP02O,2031, 1.5011136000000012e-06
REGION,ETGOCVP02O,2032, 1.3938912000000014e-06
REGION,ETGOCVP02O,2033, 1.2866688000000015e-06
REGION,ETGOCVP02O,2034, 1.1794464000000011e-06
REGION,ETGOCVP02O,2035, 1.0722240000000012e-06
REGION,ETGOCVP02O,2036, 9.65001600000001e-07
REGION,ETGOCVP02O,2037, 8.5777920000000064e-07
REGION,ETGOCVP02O,2038, 7.5055680000000059e-07
REGION,ETGOCVP02O,2039, 6.4333440000000075e-07
REGION,ETGOCVP02O,2040, 5.3611200000000059e-07
REGION,ETGOCVP02O,2041, 4.2888960000000032e-07
REGION,ETGOCVP02O,2042, 3.2166720000000037e-07
REGION,ETGOCVP02O,2043, 2.1444480000000016e-07
REGION,ETGOCVP02O,2044, 1.0722240000000008e-07
REGION,ETGOCVP02N,2020, 3.2166720000000027e-05
REGION,ETGOCVP02N,2021, 7.7736240000000087e-05
REGION,ETGOCVP02N,2022, 1.0454184000000009e-04
REGION,ETGOCVP02N,2023, 1.5815304000000015e-04
REGION,ETGOCVP02N,2024, 2.2516704000000021e-04
REGION,ETGOCVP02N,2025, 2.7877824000000027e-04
REGION,ETGOCVP02N,2026, 2.7877824000000027e-04
REGION,ETGOCVP02N,2027, 2.7877824000000027e-04
REGION,ETGOCVP02N,2028, 2.7877824000000027e-04
REGION,ETGOCVP02N,2029, 2.7877824000000027e-04
REGION,ETGOCVP02N,2030, 2.7877824000000027e-04
REGION,ETGOCVP02N,2031, 2.7877824000000027e-04
REGION,ETGOCVP02N,2032, 2.7877824000000027e-04
REGION,ETGOCVP02N,2033, 2.7877824000000027e-04
REGION,ETGOCVP02N,2034, 2.7877824000000027e-04
REGION,ETGOCVP02N,2035, 2.7877824000000027e-04
REGION,ETGOCVP02N,2036, 2.7877824000000027e-04
REGION,ETGOCVP02N,2037, 2.7877824000000027e-04
REGION,ETGOCVP02N,2038, 2.7877824000000027e-04
REGION,ETGOCVP02N,2039, 2.7877824000000027e-04
REGION,ETGOCVP02N,2040, 2.7877824000000027e-04
REGION,ETGOCVP02N,2041, 2.7877824000000027e-04
REGION,ETGOCVP02N,2042, 2.7877824000000027e-04
REGION,ETGOCVP02N,2043, 2.7877824000000027e-04
REGION,ETGOCVP02N,2044, 2.7877824000000027e-04
REGION,ETGOCVP02N,2045, 2.4661152000000024e-04
REGION,ETGOCVP02N,2046, 2.6397932734255135e-04
REGION,ETGOCVP02N,2047, 3.0418772734255146e-04
REGION,ETGOCVP02N,2048, 3.1759052734255144e-04
REGION,ETGOCVP02N,2049, 3.1759052734255144e-04
REGION,ETGOCVP02N,2050, 3.3099332734255147e-04
REGION,ETGOCVP02N,2051, 3.3099332734255147e-04
REGION,ETGOCVP02N,2052, 3.3099332734255147e-04
REGION,ETGOCVP02N,2053, 3.3099332734255147e-04
REGION,ETGOCVP02N,2054, 3.4843233095728033e-04
REGION,ETGOCVP02N,2055, 4.1544633095728044e-04
REGION,ETGOCVP02N,2056, 3.7703177295780589e-04
REGION,ETGOCVP02N,2057, 0.000438122938178444
REGION,ETGOCVP02N,2058, 4.5674638146519912e-04
REGION,ETGOCVP02N,2059, 5.2277376393678864e-04
REGION,ETGOCVP02N,2060, 5.1449051224668641e-04
REGION,ETGOCVP02N,2061, 4.5148501128546118e-04
REGION,ETGOCVP02N,2062, 5.5813245194575656e-04
REGION,ETGOCVP02N,2063, 6.6083818870436286e-04
REGION,ETGOCVP02N,2064, 7.4736125414101660e-04
REGION,ETGOCVP02N,2065, 5.9497489631671406e-04
REGION,ETGOCVP02N,2066, 7.8601056645274589e-04
REGION,ETGOCVP02N,2067, 7.4999189313780230e-04
REGION,ETGOCVP02N,2068, 8.9938356645274616e-04
REGION,ETGOCVP02N,2069, 9.5607006645274625e-04
REGION,ETGOCVP02N,2070, 1.1947776303354086e-03
REGION,ETEL00T00X,2015, 0.000365804209346238
REGION,ETEL00T00X,2016, 3.8619323779480940e-04
REGION,ETEL00T00X,2017, 4.7178747837162160e-04
REGION,ETEL00T00X,2018, 5.5694120638261546e-04
REGION,ETEL00T00X,2019, 6.4158041035729035e-04
REGION,ETEL00T00X,2020, 7.2570973960922722e-04
REGION,ETEL00T00X,2021, 7.7134157947590881e-04
REGION,ETEL00T00X,2022, 8.1979542556679622e-04
REGION,ETEL00T00X,2023, 8.7122828704508891e-04
REGION,ETEL00T00X,2024, 9.2580823335932847e-04
REGION,ETEL00T00X,2025, 9.8371305897927675e-04
REGION,ETEL00T00X,2026, 1.0444484273754516e-03
REGION,ETEL00T00X,2027, 1.1088440616343267e-03
REGION,ETEL00T00X,2028, 1.1770889059972913e-03
REGION,ETEL00T00X,2029, 1.2493777851082899e-03
REGION,ETEL00T00X,2030, 1.3259222887526453e-03
REGION,ETEL00T00X,2031, 1.4064868169991875e-03
REGION,ETEL00T00X,2032, 1.4921024542111940e-03
REGION,ETEL00T00X,2033, 0.00158304908488048
REGION,ETEL00T00X,2034, 1.6796333486911890e-03
REGION,ETEL00T00X,2035, 1.8031395851886354e-03
REGION,ETEL00T00X,2036, 1.9158070301430064e-03
REGION,ETEL00T00X,2037, 2.0352701969623978e-03
REGION,ETEL00T00X,2038, 2.1619714295063857e-03
REGION,ETEL00T00X,2039, 2.2964673495350831e-03
REGION,ETEL00T00X,2040, 2.4392649655880384e-03
REGION,ETEL00T00X,2041, 2.6190086500133265e-03
REGION,ETEL00T00X,2042, 2.8118970201884176e-03
REGION,ETEL00T00X,2043, 2.9872957079745254e-03
REGION,ETEL00T00X,2044, 2.9827914648222079e-03
REGION,ETEL00T00X,2045, 2.9951440716189256e-03
REGION,ETEL00T00X,2046, 2.9723951676704609e-03
REGION,ETEL00T00X,2047, 2.9661255692491869e-03
REGION,ETEL00T00X,2048, 2.9807033971832025e-03
REGION,ETEL00T00X,2049, 3.0175994130062127e-03
REGION,ETEL00T00X,2050, 3.0783878073664468e-03
REGION,ETEL00T00X,2051, 3.0236132542990368e-03
REGION,ETEL00T00X,2052, 2.9669018179953330e-03
REGION,ETEL00T00X,2053, 2.9316955670326611e-03
REGION,ETEL00T00X,2054, 2.8505273820178915e-03
REGION,ETEL00T00X,2055, 2.8019097280894420e-03
REGION,ETEL00T00X,2056, 0.00276263303823501
REGION,ETEL00T00X,2057, 2.7330080300176640e-03
REGION,ETEL00T00X,2058, 2.7531922505295249e-03
REGION,ETEL00T00X,2059, 2.7039328957501967e-03
REGION,ETEL00T00X,2060, 2.7051210909249130e-03
REGION,ETEL00T00X,2061, 0.00267999476384146
