,y,Coal power plant - OTF/OTS cooling (new),Oil fired gas turbine (SCGT) - Air cooling (new),Oil fired gas turbine (SCGT) - Air cooling (old),Oil fired gas turbine (SCGT) - MDT cooling (new),Oil fired gas turbine (SCGT) - MDT cooling (old),Oil fired gas turbine (SCGT) - OTF/OTS cooling (old),Light Fuel Oil power plant - OTF/OTS cooling (new),Light Fuel Oil power plant - OTF/OTS cooling (old),Natural gas power plant (combined cycle) - Air cooling (new),Natural gas power plant (combined cycle) - Air cooling (old),Natural gas power plant (combined cycle) - MDT cooling (new),Natural gas power plant (combined cycle) - MDT cooling (old),Natural gas power plant (combined cycle) - OTF/OTS cooling (new),Natural gas power plant (combined cycle) - OTF/OTS cooling (old),Natural gas power plant (single cycle) - MDT cooling (old),Natural gas power plant (single cycle) - OTF/OTS cooling (new),Natural gas power plant (single cycle) - OTF/OTS cooling (old)
17,2032.0,4700.4755,0.0,0.2704,0.0,0.34900000000000003,75.3611,0.0,22.080599999999997,133.1302,22.2796,2130.0827,8.0114,1397.8668,939.6705000000001,4.9032,0.0,945.0033000000001
18,2033.0,4700.4755,206.4322,0.3714,82.94019999999999,0.47929999999999995,65.941,0.0,19.320600000000002,355.0137,19.4947,2130.0827,7.01,1402.8447,969.5514999999999,4.2903,0.0,826.8779
19,2034.0,4700.4755,247.1371,0.3183,221.93110000000001,0.41079999999999994,56.5209,0.0,16.5604,576.8974000000001,16.7097,2224.7058,6.008500000000001,1532.6839,831.0441,3.6774,0.0,708.7525
20,2035.0,5483.8881,247.91920000000002,0.2653,247.91920000000002,0.3424,73.93090000000001,0.0,13.8004,798.7810000000001,13.9248,2224.7058,5.007099999999999,1538.9462,692.5368,3.0645,145.2289,590.6271
21,2036.0,6267.3006,247.91920000000002,0.2122,247.91920000000002,0.2739,59.1447,0.0,11.040299999999998,870.1666,11.1398,2337.1643,4.0057,1538.9462,554.0294,2.4516,396.6614,472.5017
22,2037.0,7050.7132,247.91920000000002,0.1592,247.91920000000002,0.20550000000000002,44.358599999999996,0.0,8.2803,1041.3389,8.3549,2337.1643,3.0043,1574.9033,415.52209999999997,1.8387,653.981,354.3762
23,2038.0,7834.1259,247.91920000000002,0.1061,247.91920000000002,0.1369,29.572300000000002,0.0,5.520099999999999,1041.3389,5.5699,2337.1643,2.0028,1706.4526,277.0147,1.2258,840.4953,236.2508
24,2039.0,8617.5384,247.91920000000002,0.0531,247.91920000000002,0.0685,14.786200000000001,0.0,2.7601,1263.2224,0.8743,2559.0480000000002,0.31429999999999997,1681.217,43.4812,0.6129,564.1487999999999,118.1254
25,2040.0,9400.951000000001,164.97899999999998,0.0,0.0,0.0,0.0,54.0181,0.0,1485.1061000000002,0.0,2774.4665,0.0,1471.4791,0.0,0.0,423.1564,0.0
26,2041.0,10576.069899999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.9315000000001,0.0,2763.3013,0.0,1218.5566,0.0,0.0,256.5336,0.0
27,2042.0,10967.7762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833.83,0.0,2922.8898,0.0,1222.8622,0.0,0.0,375.9496,0.0
28,2043.0,11359.4824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.3697,0.0,1852.2134,0.0,2392.2251,0.0,0.0,284.10760000000005,0.0
29,2044.0,11751.1887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.8715000000002,0.0,1909.5904,0.0,2671.6169,0.0,0.0,284.10760000000005,0.0
30,2045.0,12142.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2223.065,0.0,1899.7170999999998,0.0,2616.1459999999997,0.0,0.0,284.10760000000005,0.0
31,2046.0,12142.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2295.2039,0.0,2039.4741000000001,0.0,2838.0296000000003,0.0,0.0,284.10760000000005,0.0
32,2047.0,12142.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2325.0014,0.0,2285.9267,0.0,3004.4423,0.0,0.0,136.92399999999998,0.0
33,2048.0,13318.013900000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2960.8545999999997,0.0,1471.5058999999999,0.0,2221.3057,0.0,0.0,962.3152,0.0
34,2049.0,13709.7202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3255.8008,0.0,1783.3676,0.0,2136.8338,0.0,0.0,726.2046,0.0
35,2050.0,14101.4265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2207.4368,0.0,2316.7183999999997,0.0,2937.8772,0.0,0.0,700.1021,0.0
36,2051.0,14493.1327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2665.7251,0.0,2462.1076000000003,0.0,2659.9835,0.0,0.0,678.8085,0.0
37,2052.0,14884.839100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170.0234,0.0,2942.3614,0.0,2997.1348,0.0,0.0,654.7339000000001,0.0
38,2053.0,15276.5453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2665.2430999999997,0.0,2942.3614,0.0,2820.6089,0.0,0.0,667.4916000000001,0.0
39,2054.0,15668.2516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2418.8291999999997,0.0,3053.012,0.0,3336.4904,0.0,0.0,643.3637,0.0
40,2055.0,14493.1327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510.3179999999998,0.0,3385.8374,0.0,3669.3158,0.0,0.0,633.6623,0.0
41,2056.0,13318.013900000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2767.4816,0.0,3704.2342,0.0,4002.1412,0.0,0.0,607.9905,0.0
42,2057.0,14493.1327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2814.1771,0.0,3814.4825,0.0,4002.1412,0.0,0.0,597.6352999999999,0.0
43,2058.0,15668.2516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2793.8482999999997,0.0,3811.946,0.0,4002.1412,0.0,0.0,589.2618,0.0
44,2059.0,16843.3705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2918.0369,0.0,3790.8983,0.0,4002.1412,0.0,0.0,579.3179,0.0
45,2060.0,18018.4894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2894.9647,0.0,3740.9519,0.0,4323.7216,0.0,0.0,585.1171999999999,0.0
46,2061.0,18410.1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2758.0731,0.0,4300.5901,0.0,4323.7216,0.0,0.0,585.1171999999999,0.0
47,2062.0,18801.9019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2924.8358,0.0,4083.7375,0.0,4840.0292,0.0,0.0,612.9295999999999,0.0
48,2063.0,19193.6083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2739.0191,0.0,4550.7978,0.0,5044.5077,0.0,0.0,640.9214,0.0
49,2064.0,19585.3145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2746.6111,0.0,5178.8752,0.0,4914.668500000001,0.0,0.0,670.1543,0.0
50,2065.0,19977.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432.1322999999998,0.0,5765.9715,0.0,4999.0974,0.0,0.0,665.8172,0.0
51,2066.0,20368.7272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3847.3197999999998,0.0,4835.8745,0.0,4830.0845,0.0,0.0,668.2887000000001,0.0
52,2067.0,20760.4334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2682.1135,0.0,5659.6097,0.0,5517.8493,0.0,0.0,619.8557,0.0
53,2068.0,21152.1397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3759.5995,0.0,5837.371999999999,0.0,4818.2508,0.0,0.0,644.7672,0.0
54,2069.0,21543.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2894.9051999999997,0.0,5777.943499999999,0.0,6364.6546,0.0,0.0,662.2810000000001,0.0
55,2070.0,21935.5523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897.3919,0.0,4909.130899999999,0.0,6663.5554,0.0,0.0,735.4228,0.0
