,y,Coal power plant - OTF/OTS cooling (new),Oil fired gas turbine (SCGT) - Air cooling (new),Oil fired gas turbine (SCGT) - Air cooling (old),Oil fired gas turbine (SCGT) - MDT cooling (new),Oil fired gas turbine (SCGT) - MDT cooling (old),Oil fired gas turbine (SCGT) - OTF/OTS cooling (old),Light Fuel Oil power plant - OTF/OTS cooling (new),Light Fuel Oil power plant - OTF/OTS cooling (old),Natural gas power plant (combined cycle) - Air cooling (new),Natural gas power plant (combined cycle) - Air cooling (old),Natural gas power plant (combined cycle) - MDT cooling (new),Natural gas power plant (combined cycle) - MDT cooling (old),Natural gas power plant (combined cycle) - OTF/OTS cooling (new),Natural gas power plant (combined cycle) - OTF/OTS cooling (old),Natural gas power plant (single cycle) - MDT cooling (old),Natural gas power plant (single cycle) - OTF/OTS cooling (new),Natural gas power plant (single cycle) - OTF/OTS cooling (old)
31,2046.0,12142.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050.4518,0.0,2078.6204000000002,0.0,3024.8901,0.0,0.0,233.62980000000002,0.0
32,2047.0,12142.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2383.2771999999995,0.0,2086.669,0.0,3191.3028000000004,0.0,0.0,128.8545,0.0
33,2048.0,13318.013900000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2716.1025999999997,0.0,1481.3689,0.0,2459.0869,0.0,0.0,1134.5594999999998,0.0
34,2049.0,13709.7202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2858.314,0.0,1486.7805,0.0,2791.9123,0.0,0.0,739.7162999999999,0.0
35,2050.0,14101.4265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3381.7534,0.0,1565.8591,0.0,2482.3475000000003,0.0,0.0,712.03,0.0
36,2051.0,14493.1327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3390.4284,0.0,1589.0677,0.0,2834.2158,0.0,0.0,578.6334999999999,0.0
37,2052.0,14884.839100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3390.4284,0.0,1368.3471,0.0,3399.1169,0.0,0.0,556.4297,0.0
38,2053.0,15276.5453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3495.1755,0.0,1606.0566999999999,0.0,3415.3937,0.0,0.0,534.8014000000001,0.0
39,2054.0,15668.2516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3255.604,0.0,2069.0272999999997,0.0,3555.7558,0.0,0.0,519.435,0.0
40,2055.0,14493.1327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3453.2082,0.0,2481.5353,0.0,3555.7558,0.0,0.0,535.2831,0.0
41,2056.0,13318.013900000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4121.0487,0.0,2224.2233,0.0,3888.5811999999996,0.0,0.0,561.5388,0.0
42,2057.0,14493.1327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3271.9309,0.0,3215.003,0.0,3888.5811999999996,0.0,0.0,585.9071,0.0
43,2058.0,15668.2516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2758.3779,0.0,3648.7483,0.0,4134.4793,0.0,0.0,585.9071,0.0
44,2059.0,16843.3705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2540.6304999999998,0.0,4071.7008,0.0,4134.4793,0.0,0.0,617.1281,0.0
45,2060.0,18018.4894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.7906000000003,0.0,3968.8104000000003,0.0,4407.0334,0.0,0.0,652.9291,0.0
46,2061.0,18410.1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3782.7987,0.0,4499.7597000000005,0.0,3124.9494999999997,0.0,0.0,652.9291,0.0
47,2062.0,18801.9019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3788.2862999999998,0.0,4358.0853,0.0,3727.3637,0.0,0.0,672.7137,0.0
48,2063.0,19193.6083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3059.6104,0.0,4816.6843,0.0,4482.2149,0.0,0.0,693.0109,0.0
49,2064.0,19585.3145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4186.0054,0.0,4955.6206,0.0,3695.9923,0.0,0.0,706.0681,0.0
50,2065.0,19977.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3066.9835,0.0,5510.3297,0.0,4616.929700000001,0.0,0.0,668.1083,0.0
51,2066.0,20368.7272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2642.7628,0.0,5569.0659,0.0,5331.1652,0.0,0.0,690.66,0.0
52,2067.0,20760.4334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3767.546,0.0,5657.811,0.0,4458.1931,0.0,0.0,661.9701,0.0
53,2068.0,21152.1397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.8017,0.0,6004.1618,0.0,4800.4617,0.0,0.0,689.9351,0.0
54,2069.0,21543.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4350.5515000000005,0.0,6004.1618,0.0,4663.106,0.0,0.0,717.1573999999999,0.0
55,2070.0,21935.5523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4147.3189999999995,0.0,5244.6386999999995,0.0,6074.9803,0.0,0.0,790.9948999999999,0.0
