r,t,f,y,UseByTechnologyAnnual
REGION,ETEL00T00X,ETEL01,2061.0,193.2789
REGION,ETEL00T00X,ETEL01,2062.0,199.2201
REGION,ETEL00T00X,ETEL01,2063.0,209.6312
REGION,ETEL00T00X,ETEL01,2064.0,213.6743
REGION,ETEL00T00X,ETEL01,2065.0,222.4908
REGION,ETEL00T00X,ETEL01,2066.0,235.5219
REGION,ETEL00T00X,ETEL01,2067.0,248.9456
REGION,ETEL00T00X,ETEL01,2068.0,268.0388
REGION,ETEL00T00X,ETEL01,2069.0,287.5403
REGION,ETEL00T00X,ETEL01,2070.0,304.2369
REGION,ETEL00TDTX,ETEL02,2015.0,34.6848
REGION,ETEL00TDTX,ETEL02,2016.0,35.875
REGION,ETEL00TDTX,ETEL02,2017.0,44.7264
REGION,ETEL00TDTX,ETEL02,2018.0,52.7492
REGION,ETEL00TDTX,ETEL02,2019.0,57.1739
REGION,ETEL00TDTX,ETEL02,2020.0,68.7991
REGION,ETEL00TDTX,ETEL02,2021.0,73.3106
REGION,ETEL00TDTX,ETEL02,2022.0,78.04
REGION,ETEL00TDTX,ETEL02,2023.0,83.3979
REGION,ETEL00TDTX,ETEL02,2024.0,88.8473
REGION,ETEL00TDTX,ETEL02,2025.0,94.6436
REGION,ETEL00TDTX,ETEL02,2026.0,100.7418
REGION,ETEL00TDTX,ETEL02,2027.0,107.2242
REGION,ETEL00TDTX,ETEL02,2028.0,114.112
REGION,ETEL00TDTX,ETEL02,2029.0,121.4271
REGION,ETEL00TDTX,ETEL02,2030.0,129.1932
REGION,ETEL00TDTX,ETEL02,2031.0,135.5667
REGION,ETEL00TDTX,ETEL02,2032.0,142.6573
REGION,ETEL00TDTX,ETEL02,2033.0,149.7286
REGION,ETEL00TDTX,ETEL02,2034.0,155.9183
REGION,ETEL00TDTX,ETEL02,2035.0,159.8081
REGION,ETEL00TDTX,ETEL02,2036.0,166.1232
REGION,ETEL00TDTX,ETEL02,2037.0,173.2433
REGION,ETEL00TDTX,ETEL02,2038.0,178.569
REGION,ETEL00TDTX,ETEL02,2039.0,185.6583
REGION,ETEL00TDTX,ETEL02,2040.0,190.9237
REGION,ETEL00TDTX,ETEL02,2041.0,190.7179
REGION,ETEL00TDTX,ETEL02,2042.0,190.806
REGION,ETEL00TDTX,ETEL02,2043.0,187.3531
REGION,ETEL00TDTX,ETEL02,2044.0,191.566
REGION,ETEL00TDTX,ETEL02,2045.0,192.8246
REGION,ETEL00TDTX,ETEL02,2046.0,191.7857
REGION,ETEL00TDTX,ETEL02,2047.0,192.0315
REGION,ETEL00TDTX,ETEL02,2048.0,188.3171
REGION,ETEL00TDTX,ETEL02,2049.0,186.0531
REGION,ETEL00TDTX,ETEL02,2050.0,188.4577
REGION,ETEL00TDTX,ETEL02,2051.0,185.1376
REGION,ETEL00TDTX,ETEL02,2052.0,182.263
REGION,ETEL00TDTX,ETEL02,2053.0,177.5463
REGION,ETEL00TDTX,ETEL02,2054.0,172.7139
REGION,ETEL00TDTX,ETEL02,2055.0,173.4765
REGION,ETEL00TDTX,ETEL02,2056.0,171.3793
REGION,ETEL00TDTX,ETEL02,2057.0,169.9518
REGION,ETEL00TDTX,ETEL02,2058.0,172.0017
REGION,ETEL00TDTX,ETEL02,2059.0,173.9317
REGION,ETEL00TDTX,ETEL02,2060.0,179.3264
REGION,ETEL00TDTX,ETEL02,2061.0,183.615
REGION,ETEL00TDTX,ETEL02,2062.0,189.2591
REGION,ETEL00TDTX,ETEL02,2063.0,199.1497
REGION,ETEL00TDTX,ETEL02,2064.0,202.9906
REGION,ETEL00TDTX,ETEL02,2065.0,211.3663
REGION,ETEL00TDTX,ETEL02,2066.0,223.7458
REGION,ETEL00TDTX,ETEL02,2067.0,236.4984
REGION,ETEL00TDTX,ETEL02,2068.0,254.6368
REGION,ETEL00TDTX,ETEL02,2069.0,273.1633
REGION,ETEL00TDTX,ETEL02,2070.0,289.025
REGION,ETELDJBP00,ETEL01,2015.0,5.4913
REGION,ETELDJBP00,ETEL01,2016.0,5.4841
REGION,ETELDJBP00,ETEL01,2017.0,5.6765
REGION,ETELDJBP00,ETEL01,2018.0,5.6765
REGION,ETELDJBP00,ETEL01,2020.0,5.6765
REGION,ETELDJBP00,ETEL01,2021.0,5.6765
REGION,ETELDJBP00,ETEL01,2022.0,5.6727
REGION,ETELDJBP00,ETEL01,2023.0,5.6765
REGION,ETELDJBP00,ETEL01,2024.0,5.6765
REGION,ETELDJBP00,ETEL01,2025.0,5.6765
REGION,ETELDJBP00,ETEL01,2026.0,5.6765
REGION,ETELDJBP00,ETEL01,2027.0,5.6765
REGION,ETELDJBP00,ETEL01,2028.0,5.6765
REGION,ETELDJBP00,ETEL01,2029.0,5.6765
REGION,ETELDJBP00,ETEL01,2030.0,5.6765
REGION,ETELDJBP00,ETEL01,2031.0,5.6765
REGION,ETELDJBP00,ETEL01,2032.0,5.6765
REGION,ETELDJBP00,ETEL01,2033.0,5.6765
REGION,ETELDJBP00,ETEL01,2034.0,5.6765
REGION,ETELDJBP00,ETEL01,2035.0,5.6765
REGION,ETELDJBP00,ETEL01,2036.0,5.6765
REGION,ETELDJBP00,ETEL01,2037.0,5.6765
REGION,ETELDJBP00,ETEL01,2038.0,5.6765
REGION,ETELDJBP00,ETEL01,2039.0,5.6765
REGION,ETELDJBP00,ETEL01,2040.0,5.6765
REGION,ETELDJBP00,ETEL01,2041.0,5.6765
REGION,ETELDJBP00,ETEL01,2042.0,5.6765
REGION,ETELDJBP00,ETEL01,2043.0,5.6765
REGION,ETELDJBP00,ETEL01,2044.0,5.6765
REGION,ETELDJBP00,ETEL01,2045.0,5.6765
REGION,ETELDJBP00,ETEL01,2046.0,5.6765
REGION,ETELDJBP00,ETEL01,2047.0,5.6765
REGION,ETELDJBP00,ETEL01,2048.0,5.6765
REGION,ETELDJBP00,ETEL01,2049.0,5.6765
REGION,ETELDJBP00,ETEL01,2050.0,5.3227
REGION,ETELDJBP00,ETEL01,2051.0,5.5177
REGION,ETELDJBP00,ETEL01,2052.0,5.6765
REGION,ETELDJBP00,ETEL01,2053.0,5.6765
REGION,ETELDJBP00,ETEL01,2054.0,5.6765
REGION,ETELDJBP00,ETEL01,2055.0,5.6765
REGION,ETELDJBP00,ETEL01,2056.0,5.6765
REGION,ETELDJBP00,ETEL01,2057.0,5.5798
REGION,ETELDJBP00,ETEL01,2058.0,5.5938
REGION,ETELDJBP00,ETEL01,2059.0,5.6765
REGION,ETELDJBP00,ETEL01,2060.0,5.6765
REGION,ETELDJBP00,ETEL01,2061.0,5.6765
REGION,ETELDJBP00,ETEL01,2062.0,5.6765
REGION,ETELDJBP00,ETEL01,2063.0,5.6765
REGION,ETELDJBP00,ETEL01,2064.0,5.6765
REGION,ETELDJBP00,ETEL01,2065.0,5.6765
REGION,ETELDJBP00,ETEL01,2066.0,5.6765
REGION,ETELDJBP00,ETEL01,2067.0,5.6765
REGION,ETELDJBP00,ETEL01,2068.0,5.6765
REGION,ETELDJBP00,ETEL01,2069.0,5.6765
REGION,ETELDJBP00,ETEL01,2070.0,5.6765
REGION,ETELKEBP00,ETEL01,2019.0,15.5874
REGION,ETELKEBP00,ETEL01,2020.0,63.072
REGION,ETELKEBP00,ETEL01,2021.0,63.072
REGION,ETELKEBP00,ETEL01,2022.0,63.072
REGION,ETELKEBP00,ETEL01,2023.0,63.072
REGION,ETELKEBP00,ETEL01,2024.0,63.072
REGION,ETELKEBP00,ETEL01,2025.0,63.072
REGION,ETELKEBP00,ETEL01,2026.0,63.072
REGION,ETELKEBP00,ETEL01,2027.0,63.072
REGION,ETELKEBP00,ETEL01,2028.0,63.072
REGION,ETELKEBP00,ETEL01,2029.0,63.072
REGION,ETELKEBP00,ETEL01,2030.0,63.072
REGION,ETELKEBP00,ETEL01,2031.0,63.072
REGION,ETELKEBP00,ETEL01,2032.0,63.072
REGION,ETELKEBP00,ETEL01,2033.0,63.072
REGION,ETELKEBP00,ETEL01,2034.0,63.072
REGION,ETELKEBP00,ETEL01,2035.0,63.072
REGION,ETELKEBP00,ETEL01,2036.0,63.072
REGION,ETELKEBP00,ETEL01,2037.0,63.072
REGION,ETELKEBP00,ETEL01,2038.0,63.072
REGION,ETELKEBP00,ETEL01,2039.0,63.072
REGION,ETELKEBP00,ETEL01,2040.0,63.072
REGION,ETELKEBP00,ETEL01,2041.0,63.072
REGION,ETELKEBP00,ETEL01,2042.0,63.072
REGION,ETELKEBP00,ETEL01,2043.0,63.072
REGION,ETELKEBP00,ETEL01,2044.0,63.072
REGION,ETELKEBP00,ETEL01,2045.0,63.072
REGION,ETELKEBP00,ETEL01,2046.0,63.072
REGION,ETELKEBP00,ETEL01,2047.0,63.072
REGION,ETELKEBP00,ETEL01,2048.0,63.072
REGION,ETELKEBP00,ETEL01,2049.0,63.072
REGION,ETELKEBP00,ETEL01,2050.0,63.072
REGION,ETELKEBP00,ETEL01,2051.0,63.072
REGION,ETELKEBP00,ETEL01,2052.0,63.072
REGION,ETELKEBP00,ETEL01,2053.0,63.072
REGION,ETELKEBP00,ETEL01,2054.0,63.072
REGION,ETELKEBP00,ETEL01,2055.0,63.072
REGION,ETELKEBP00,ETEL01,2056.0,63.072
REGION,ETELKEBP00,ETEL01,2057.0,63.072
REGION,ETELKEBP00,ETEL01,2058.0,63.072
REGION,ETELKEBP00,ETEL01,2059.0,63.072
REGION,ETELKEBP00,ETEL01,2060.0,63.072
REGION,ETELKEBP00,ETEL01,2061.0,63.072
REGION,ETELKEBP00,ETEL01,2062.0,63.072
REGION,ETELKEBP00,ETEL01,2063.0,63.072
REGION,ETELKEBP00,ETEL01,2064.0,63.072
REGION,ETELKEBP00,ETEL01,2065.0,63.072
REGION,ETELKEBP00,ETEL01,2066.0,63.072
REGION,ETELKEBP00,ETEL01,2067.0,63.072
REGION,ETELKEBP00,ETEL01,2068.0,63.072
REGION,ETELKEBP00,ETEL01,2069.0,63.072
REGION,ETELKEBP00,ETEL01,2070.0,63.072
REGION,ETELSDBP00,ETEL01,2017.0,6.3072
REGION,ETELSDBP00,ETEL01,2018.0,3.942
REGION,ETELSDBP00,ETEL01,2022.0,0.9981
REGION,ETELSDBP00,ETEL01,2023.0,6.3072
REGION,ETELSDBP00,ETEL01,2025.0,3.942
REGION,ETELSDBP00,ETEL01,2026.0,1.5182
REGION,ETELSDBP00,ETEL01,2027.0,3.942
REGION,ETELSDBP00,ETEL01,2028.0,3.942
REGION,ETELSDBP00,ETEL01,2029.0,3.942
REGION,ETELSDBP00,ETEL01,2030.0,3.5193
REGION,ETELSDBP00,ETEL01,2031.0,3.942
REGION,ETELSDBP00,ETEL01,2032.0,3.942
REGION,ETELSDBP00,ETEL01,2033.0,3.942
REGION,ETELSDBP00,ETEL01,2034.0,3.942
REGION,ETELSDBP00,ETEL01,2035.0,3.942
REGION,ETELSDBP00,ETEL01,2036.0,3.942
REGION,ETELSDBP00,ETEL01,2037.0,3.942
REGION,ETELSDBP00,ETEL01,2038.0,3.942
REGION,ETELSDBP00,ETEL01,2039.0,4.4044
REGION,ETELSDBP00,ETEL01,2040.0,4.3026
REGION,ETELSDBP00,ETEL01,2041.0,4.1511
REGION,ETELSDBP00,ETEL01,2042.0,4.0428
REGION,ETELSDBP00,ETEL01,2043.0,4.1451
REGION,ETELSDBP00,ETEL01,2044.0,4.1828
REGION,ETELSDBP00,ETEL01,2045.0,3.4456
REGION,ETELSDBP00,ETEL01,2046.0,3.5458
REGION,ETELSDBP00,ETEL01,2047.0,3.5316
REGION,ETELSDBP00,ETEL01,2048.0,3.5316
REGION,ETELSDBP00,ETEL01,2049.0,3.6668
REGION,ETELSDBP00,ETEL01,2050.0,5.3953
REGION,ETELSDBP00,ETEL01,2051.0,5.2882
REGION,ETELSDBP00,ETEL01,2052.0,5.1251
REGION,ETELSDBP00,ETEL01,2053.0,5.1149
REGION,ETELSDBP00,ETEL01,2054.0,5.1149
REGION,ETELSDBP00,ETEL01,2055.0,5.1149
REGION,ETELSDBP00,ETEL01,2056.0,5.1149
REGION,ETELSDBP00,ETEL01,2057.0,5.1149
REGION,ETELSDBP00,ETEL01,2058.0,5.1149
REGION,ETELSDBP00,ETEL01,2059.0,5.1149
REGION,ETELSDBP00,ETEL01,2060.0,5.1149
REGION,ETELSDBP00,ETEL01,2061.0,5.1149
REGION,ETELSDBP00,ETEL01,2062.0,5.1149
REGION,ETELSDBP00,ETEL01,2063.0,5.1149
REGION,ETELSDBP00,ETEL01,2064.0,5.1149
REGION,ETELSDBP00,ETEL01,2065.0,5.1149
REGION,ETELSDBP00,ETEL01,2066.0,5.1149
REGION,ETELSDBP00,ETEL01,2067.0,5.1149
REGION,ETELSDBP00,ETEL01,2068.0,4.5317
REGION,ETELSDBP00,ETEL01,2069.0,4.5317
REGION,ETELSDBP00,ETEL01,2070.0,5.1149
REGION,ETELSDBP00,SDEL01,2015.0,2.5313
REGION,ETELSDBP00,SDEL01,2016.0,3.6944
REGION,ETELSDBP00,SDEL01,2018.0,0.6279
REGION,ETELSDBP00,SDEL01,2019.0,6.3072
REGION,ETELSDBP00,SDEL01,2020.0,3.6613
REGION,ETELSDBP00,SDEL01,2021.0,2.468
REGION,ETELSDBP00,SDEL01,2022.0,2.0854
REGION,ETELSDBP00,SDEL01,2030.0,2.3652
REGION,ETELSDBP00,SDEL01,2031.0,2.3652
REGION,ETELSDBP00,SDEL01,2033.0,2.3652
REGION,ETELSDBP00,SDEL01,2034.0,2.3652
REGION,ETELSDBP00,SDEL01,2035.0,0.2579
REGION,ETELSDBP00,SDEL01,2036.0,0.5832
REGION,ETELSDBP00,SDEL01,2037.0,0.5832
REGION,ETELSDBP00,SDEL01,2038.0,1.6799
REGION,ETELSDBP00,SDEL01,2039.0,1.1729
REGION,ETELSDBP00,SDEL01,2040.0,1.2561
REGION,ETELSDBP00,SDEL01,2041.0,1.5968
REGION,ETELSDBP00,SDEL01,2042.0,1.769
REGION,ETELSDBP00,SDEL01,2043.0,1.769
REGION,ETELSDBP00,SDEL01,2044.0,1.769
REGION,ETELSDBP00,SDEL01,2045.0,1.1858
REGION,ETELSDBP00,SDEL01,2046.0,1.782
REGION,ETELSDBP00,SDEL01,2047.0,1.9229
REGION,ETELSDBP00,SDEL01,2048.0,2.0177
REGION,ETELSDBP00,SDEL01,2049.0,1.2918
REGION,ETELSDBP00,SDEL01,2050.0,0.5962
REGION,ETELSDBP00,SDEL01,2051.0,0.5962
REGION,ETELSDBP00,SDEL01,2052.0,0.5962
REGION,ETELSDBP00,SDEL01,2053.0,1.0188
REGION,ETELSDBP00,SDEL01,2054.0,1.1923
REGION,ETELSDBP00,SDEL01,2055.0,1.0999
REGION,ETELSDBP00,SDEL01,2056.0,1.1923
REGION,ETELSDBP00,SDEL01,2057.0,1.1923
REGION,ETELSDBP00,SDEL01,2058.0,1.1923
REGION,ETELSDBP00,SDEL01,2059.0,1.1923
REGION,ETELSDBP00,SDEL01,2060.0,1.1923
REGION,ETELSDBP00,SDEL01,2061.0,1.1923
REGION,ETELSDBP00,SDEL01,2062.0,1.1923
REGION,ETELSDBP00,SDEL01,2063.0,1.1923
REGION,ETELSDBP00,SDEL01,2064.0,1.1923
REGION,ETELSDBP00,SDEL01,2065.0,1.1923
REGION,ETELSDBP00,SDEL01,2066.0,1.1923
REGION,ETELSDBP00,SDEL01,2067.0,1.1923
REGION,ETELSDBP00,SDEL01,2068.0,1.1923
REGION,ETELSDBP00,SDEL01,2069.0,1.1923
REGION,ETELSDBP00,SDEL01,2070.0,1.1923
REGION,ETFW00P00X,ETBIOM,2015.0,1627.3095
REGION,ETFW00P00X,ETBIOM,2016.0,1669.1463
REGION,ETFW00P00X,ETBIOM,2017.0,1712.0588
REGION,ETFW00P00X,ETBIOM,2018.0,1756.0744
REGION,ETFW00P00X,ETBIOM,2019.0,1801.2217
REGION,ETFW00P00X,ETBIOM,2020.0,1847.5297
REGION,ETFW00P00X,ETBIOM,2021.0,1868.0257
REGION,ETFW00P00X,ETBIOM,2022.0,1888.6405
REGION,ETFW00P00X,ETBIOM,2023.0,1909.3409
REGION,ETFW00P00X,ETBIOM,2024.0,1930.1019
REGION,ETFW00P00X,ETBIOM,2025.0,1950.9012
REGION,ETFW00P00X,ETBIOM,2026.0,1970.4321
REGION,ETFW00P00X,ETBIOM,2027.0,1989.9971
REGION,ETFW00P00X,ETBIOM,2028.0,2009.5489
REGION,ETFW00P00X,ETBIOM,2029.0,2029.0384
REGION,ETFW00P00X,ETBIOM,2030.0,2048.4318
REGION,ETFW00P00X,ETBIOM,2031.0,2024.1122
REGION,ETFW00P00X,ETBIOM,2032.0,2000.2892
REGION,ETFW00P00X,ETBIOM,2033.0,1976.8942
REGION,ETFW00P00X,ETBIOM,2034.0,1953.8812
REGION,ETFW00P00X,ETBIOM,2035.0,1953.8357
REGION,ETFW00P00X,ETBIOM,2036.0,1933.6189
REGION,ETFW00P00X,ETBIOM,2037.0,1913.4697
REGION,ETFW00P00X,ETBIOM,2038.0,1893.4184
REGION,ETFW00P00X,ETBIOM,2039.0,1873.4988
REGION,ETFW00P00X,ETBIOM,2040.0,1853.7365
REGION,ETFW00P00X,ETBIOM,2041.0,1846.9725
REGION,ETFW00P00X,ETBIOM,2042.0,1840.1649
REGION,ETFW00P00X,ETBIOM,2043.0,1833.3333
REGION,ETFW00P00X,ETBIOM,2044.0,1826.4967
REGION,ETFW00P00X,ETBIOM,2045.0,1819.6678
REGION,ETFW00P00X,ETBIOM,2046.0,1812.8378
REGION,ETFW00P00X,ETBIOM,2047.0,1806.0189
REGION,ETFW00P00X,ETBIOM,2048.0,1799.2106
REGION,ETFW00P00X,ETBIOM,2049.0,1792.4097
REGION,ETFW00P00X,ETBIOM,2050.0,1785.6122
REGION,ETFW00P00X,ETBIOM,2051.0,1778.7834
REGION,ETFW00P00X,ETBIOM,2052.0,1771.951
REGION,ETFW00P00X,ETBIOM,2053.0,1765.1048
REGION,ETFW00P00X,ETBIOM,2054.0,1758.2327
REGION,ETFW00P00X,ETBIOM,2055.0,1751.3253
REGION,ETFW00P00X,ETBIOM,2056.0,1744.3796
REGION,ETFW00P00X,ETBIOM,2057.0,1737.3934
REGION,ETFW00P00X,ETBIOM,2058.0,1730.36
REGION,ETFW00P00X,ETBIOM,2059.0,1723.2725
REGION,ETFW00P00X,ETBIOM,2060.0,1716.1269
REGION,ETFW00P00X,ETBIOM,2061.0,1708.8912
REGION,ETFW00P00X,ETBIOM,2062.0,1701.601
REGION,ETFW00P00X,ETBIOM,2063.0,1694.2582
REGION,ETFW00P00X,ETBIOM,2064.0,1686.8657
REGION,ETFW00P00X,ETBIOM,2065.0,1679.4275
REGION,ETFW00P00X,ETBIOM,2066.0,1671.9472
REGION,ETFW00P00X,ETBIOM,2067.0,1664.4301
REGION,ETFW00P00X,ETBIOM,2068.0,1656.8839
REGION,ETFW00P00X,ETBIOM,2069.0,1649.3171
REGION,ETFW00P00X,ETBIOM,2070.0,1641.7374
REGION,ETGOCVP02N,ETWAT1,2020.0,0.0608
REGION,ETGOCVP02N,ETWAT1,2021.0,0.1468
REGION,ETGOCVP02N,ETWAT1,2022.0,0.1975
REGION,ETGOCVP02N,ETWAT1,2023.0,0.2987
REGION,ETGOCVP02N,ETWAT1,2024.0,0.4253
REGION,ETGOCVP02N,ETWAT1,2025.0,0.5266
REGION,ETGOCVP02N,ETWAT1,2026.0,0.5266
REGION,ETGOCVP02N,ETWAT1,2027.0,0.5266
REGION,ETGOCVP02N,ETWAT1,2028.0,0.5924
REGION,ETGOCVP02N,ETWAT1,2029.0,0.719
REGION,ETGOCVP02N,ETWAT1,2030.0,0.8456
REGION,ETGOCVP02N,ETWAT1,2031.0,0.9722
REGION,ETGOCVP02N,ETWAT1,2032.0,1.0988
REGION,ETGOCVP02N,ETWAT1,2033.0,1.2253
REGION,ETGOCVP02N,ETWAT1,2034.0,1.3376
REGION,ETGOCVP02N,ETWAT1,2035.0,1.4126
REGION,ETGOCVP02N,ETWAT1,2036.0,1.5253
REGION,ETGOCVP02N,ETWAT1,2037.0,1.6519
REGION,ETGOCVP02N,ETWAT1,2038.0,1.7483
REGION,ETGOCVP02N,ETWAT1,2039.0,1.8749
REGION,ETGOCVP02N,ETWAT1,2040.0,2.0014
REGION,ETGOCVP02N,ETWAT1,2041.0,2.0014
REGION,ETGOCVP02N,ETWAT1,2042.0,2.0014
REGION,ETGOCVP02N,ETWAT1,2043.0,2.0091
REGION,ETGOCVP02N,ETWAT1,2044.0,2.1357
REGION,ETGOCVP02N,ETWAT1,2045.0,2.1692
REGION,ETGOCVP02N,ETWAT1,2046.0,2.1929
REGION,ETGOCVP02N,ETWAT1,2047.0,2.2689
REGION,ETGOCVP02N,ETWAT1,2048.0,2.2942
REGION,ETGOCVP02N,ETWAT1,2049.0,2.2238
REGION,ETGOCVP02N,ETWAT1,2050.0,2.1225
REGION,ETGOCVP02N,ETWAT1,2051.0,2.1225
REGION,ETGOCVP02N,ETWAT1,2052.0,2.1225
REGION,ETGOCVP02N,ETWAT1,2053.0,2.0825
REGION,ETGOCVP02N,ETWAT1,2054.0,2.0496
REGION,ETGOCVP02N,ETWAT1,2055.0,2.0496
REGION,ETGOCVP02N,ETWAT1,2056.0,2.0496
REGION,ETGOCVP02N,ETWAT1,2057.0,2.0496
REGION,ETGOCVP02N,ETWAT1,2058.0,2.0496
REGION,ETGOCVP02N,ETWAT1,2059.0,2.0639
REGION,ETGOCVP02N,ETWAT1,2060.0,2.1127
REGION,ETGOCVP02N,ETWAT1,2061.0,2.1042
REGION,ETGOCVP02N,ETWAT1,2062.0,2.1104
REGION,ETGOCVP02N,ETWAT1,2063.0,2.1477
REGION,ETGOCVP02N,ETWAT1,2064.0,2.1359
REGION,ETGOCVP02N,ETWAT1,2065.0,2.1087
REGION,ETGOCVP02N,ETWAT1,2066.0,2.2861
REGION,ETGOCVP02N,ETWAT1,2067.0,2.4022
REGION,ETGOCVP02N,ETWAT1,2068.0,2.4961
REGION,ETGOCVP02N,ETWAT1,2069.0,2.4104
REGION,ETGOCVP02N,ETWAT1,2070.0,2.4467
REGION,ETGOCVP02O,ETWAT1,2015.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2016.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2017.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2018.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2019.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2020.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2021.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2022.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2023.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2024.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2025.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2026.0,0.0038
REGION,ETGOCVP02O,ETWAT1,2027.0,0.0036
REGION,ETGOCVP02O,ETWAT1,2028.0,0.0034
REGION,ETGOCVP02O,ETWAT1,2029.0,0.0032
REGION,ETGOCVP02O,ETWAT1,2030.0,0.003
REGION,ETGOCVP02O,ETWAT1,2031.0,0.0028
REGION,ETGOCVP02O,ETWAT1,2032.0,0.0026
REGION,ETGOCVP02O,ETWAT1,2033.0,0.0024
REGION,ETGOCVP02O,ETWAT1,2034.0,0.0022
REGION,ETGOCVP02O,ETWAT1,2035.0,0.002
REGION,ETGOCVP02O,ETWAT1,2036.0,0.0018
REGION,ETGOCVP02O,ETWAT1,2037.0,0.0016
REGION,ETGOCVP02O,ETWAT1,2038.0,0.0014
REGION,ETGOCVP02O,ETWAT1,2039.0,0.0012
REGION,ETGOCVP02O,ETWAT1,2040.0,0.001
REGION,ETGOCVP02O,ETWAT1,2041.0,0.0008
REGION,ETGOCVP02O,ETWAT1,2042.0,0.0006
REGION,ETGOCVP02O,ETWAT1,2043.0,0.0004
REGION,ETGOCVP02O,ETWAT1,2044.0,0.0002
REGION,ETHF00P00X,ETHFOI,2015.0,2.6762
REGION,ETHF00P00X,ETHFOI,2016.0,2.8342
REGION,ETHF00P00X,ETHFOI,2017.0,3.2182
REGION,ETHF00P00X,ETHFOI,2018.0,3.5947
REGION,ETHF00P00X,ETHFOI,2019.0,3.9636
REGION,ETHF00P00X,ETHFOI,2020.0,4.3249
REGION,ETHF00P00X,ETHFOI,2021.0,4.4186
REGION,ETHF00P00X,ETHFOI,2022.0,4.5136
REGION,ETHF00P00X,ETHFOI,2023.0,4.6099
REGION,ETHF00P00X,ETHFOI,2024.0,4.7075
REGION,ETHF00P00X,ETHFOI,2025.0,4.8061
REGION,ETHF00P00X,ETHFOI,2026.0,4.9026
REGION,ETHF00P00X,ETHFOI,2027.0,5.0002
REGION,ETHF00P00X,ETHFOI,2028.0,5.0986
REGION,ETHF00P00X,ETHFOI,2029.0,5.1977
REGION,ETHF00P00X,ETHFOI,2030.0,5.2975
REGION,ETHF00P00X,ETHFOI,2031.0,5.3287
REGION,ETHF00P00X,ETHFOI,2032.0,5.36
REGION,ETHF00P00X,ETHFOI,2033.0,5.3912
REGION,ETHF00P00X,ETHFOI,2034.0,5.4223
REGION,ETHF00P00X,ETHFOI,2035.0,5.517
REGION,ETHF00P00X,ETHFOI,2036.0,5.5547
REGION,ETHF00P00X,ETHFOI,2037.0,5.5916
REGION,ETHF00P00X,ETHFOI,2038.0,5.6277
REGION,ETHF00P00X,ETHFOI,2039.0,5.663
REGION,ETHF00P00X,ETHFOI,2040.0,5.6976
REGION,ETHF00P00X,ETHFOI,2041.0,5.536
REGION,ETHF00P00X,ETHFOI,2042.0,5.3782
REGION,ETHF00P00X,ETHFOI,2043.0,5.2239
REGION,ETHF00P00X,ETHFOI,2044.0,5.0732
REGION,ETHF00P00X,ETHFOI,2045.0,4.926
REGION,ETHF00P00X,ETHFOI,2046.0,4.7823
REGION,ETHF00P00X,ETHFOI,2047.0,4.642
REGION,ETHF00P00X,ETHFOI,2048.0,4.5051
REGION,ETHF00P00X,ETHFOI,2049.0,4.3714
REGION,ETHF00P00X,ETHFOI,2050.0,4.2409
REGION,ETHF00P00X,ETHFOI,2051.0,4.1031
REGION,ETHF00P00X,ETHFOI,2052.0,3.9691
REGION,ETHF00P00X,ETHFOI,2053.0,3.8386
REGION,ETHF00P00X,ETHFOI,2054.0,3.7116
REGION,ETHF00P00X,ETHFOI,2055.0,3.588
REGION,ETHF00P00X,ETHFOI,2056.0,3.4676
REGION,ETHF00P00X,ETHFOI,2057.0,3.3505
REGION,ETHF00P00X,ETHFOI,2058.0,3.2365
REGION,ETHF00P00X,ETHFOI,2059.0,3.1255
REGION,ETHF00P00X,ETHFOI,2060.0,3.0174
REGION,ETHF00P00X,ETHFOI,2061.0,2.9019
REGION,ETHF00P00X,ETHFOI,2062.0,2.7901
REGION,ETHF00P00X,ETHFOI,2063.0,2.6817
REGION,ETHF00P00X,ETHFOI,2064.0,2.5767
REGION,ETHF00P00X,ETHFOI,2065.0,2.4751
REGION,ETHF00P00X,ETHFOI,2066.0,2.3767
REGION,ETHF00P00X,ETHFOI,2067.0,2.2815
REGION,ETHF00P00X,ETHFOI,2068.0,2.1894
REGION,ETHF00P00X,ETHFOI,2069.0,2.1002
REGION,ETHF00P00X,ETHFOI,2070.0,2.014
REGION,ETHFGCP02N,ETHFOI,2026.0,0.5837
REGION,ETHFGCP02N,ETHFOI,2027.0,0.622
REGION,ETHFGCP02N,ETHFOI,2028.0,0.622
REGION,ETHFGCP02N,ETHFOI,2029.0,0.622
REGION,ETHFGCP02N,ETHFOI,2030.0,0.5222
REGION,ETHFGCP02N,ETHFOI,2031.0,0.6219
REGION,ETHFGCP02N,ETHFOI,2032.0,0.7187
REGION,ETHFGCP02N,ETHFOI,2033.0,0.7895
