r,l,t,m,y,RateOfActivity
REGION,S2D1,EGSOV1F01X,1,2038, 9.6355788534783819e+00
REGION,S2D2,EGSOV1F01X,1,2038, 4.2927602618012877e+00
REGION,S3D1,EGSOV1F01X,1,2038, 1.0184844034285867e+01
REGION,S3D2,EGSOV1F01X,1,2038, 4.4266011372056946e+00
REGION,S4D1,EGSOV1F01X,1,2038, 9.13838820000009
REGION,S4D2,EGSOV1F01X,1,2038, 3.9284001000000406e+00
REGION,S1D1,EGSOV1F01X,1,2039, 1.0535954791304436e+01
REGION,S1D2,EGSOV1F01X,1,2039, 4.7778998757764555e+00
REGION,S2D1,EGSOV1F01X,1,2039, 10.1427145826087
REGION,S2D2,EGSOV1F01X,1,2039, 4.51869501242236
REGION,S3D1,EGSOV1F01X,1,2039, 10.7208884571429
REGION,S3D2,EGSOV1F01X,1,2039, 4.6595801444270473e+00
REGION,S4D1,EGSOV1F01X,1,2039, 9.619356
REGION,S4D2,EGSOV1F01X,1,2039, 4.135158
REGION,S1D1,EGSOV1F01X,1,2040, 1.1062752530869659e+01
REGION,S1D2,EGSOV1F01X,1,2040, 5.0167948695652775e+00
REGION,S2D1,EGSOV1F01X,1,2040, 1.0649850311739137e+01
REGION,S2D2,EGSOV1F01X,1,2040, 4.7446297630434779e+00
REGION,S3D1,EGSOV1F01X,1,2040, 1.1256932880000045e+01
REGION,S3D2,EGSOV1F01X,1,2040, 4.8925591516484
REGION,S4D1,EGSOV1F01X,1,2040, 10.1003238
REGION,S4D2,EGSOV1F01X,1,2040, 4.3419159
REGION,S1D1,EGSOV1F01X,1,2041, 1.1589550270434888e+01
REGION,S1D2,EGSOV1F01X,1,2041, 5.2556898633541111e+00
REGION,S2D1,EGSOV1F01X,1,2041, 1.1156986040869572e+01
REGION,S2D2,EGSOV1F01X,1,2041, 4.9705645136645966e+00
REGION,S3D1,EGSOV1F01X,1,2041, 1.1792977302857190e+01
REGION,S3D2,EGSOV1F01X,1,2041, 5.1255381588697606e+00
REGION,S4D1,EGSOV1F01X,1,2041, 10.5812916
REGION,S4D2,EGSOV1F01X,1,2041, 4.5486738000000644e+00
REGION,S1D1,EGSOV1F01X,1,2042, 1.2116348010000106e+01
REGION,S1D2,EGSOV1F01X,1,2042, 5.4945848571429341e+00
REGION,S2D1,EGSOV1F01X,1,2042, 1.1664121770000005e+01
REGION,S2D2,EGSOV1F01X,1,2042, 5.1964992642857135e+00
REGION,S3D1,EGSOV1F01X,1,2042, 1.2329021725714334e+01
REGION,S3D2,EGSOV1F01X,1,2042, 5.3585171660911151e+00
REGION,S4D1,EGSOV1F01X,1,2042, 1.1062259399999999e+01
REGION,S4D2,EGSOV1F01X,1,2042, 4.7554317000000479e+00
REGION,S1D1,EGSOV1F01X,1,2043, 1.2643145749565321e+01
REGION,S1D2,EGSOV1F01X,1,2043, 5.7334798509317446e+00
REGION,S2D1,EGSOV1F01X,1,2043, 1.2171257499130441e+01
REGION,S2D2,EGSOV1F01X,1,2043, 5.4224340149068322e+00
REGION,S3D1,EGSOV1F01X,1,2043, 1.2865066148571479e+01
REGION,S3D2,EGSOV1F01X,1,2043, 5.5914961733124668e+00
REGION,S4D1,EGSOV1F01X,1,2043, 1.1543227199999999e+01
REGION,S4D2,EGSOV1F01X,1,2043, 4.9621896000000412e+00
REGION,S1D1,EGSOV1F01X,1,2044, 1.3169943489130556e+01
REGION,S1D2,EGSOV1F01X,1,2044, 5.9723748447205791e+00
REGION,S2D1,EGSOV1F01X,1,2044, 1.2678393228260877e+01
REGION,S2D2,EGSOV1F01X,1,2044, 5.64836876552795
REGION,S3D1,EGSOV1F01X,1,2044, 1.3401110571428624e+01
REGION,S3D2,EGSOV1F01X,1,2044, 5.8244751805338222e+00
REGION,S4D1,EGSOV1F01X,1,2044, 1.2024194999999999e+01
REGION,S4D2,EGSOV1F01X,1,2044, 5.1689475000000424e+00
REGION,S1D1,EGSOV1F01X,1,2045, 1.3696741228695808e+01
REGION,S1D2,EGSOV1F01X,1,2045, 6.2112698385094021e+00
REGION,S2D1,EGSOV1F01X,1,2045, 1.3185528957391311e+01
REGION,S2D2,EGSOV1F01X,1,2045, 5.8743035161490686e+00
REGION,S3D1,EGSOV1F01X,1,2045, 1.3937154994285770e+01
REGION,S3D2,EGSOV1F01X,1,2045, 6.0574541877551749e+00
REGION,S4D1,EGSOV1F01X,1,2045, 12.5051628
REGION,S4D2,EGSOV1F01X,1,2045, 5.3757054000000322e+00
REGION,S1D1,EGSOV1F01X,1,2046, 1.4223538968261023e+01
REGION,S1D2,EGSOV1F01X,1,2046, 6.4501648322982241e+00
REGION,S2D1,EGSOV1F01X,1,2046, 1.3692664686521955e+01
REGION,S2D2,EGSOV1F01X,1,2046, 6.1002382667702335e+00
REGION,S3D1,EGSOV1F01X,1,2046, 1.4473199417143135e+01
REGION,S3D2,EGSOV1F01X,1,2046, 6.2904331949765409e+00
REGION,S4D1,EGSOV1F01X,1,2046, 1.2986130600000159e+01
REGION,S4D2,EGSOV1F01X,1,2046, 5.5824633000000388e+00
REGION,S1D1,EGSOV1F01X,1,2047, 1.4750336707826261e+01
REGION,S1D2,EGSOV1F01X,1,2047, 6.6890598260870693e+00
REGION,S2D1,EGSOV1F01X,1,2047, 1.4199800415652412e+01
REGION,S2D2,EGSOV1F01X,1,2047, 6.3261730173913540e+00
REGION,S3D1,EGSOV1F01X,1,2047, 1.5009243840000302e+01
REGION,S3D2,EGSOV1F01X,1,2047, 6.5234122021978944e+00
REGION,S4D1,EGSOV1F01X,1,2047, 1.3467098400000209e+01
REGION,S4D2,EGSOV1F01X,1,2047, 5.7892212000000312e+00
REGION,S1D1,EGSOV1F01X,1,2048, 1.5277134447391461e+01
REGION,S1D2,EGSOV1F01X,1,2048, 6.9279548198758727e+00
REGION,S2D1,EGSOV1F01X,1,2048, 1.4706936144782835e+01
REGION,S2D2,EGSOV1F01X,1,2048, 6.5521077680124495e+00
REGION,S3D1,EGSOV1F01X,1,2048, 1.5545288262857451e+01
REGION,S3D2,EGSOV1F01X,1,2048, 6.7563912094192533e+00
REGION,S4D1,EGSOV1F01X,1,2048, 1.3948066200000184e+01
REGION,S4D2,EGSOV1F01X,1,2048, 5.9959791000000262e+00
REGION,S1D1,EGSOV1F01X,1,2049, 1.5803932186956690e+01
REGION,S1D2,EGSOV1F01X,1,2049, 7.1668498136647107e+00
REGION,S2D1,EGSOV1F01X,1,2049, 15.2140718739133
REGION,S2D2,EGSOV1F01X,1,2049, 6.7780425186335673e+00
REGION,S3D1,EGSOV1F01X,1,2049, 1.6081332685714631e+01
REGION,S3D2,EGSOV1F01X,1,2049, 6.9893702166406140e+00
REGION,S4D1,EGSOV1F01X,1,2049, 1.4429034000000220e+01
REGION,S4D2,EGSOV1F01X,1,2049, 6.2027370000000328e+00
REGION,S1D1,EGSOV1F01X,1,2050, 1.6330729926521940e+01
REGION,S1D2,EGSOV1F01X,1,2050, 7.4057448074535408e+00
REGION,S2D1,EGSOV1F01X,1,2050, 1.5721207603043748e+01
REGION,S2D2,EGSOV1F01X,1,2050, 7.0039772692546993e+00
REGION,S3D1,EGSOV1F01X,1,2050, 1.6617377108571784e+01
REGION,S3D2,EGSOV1F01X,1,2050, 7.2223492238619738e+00
REGION,S4D1,EGSOV1F01X,1,2050, 1.4910001800000241e+01
REGION,S4D2,EGSOV1F01X,1,2050, 6.4094949000000252e+00
REGION,S1D1,EGSOV1F01X,1,2051, 1.6857527666087154e+01
REGION,S1D2,EGSOV1F01X,1,2051, 7.6446398012423478e+00
REGION,S2D1,EGSOV1F01X,1,2051, 1.6228343332174184e+01
REGION,S2D2,EGSOV1F01X,1,2051, 7.2299120198758011e+00
REGION,S3D1,EGSOV1F01X,1,2051, 1.7153421531428918e+01
REGION,S3D2,EGSOV1F01X,1,2051, 7.4553282310833255e+00
REGION,S4D1,EGSOV1F01X,1,2051, 1.5390969600000227e+01
REGION,S4D2,EGSOV1F01X,1,2051, 6.6162528000000185e+00
REGION,S1D1,EGSOV1F01X,1,2052, 1.7384325405652376e+01
REGION,S1D2,EGSOV1F01X,1,2052, 7.8835347950311778e+00
REGION,S2D1,EGSOV1F01X,1,2052, 1.6735479061304627e+01
REGION,S2D2,EGSOV1F01X,1,2052, 7.4558467704969233e+00
REGION,S3D1,EGSOV1F01X,1,2052, 1.7689465954286071e+01
REGION,S3D2,EGSOV1F01X,1,2052, 7.6883072383046773e+00
REGION,S4D1,EGSOV1F01X,1,2052, 1.5871937400000256e+01
REGION,S4D2,EGSOV1F01X,1,2052, 6.8230107000000162e+00
REGION,S1D1,EGSOV1F01X,1,2053, 1.7911123145217580e+01
REGION,S1D2,EGSOV1F01X,1,2053, 8.12242978882
REGION,S2D1,EGSOV1F01X,1,2053, 1.7242614790435049e+01
REGION,S2D2,EGSOV1F01X,1,2053, 7.6817815211180331e+00
REGION,S3D1,EGSOV1F01X,1,2053, 1.8225510377143205e+01
REGION,S3D2,EGSOV1F01X,1,2053, 7.9212862455260185e+00
REGION,S4D1,EGSOV1F01X,1,2053, 1.6352905200000254e+01
REGION,S4D2,EGSOV1F01X,1,2053, 7.0297686000000219e+00
REGION,S1D1,EGSOV1F01X,1,2054, 1.8437920884782809e+01
REGION,S1D2,EGSOV1F01X,1,2054, 8.3613247826088219e+00
REGION,S2D1,EGSOV1F01X,1,2054, 17.7497505195655
REGION,S2D2,EGSOV1F01X,1,2054, 7.9077162717391429e+00
REGION,S3D1,EGSOV1F01X,1,2054, 1.8761554800000386e+01
REGION,S3D2,EGSOV1F01X,1,2054, 8.15426525274738
REGION,S4D1,EGSOV1F01X,1,2054, 1.6833873000000256e+01
REGION,S4D2,EGSOV1F01X,1,2054, 7.2365265000000081e+00
REGION,S1D1,EGSOV1F01X,1,2055, 1.8964718624348041e+01
REGION,S1D2,EGSOV1F01X,1,2055, 8.60021977639766
REGION,S2D1,EGSOV1F01X,1,2055, 1.8256886248695949e+01
REGION,S2D2,EGSOV1F01X,1,2055, 8.1336510223602669e+00
REGION,S3D1,EGSOV1F01X,1,2055, 1.9297599222857542e+01
REGION,S3D2,EGSOV1F01X,1,2055, 8.3872442599687371e+00
REGION,S4D1,EGSOV1F01X,1,2055, 1.7314840800000272e+01
REGION,S4D2,EGSOV1F01X,1,2055, 7.4432844000000156e+00
REGION,S1D1,EGSOV1F01X,1,2056, 1.9491516363913238e+01
REGION,S1D2,EGSOV1F01X,1,2056, 8.8391147701864821e+00
REGION,S2D1,EGSOV1F01X,1,2056, 1.8764021977826388e+01
REGION,S2D2,EGSOV1F01X,1,2056, 8.3595857729813865e+00
REGION,S3D1,EGSOV1F01X,1,2056, 1.9833643645714645e+01
REGION,S3D2,EGSOV1F01X,1,2056, 8.62022326719009
REGION,S4D1,EGSOV1F01X,1,2056, 1.7795808600000278e+01
REGION,S4D2,EGSOV1F01X,1,2056, 7.6500422999999937e+00
REGION,S1D1,EGSOV1F01X,1,2057, 2.0018314103478474e+01
REGION,S1D2,EGSOV1F01X,1,2057, 9.0780097639752881e+00
REGION,S2D1,EGSOV1F01X,1,2057, 1.9271157706956838e+01
REGION,S2D2,EGSOV1F01X,1,2057, 8.5855205236024972e+00
REGION,S3D1,EGSOV1F01X,1,2057, 2.0369688068571829e+01
REGION,S3D2,EGSOV1F01X,1,2057, 8.8532022744114460e+00
REGION,S4D1,EGSOV1F01X,1,2057, 1.8276776400000291e+01
REGION,S4D2,EGSOV1F01X,1,2057, 7.8568002000000110e+00
REGION,S1D1,EGSOV1F01X,1,2058, 2.0545111843043721e+01
REGION,S1D2,EGSOV1F01X,1,2058, 9.3169047577641280e+00
REGION,S2D1,EGSOV1F01X,1,2058, 1.9778293436087274e+01
REGION,S2D2,EGSOV1F01X,1,2058, 8.8114552742236114e+00
REGION,S3D1,EGSOV1F01X,1,2058, 2.0905732491428960e+01
REGION,S3D2,EGSOV1F01X,1,2058, 9.0861812816327916e+00
REGION,S4D1,EGSOV1F01X,1,2058, 1.8757744200000293e+01
REGION,S4D2,EGSOV1F01X,1,2058, 8.0635581000000141e+00
REGION,S1D1,EGSOV1F01X,1,2059, 2.1071909582608939e+01
REGION,S1D2,EGSOV1F01X,1,2059, 9.5557997515529589e+00
REGION,S2D1,EGSOV1F01X,1,2059, 2.0285429165217725e+01
REGION,S2D2,EGSOV1F01X,1,2059, 9.0373900248447310e+00
REGION,S3D1,EGSOV1F01X,1,2059, 2.1441776914286113e+01
REGION,S3D2,EGSOV1F01X,1,2059, 9.31916028885415
REGION,S4D1,EGSOV1F01X,1,2059, 1.9238712000000309e+01
REGION,S4D2,EGSOV1F01X,1,2059, 8.2703160000000135e+00
REGION,S1D1,EGSOV1F01X,1,2060, 2.1598707322174175e+01
REGION,S1D2,EGSOV1F01X,1,2060, 9.7946947453417827e+00
REGION,S2D1,EGSOV1F01X,1,2060, 2.0792564894348182e+01
REGION,S2D2,EGSOV1F01X,1,2060, 9.2633247754658914e+00
REGION,S3D1,EGSOV1F01X,1,2060, 2.1977821337143297e+01
REGION,S3D2,EGSOV1F01X,1,2060, 9.55213929607551
REGION,S4D1,EGSOV1F01X,1,2060, 1.9719679800000328e+01
REGION,S4D2,EGSOV1F01X,1,2060, 8.4770739000000024e+00
REGION,S1D1,EGSOV1F01X,1,2061, 2.2125505061739371e+01
REGION,S1D2,EGSOV1F01X,1,2061, 1.0033589739130598e+01
REGION,S2D1,EGSOV1F01X,1,2061, 2.1299700623478607e+01
REGION,S2D2,EGSOV1F01X,1,2061, 9.4892595260869914e+00
REGION,S3D1,EGSOV1F01X,1,2061, 2.2513865760000446e+01
REGION,S3D2,EGSOV1F01X,1,2061, 9.7851183032968549e+00
REGION,S4D1,EGSOV1F01X,1,2061, 2.0200647600000320e+01
REGION,S4D2,EGSOV1F01X,1,2061, 8.68383180000001
REGION,S1D1,EGSOV1F01X,1,2062, 2.2652302801304607e+01
REGION,S1D2,EGSOV1F01X,1,2062, 1.0272484732919413e+01
REGION,S2D1,EGSOV1F01X,1,2062, 2.1806836352609054e+01
REGION,S2D2,EGSOV1F01X,1,2062, 9.7151942767081021e+00
REGION,S3D1,EGSOV1F01X,1,2062, 2.3049910182857580e+01
REGION,S3D2,EGSOV1F01X,1,2062, 1.0018097310518204e+01
REGION,S4D1,EGSOV1F01X,1,2062, 2.0681615400000332e+01
REGION,S4D2,EGSOV1F01X,1,2062, 8.8905897000000245e+00
REGION,S1D1,EGSOV1F01X,1,2063, 2.3179100540869797e+01
REGION,S1D2,EGSOV1F01X,1,2063, 1.0511379726708242e+01
REGION,S2D1,EGSOV1F01X,1,2063, 2.2313972081739479e+01
REGION,S2D2,EGSOV1F01X,1,2063, 9.9411290273292288e+00
REGION,S3D1,EGSOV1F01X,1,2063, 2.3585954605714715e+01
REGION,S3D2,EGSOV1F01X,1,2063, 1.0251076317739550e+01
REGION,S4D1,EGSOV1F01X,1,2063, 2.1162583200000324e+01
REGION,S4D2,EGSOV1F01X,1,2063, 9.0973476000000346e+00
REGION,S1D1,EGSOV1F01X,1,2064, 2.3705898280435004e+01
REGION,S1D2,EGSOV1F01X,1,2064, 1.0750274720497059e+01
REGION,S2D1,EGSOV1F01X,1,2064, 22.8211078108699
REGION,S2D2,EGSOV1F01X,1,2064, 1.0167063777950368e+01
REGION,S3D1,EGSOV1F01X,1,2064, 2.4121999028571867e+01
REGION,S3D2,EGSOV1F01X,1,2064, 1.0484055324960909e+01
REGION,S4D1,EGSOV1F01X,1,2064, 2.1643551000000308e+01
REGION,S4D2,EGSOV1F01X,1,2064, 9.3041055000000483e+00
REGION,S1D1,EGSOV1F01X,1,2065, 2.4232696020000226e+01
REGION,S1D2,EGSOV1F01X,1,2065, 1.0989169714285890e+01
REGION,S2D1,EGSOV1F01X,1,2065, 2.3328243540000344e+01
REGION,S2D2,EGSOV1F01X,1,2065, 1.0392998528571511e+01
REGION,S3D1,EGSOV1F01X,1,2065, 2.4658043451429020e+01
REGION,S3D2,EGSOV1F01X,1,2065, 1.0717034332182257e+01
REGION,S4D1,EGSOV1F01X,1,2065, 2.2124518800000331e+01
REGION,S4D2,EGSOV1F01X,1,2065, 9.5108634000000656e+00
REGION,S1D1,EGSOV1F01X,1,2066, 2.4759493759565444e+01
REGION,S1D2,EGSOV1F01X,1,2066, 1.1228064708074697e+01
REGION,S2D1,EGSOV1F01X,1,2066, 2.3835379269130780e+01
REGION,S2D2,EGSOV1F01X,1,2066, 1.0618933279192639e+01
REGION,S3D1,EGSOV1F01X,1,2066, 2.5194087874286154e+01
REGION,S3D2,EGSOV1F01X,1,2066, 1.0950013339403608e+01
REGION,S4D1,EGSOV1F01X,1,2066, 2.2605486600000326e+01
REGION,S4D2,EGSOV1F01X,1,2066, 9.7176213000000686e+00
REGION,S1D1,EGSOV1F01X,1,2067, 2.5286291499130670e+01
REGION,S1D2,EGSOV1F01X,1,2067, 1.1466959701863528e+01
REGION,S2D1,EGSOV1F01X,1,2067, 2.4342514998261223e+01
REGION,S2D2,EGSOV1F01X,1,2067, 1.0844868029813775e+01
REGION,S3D1,EGSOV1F01X,1,2067, 2.5730132297143307e+01
REGION,S3D2,EGSOV1F01X,1,2067, 1.1182992346624955e+01
REGION,S4D1,EGSOV1F01X,1,2067, 2.3086454400000321e+01
REGION,S4D2,EGSOV1F01X,1,2067, 9.9243792000000859e+00
REGION,S1D1,EGSOV1F01X,1,2068, 2.5813089238695873e+01
REGION,S1D2,EGSOV1F01X,1,2068, 1.1705854695652336e+01
REGION,S2D1,EGSOV1F01X,1,2068, 2.4849650727391648e+01
REGION,S2D2,EGSOV1F01X,1,2068, 1.1070802780434891e+01
REGION,S3D1,EGSOV1F01X,1,2068, 2.6266176720000455e+01
REGION,S3D2,EGSOV1F01X,1,2068, 1.1415971353846308e+01
REGION,S4D1,EGSOV1F01X,1,2068, 2.3567422200000308e+01
REGION,S4D2,EGSOV1F01X,1,2068, 1.0131137100000091e+01
REGION,S1D1,EGSOV1F01X,1,2069, 2.6339886978261124e+01
REGION,S1D2,EGSOV1F01X,1,2069, 1.1944749689441167e+01
REGION,S2D1,EGSOV1F01X,1,2069, 2.5356786456522087e+01
REGION,S2D2,EGSOV1F01X,1,2069, 1.1296737531056001e+01
REGION,S3D1,EGSOV1F01X,1,2069, 2.6802221142857608e+01
REGION,S3D2,EGSOV1F01X,1,2069, 1.1648950361067667e+01
REGION,S4D1,EGSOV1F01X,1,2069, 2.4048390000000332e+01
REGION,S4D2,EGSOV1F01X,1,2069, 1.0337895000000094e+01
REGION,S1D1,EGSOV1F01X,1,2070, 2.6866684717826359e+01
REGION,S1D2,EGSOV1F01X,1,2070, 1.2183644683229996e+01
REGION,S2D1,EGSOV1F01X,1,2070, 2.5863922185652573e+01
REGION,S2D2,EGSOV1F01X,1,2070, 1.1522672281677158e+01
REGION,S3D1,EGSOV1F01X,1,2070, 2.7338265565714760e+01
REGION,S3D2,EGSOV1F01X,1,2070, 1.1881929368289027e+01
REGION,S4D1,EGSOV1F01X,1,2070, 2.4529357800000337e+01
REGION,S4D2,EGSOV1F01X,1,2070, 10.5446529000001
REGION,S1D1,EGSOV2F01X,1,2021, 1.3689554791304304e+00
REGION,S1D2,EGSOV2F01X,1,2021, 7.9314998757764021e-01
REGION,S2D1,EGSOV2F01X,1,2021, 1.3296314582608701e+00
REGION,S2D2,EGSOV2F01X,1,2021, 7.6722950124223610e-01
REGION,S3D1,EGSOV2F01X,1,2021, 1.3874488457142904e+00
REGION,S3D2,EGSOV2F01X,1,2021, 7.8131801444270010e-01
REGION,S4D1,EGSOV2F01X,1,2021, 1.2772956000000004e+00
REGION,S4D2,EGSOV2F01X,1,2021, 0.7288758
REGION,S1D1,EGSOV2F01X,1,2022, 2.0534332186956452e+00
REGION,S1D2,EGSOV2F01X,1,2022, 1.1897249813664603e+00
REGION,S2D1,EGSOV2F01X,1,2022, 1.9944471873913057e+00
REGION,S2D2,EGSOV2F01X,1,2022, 1.1508442518633544e+00
REGION,S3D1,EGSOV2F01X,1,2022, 2.0811732685714355e+00
REGION,S3D2,EGSOV2F01X,1,2022, 1.1719770216640506e+00
REGION,S4D1,EGSOV2F01X,1,2022, 1.9159434000000006e+00
REGION,S4D2,EGSOV2F01X,1,2022, 1.0933137
REGION,S1D1,EGSOV2F01X,1,2023, 2.0534332186956457e+00
REGION,S1D2,EGSOV2F01X,1,2023, 1.1897249813664603e+00
REGION,S2D1,EGSOV2F01X,1,2023, 1.9944471873913057e+00
REGION,S2D2,EGSOV2F01X,1,2023, 1.1508442518633544e+00
REGION,S3D1,EGSOV2F01X,1,2023, 2.0811732685714355e+00
REGION,S3D2,EGSOV2F01X,1,2023, 1.1719770216640504e+00
REGION,S4D1,EGSOV2F01X,1,2023, 1.9159434000000006e+00
REGION,S4D2,EGSOV2F01X,1,2023, 1.0933137000000002e+00
REGION,S1D1,EGSOV2F01X,1,2024, 2.0534332186956457e+00
REGION,S1D2,EGSOV2F01X,1,2024, 1.1897249813664603e+00
REGION,S2D1,EGSOV2F01X,1,2024, 1.9944471873913057e+00
REGION,S2D2,EGSOV2F01X,1,2024, 1.1508442518633544e+00
REGION,S3D1,EGSOV2F01X,1,2024, 2.0811732685714355e+00
REGION,S3D2,EGSOV2F01X,1,2024, 1.1719770216640504e+00
REGION,S4D1,EGSOV2F01X,1,2024, 1.9159434000000006e+00
REGION,S4D2,EGSOV2F01X,1,2024, 1.0933137000000002e+00
REGION,S1D1,EGSOV2F01X,1,2025, 2.0534332186956457e+00
REGION,S1D2,EGSOV2F01X,1,2025, 1.1897249813664603e+00
REGION,S2D1,EGSOV2F01X,1,2025, 1.9944471873913057e+00
REGION,S2D2,EGSOV2F01X,1,2025, 1.1508442518633544e+00
REGION,S3D1,EGSOV2F01X,1,2025, 2.0811732685714355e+00
REGION,S3D2,EGSOV2F01X,1,2025, 1.1719770216640504e+00
REGION,S4D1,EGSOV2F01X,1,2025, 1.9159434000000006e+00
REGION,S4D2,EGSOV2F01X,1,2025, 1.0933137000000002e+00
REGION,S1D1,EGSOV2F01X,1,2026, 2.0534332186956457e+00
REGION,S1D2,EGSOV2F01X,1,2026, 1.1897249813664603e+00
REGION,S2D1,EGSOV2F01X,1,2026, 1.9944471873913057e+00
REGION,S2D2,EGSOV2F01X,1,2026, 1.1508442518633544e+00
REGION,S3D1,EGSOV2F01X,1,2026, 2.0811732685714355e+00
REGION,S3D2,EGSOV2F01X,1,2026, 1.1719770216640504e+00
REGION,S4D1,EGSOV2F01X,1,2026, 1.9159434000000006e+00
REGION,S4D2,EGSOV2F01X,1,2026, 1.0933137000000002e+00
REGION,S1D1,EGSOV2F01X,1,2027, 2.0534332186956457e+00
REGION,S1D2,EGSOV2F01X,1,2027, 1.1897249813664603e+00
REGION,S2D1,EGSOV2F01X,1,2027, 1.9944471873913057e+00
REGION,S2D2,EGSOV2F01X,1,2027, 1.1508442518633544e+00
REGION,S3D1,EGSOV2F01X,1,2027, 2.0811732685714355e+00
REGION,S3D2,EGSOV2F01X,1,2027, 1.1719770216640504e+00
REGION,S4D1,EGSOV2F01X,1,2027, 1.9159434000000006e+00
REGION,S4D2,EGSOV2F01X,1,2027, 1.0933137000000002e+00
REGION,S1D1,EGSOV2F01X,1,2028, 2.0534332186956457e+00
REGION,S1D2,EGSOV2F01X,1,2028, 1.1897249813664603e+00
REGION,S2D1,EGSOV2F01X,1,2028, 1.9944471873913057e+00
REGION,S2D2,EGSOV2F01X,1,2028, 1.1508442518633544e+00
REGION,S3D1,EGSOV2F01X,1,2028, 2.0811732685714355e+00
REGION,S3D2,EGSOV2F01X,1,2028, 1.1719770216640504e+00
REGION,S4D1,EGSOV2F01X,1,2028, 1.9159434000000006e+00
REGION,S4D2,EGSOV2F01X,1,2028, 1.0933137000000002e+00
REGION,S1D1,EGSOV2F01X,1,2029, 2.0534332186956457e+00
REGION,S1D2,EGSOV2F01X,1,2029, 1.1897249813664603e+00
REGION,S2D1,EGSOV2F01X,1,2029, 1.9944471873913057e+00
REGION,S2D2,EGSOV2F01X,1,2029, 1.1508442518633544e+00
REGION,S3D1,EGSOV2F01X,1,2029, 2.0811732685714355e+00
REGION,S3D2,EGSOV2F01X,1,2029, 1.1719770216640504e+00
REGION,S4D1,EGSOV2F01X,1,2029, 1.9159434000000006e+00
REGION,S4D2,EGSOV2F01X,1,2029, 1.0933137000000002e+00
REGION,S1D1,EGSOV2F01X,1,2030, 5.4758219165217206e+00
REGION,S1D2,EGSOV2F01X,1,2030, 3.1725999503105609e+00
REGION,S2D1,EGSOV2F01X,1,2030, 5.3185258330434806e+00
REGION,S2D2,EGSOV2F01X,1,2030, 3.0689180049689444e+00
REGION,S3D1,EGSOV2F01X,1,2030, 5.5497953828571607e+00
REGION,S3D2,EGSOV2F01X,1,2030, 3.1252720577708004e+00
REGION,S4D1,EGSOV2F01X,1,2030, 5.1091824000000008e+00
REGION,S4D2,EGSOV2F01X,1,2030, 2.9155032000000003e+00
REGION,S1D1,EGSOV2F01X,1,2031, 8.2137328747826075e+00
REGION,S1D2,EGSOV2F01X,1,2031, 4.75889992546585
REGION,S2D1,EGSOV2F01X,1,2031, 7.9777887495652573e+00
REGION,S2D2,EGSOV2F01X,1,2031, 4.6033770074534388e+00
REGION,S3D1,EGSOV2F01X,1,2031, 8.32469307428578
REGION,S3D2,EGSOV2F01X,1,2031, 4.6879080866562228e+00
REGION,S4D1,EGSOV2F01X,1,2031, 7.6637736000000372e+00
REGION,S4D2,EGSOV2F01X,1,2031, 4.3732548000000211e+00
REGION,S1D1,EGSOV2F01X,1,2032, 8.89821061434785
REGION,S1D2,EGSOV2F01X,1,2032, 5.1554749192546918e+00
REGION,S2D1,EGSOV2F01X,1,2032, 8.6426044786957075e+00
REGION,S2D2,EGSOV2F01X,1,2032, 4.9869917580745655e+00
REGION,S3D1,EGSOV2F01X,1,2032, 9.0184174971429378e+00
REGION,S3D2,EGSOV2F01X,1,2032, 5.0785670938775818e+00
REGION,S4D1,EGSOV2F01X,1,2032, 8.3024214000000516e+00
REGION,S4D2,EGSOV2F01X,1,2032, 4.7376927000000295e+00
REGION,S1D1,EGSOV2F01X,1,2033, 9.58268835391308
REGION,S1D2,EGSOV2F01X,1,2033, 5.55204991304352
REGION,S2D1,EGSOV2F01X,1,2033, 9.3074202078261568e+00
REGION,S2D2,EGSOV2F01X,1,2033, 5.3706065086956922e+00
REGION,S3D1,EGSOV2F01X,1,2033, 9.7121419200001
REGION,S3D2,EGSOV2F01X,1,2033, 5.4692261010989416e+00
REGION,S4D1,EGSOV2F01X,1,2033, 8.9410692000000651e+00
REGION,S4D2,EGSOV2F01X,1,2033, 5.1021306000000370e+00
REGION,S1D1,EGSOV2F01X,1,2034, 1.0267166093478309e+01
REGION,S1D2,EGSOV2F01X,1,2034, 5.94862490683234
REGION,S2D1,EGSOV2F01X,1,2034, 9.9722359369566060e+00
REGION,S2D2,EGSOV2F01X,1,2034, 5.7542212593168180e+00
REGION,S3D1,EGSOV2F01X,1,2034, 1.0405866342857262e+01
REGION,S3D2,EGSOV2F01X,1,2034, 5.8598851083202979e+00
REGION,S4D1,EGSOV2F01X,1,2034, 9.5797170000000786e+00
REGION,S4D2,EGSOV2F01X,1,2034, 5.4665685000000446e+00
REGION,S1D1,EGSOV2F01X,1,2035, 1.0951643833043530e+01
REGION,S1D2,EGSOV2F01X,1,2035, 6.3451999006211723e+00
REGION,S2D1,EGSOV2F01X,1,2035, 1.0637051666087048e+01
REGION,S2D2,EGSOV2F01X,1,2035, 6.1378360099379394e+00
REGION,S3D1,EGSOV2F01X,1,2035, 1.1099590765714410e+01
REGION,S3D2,EGSOV2F01X,1,2035, 6.2505441155416515e+00
REGION,S4D1,EGSOV2F01X,1,2035, 1.0218364800000085e+01
