,y,Coal,Oil,Gas,Hydro,Nuclear,Solar CSP,Solar PV,Solar FPV,Wind,Biomass,Geothermal,Backstop,power_trade,gas_trade
25,2041.0,0.0,0.0,0.0,0.0,0.0,0.0,1.916,0.0,0.0,0.0,0.25,0.0,0.0,0.0
26,2042.0,0.0,0.0,0.0,0.0,0.0,0.0,1.842,0.0,0.0,0.0,0.25,0.0,0.0,0.0
27,2043.0,0.0,0.0,0.183,0.0,0.0,0.0,1.525,0.0,0.0,0.0,0.25,0.0,0.0,0.0
28,2044.0,0.0,0.0,0.066,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.25,0.0,0.0,0.0
29,2045.0,0.0,0.0,0.045,0.0,0.0,0.0,2.402,0.0,0.0,0.0,0.25,0.0,0.0,0.0
30,2046.0,0.0,0.0,0.077,0.0,0.0,0.0,1.932,0.0,0.0,0.0,0.25,0.0,0.0,0.0
31,2047.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.25,0.0,0.0,0.0
32,2048.0,0.0,0.0,0.662,0.0,0.0,0.0,3.192,0.0,0.0,0.0,0.25,0.0,0.0,0.0
33,2049.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0
34,2050.0,0.0,0.0,0.247,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0
35,2051.0,0.0,0.0,0.081,0.0,0.0,0.0,2.871,0.0,0.0,0.0,0.25,0.0,0.0,0.0
36,2052.0,0.0,0.0,0.13,0.234,0.0,0.0,2.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2053.0,0.0,0.0,0.0,0.0,0.0,0.0,3.099,0.0,0.0,0.0,0.086,0.0,0.0,0.0
38,2054.0,0.0,0.0,0.0,0.0,0.0,0.0,3.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2055.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2056.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.531,0.0,0.0,0.08,0.0,0.0,0.0
41,2057.0,0.154,0.0,0.0,0.0,0.0,0.0,3.5,1.173,0.0,0.0,0.245,0.0,0.0,0.0
42,2058.0,0.524,0.0,0.153,0.0,0.0,0.0,3.5,1.076,0.0,0.0,0.089,0.0,0.0,0.0
43,2059.0,0.662,0.0,0.147,0.0,0.0,0.0,3.5,0.811,0.0,0.0,0.25,0.0,0.0,0.0
44,2060.0,0.369,0.0,0.0,0.0,0.0,0.0,3.5,0.993,1.072,0.0,0.25,0.0,0.0,0.0
45,2061.0,0.053,0.0,0.0,0.242,0.0,0.0,3.5,0.833,0.57,0.0,0.25,0.0,0.0,0.0
46,2062.0,0.002,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.609,0.0,0.25,0.0,0.0,0.0
47,2063.0,0.027,0.0,0.0,0.0,0.0,0.0,3.5,0.574,0.43,0.0,0.25,0.0,0.0,0.0
48,2064.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.924,0.0,0.25,0.0,0.0,0.0
49,2065.0,0.028,0.0,0.0,0.0,0.0,0.0,3.5,0.0,1.422,0.0,0.25,0.0,0.0,0.0
50,2066.0,0.008,0.0,0.0,0.0,0.0,0.0,3.785,0.0,0.918,0.0,0.25,0.0,0.0,0.0
51,2067.0,0.0,0.0,0.0,0.0,0.0,0.0,6.319,0.0,0.326,0.0,0.25,0.0,0.0,0.0
52,2068.0,0.0,0.0,0.0,0.073,0.0,0.0,6.5,0.0,0.124,0.0,0.25,0.0,0.0,0.0
53,2069.0,0.0,0.306,0.0,0.0,0.0,0.0,6.5,0.0,0.366,0.0,0.25,0.0,0.0,0.0
54,2070.0,0.025,0.046,0.0,0.0,0.0,0.0,6.5,0.0,0.392,0.0,0.25,0.0,0.0,0.0
