"EGNG00ELGX","1.0","-9.2","-8.7768","-9.37377372413793","-9.860488898275861","-10.34720407241379","-10.83391924655172","-11.32063442068965","-11.80734959482758","-12.29406476896552","-12.78077994310345","-13.26749511724138","-13.32517987862069","-13.38286464","-13.44054940137931","-13.49823416275862","-13.55591892413793","-13.58476130482759","-13.61360368551724","-13.6424460662069","-13.67128844689656","-13.70013082758621","-13.78665796965517","-13.87318511172414","-13.95971225379311","-14.04623939586207","-14.13276653793103","-14.19903948845402","-14.26531243897701","-14.3315853895","-14.39785834002299","-14.46413129054598","-14.53040424106898","-14.59667719159197","-14.66295014211495","-14.72922309263795","-14.79549604316094","-14.86176899368393","-14.92804194420692","-14.99431489472991","-15.0605878452529","-15.12686079577589","-15.19313374629888","-15.25940669682187","-15.32567964734486","-15.39195259786785","-15.45822554839084","-15.52449849891383","-15.59077144943682","-15.65704439995981","-15.7233173504828","-15.78959030100579","-15.85586325152878","-15.92213620205177","-15.98840915257476","-16.05468210309775","-16.12095505362074"
"EGNG00X00X","1.0","7.1","6.851255172413793","7.400409315695598","7.872129442776455","8.352484446759807","8.84147432764566","9.18958709478867","9.533478612250027","9.873148880029726","10.20859789812777","10.53982566654416","10.52786677766468","10.51540759252664","10.50244811113004","10.48898833347487","10.47502825956113","10.49731555373041","10.51960284789969","10.54189014206897","10.56417743623825","10.58646473040752","10.65332661291536","10.7201884954232","10.78705037793104","10.85391226043887","10.92077414294671","10.97198505925993","11.02319597557315","11.07440689188637","11.12561780819959","11.17682872451281","11.22803964082603","11.27925055713925","11.33046147345246","11.38167238976569","11.4328833060789","11.48409422239212","11.53530513870534","11.58651605501856","11.63772697133178","11.688937887645","11.74014880395822","11.79135972027144","11.84257063658466","11.89378155289788","11.9449924692111","11.99620338552432","12.04741430183754","12.09862521815076","12.14983613446398","12.2010470507772","12.25225796709042","12.30346888340364","12.35467979971686","12.40589071603008","12.4571016323433"
"EGSOLAR00X","1.0","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05"
"EGWIND000X","1.0","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05"
"EGUR00I00X","1.0","0.2128680555555556","0.1421625625","0.1211666701388889","0.1374503958333333","0.1388248997916667","0.1402131487895833","0.1416152802774791","0.1430314330802539","0.1444617474110565","0.145906364885167","0.1473654285340187","0.1488390828193589","0.1503274736475525","0.151830748384028","0.1533490558678683","0.1548825464265469","0.1564313718908124","0.1579956856097205","0.1595756424658177","0.1611713988904759","0.1627831128793807","0.1644109440081745","0.1660550534482562","0.1677156039827388","0.1693927600225662","0.1710866876227919","0.1727975544990198","0.17452553004401","0.1762707853444501","0.1780334931978946","0.1798138281298735","0.1816119664111723","0.183428086075284","0.1852623669360368","0.1871149906053972","0.1889861405114512","0.1908760019165657","0.1927847619357314","0.1947126095550887","0.1966597356506396","0.198626333007146","0.2006125963372174","0.2026187223005896","0.2046449095235955","0.2066913586188315","0.2087582722050197","0.2108458549270699","0.2129543134763406","0.215083856611104","0.2172346951772151","0.2194070421289873","0.2216011125502771","0.2238171236757799","0.2260552949125377","0.2283158478616631","0.2305990063402797"
"EGUR00X00X","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"EGCH00I00X","1.0","0.2128680555555556","0.1421625625","0.1211666701388889","0.1374503958333333","0.1388248997916667","0.1402131487895833","0.1416152802774791","0.1430314330802539","0.1444617474110565","0.145906364885167","0.1473654285340187","0.1488390828193589","0.1503274736475525","0.151830748384028","0.1533490558678683","0.1548825464265469","0.1564313718908124","0.1579956856097205","0.1595756424658177","0.1611713988904759","0.1627831128793807","0.1644109440081745","0.1660550534482562","0.1677156039827388","0.1693927600225662","0.1710866876227919","0.1727975544990198","0.17452553004401","0.1762707853444501","0.1780334931978946","0.1798138281298735","0.1816119664111723","0.183428086075284","0.1852623669360368","0.1871149906053972","0.1889861405114512","0.1908760019165657","0.1927847619357314","0.1947126095550887","0.1966597356506396","0.198626333007146","0.2006125963372174","0.2026187223005896","0.2046449095235955","0.2066913586188315","0.2087582722050197","0.2108458549270699","0.2129543134763406","0.215083856611104","0.2172346951772151","0.2194070421289873","0.2216011125502771","0.2238171236757799","0.2260552949125377","0.2283158478616631","0.2305990063402797"
"EGETHANOLX","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"EGWA00000X","1.0","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05"
"EGCO00P00X","1.0","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05"
"EGLF00P00X","1.0","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05"
"EGHF00P00X","1.0","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05"
"EGCR00P00X","1.0","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05"
"EGNG00P00X","1.0","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05"
"EGCRUDRE1X","1.0","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05"
"EGCRUDRE2X","1.0","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05"
"EGBMCHC01N","1.0","6.7","6.7","6.7","6.7","6.7","6.7","6.69","6.680000000000001","6.670000000000001","6.660000000000001","6.650000000000001","6.640000000000001","6.630000000000002","6.620000000000002","6.610000000000002","6.6","6.59","6.58","6.57","6.56","6.550000000000001","6.540000000000001","6.530000000000001","6.520000000000001","6.510000000000002","6.5","6.5","6.5","6.5","6.5","6.5","6.5","6.5","6.5","6.5","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.3","6.29","6.28","6.27","6.260000000000001","6.250000000000001","6.240000000000001","6.230000000000001","6.220000000000002","6.210000000000002","6.2"
"EGBMCHC02N","1.0","6.7","6.7","6.7","6.7","6.7","6.7","6.69","6.680000000000001","6.670000000000001","6.660000000000001","6.650000000000001","6.640000000000001","6.630000000000002","6.620000000000002","6.610000000000002","6.6","6.59","6.58","6.57","6.56","6.550000000000001","6.540000000000001","6.530000000000001","6.520000000000001","6.510000000000002","6.5","6.5","6.5","6.5","6.5","6.5","6.5","6.5","6.5","6.5","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.3","6.29","6.28","6.27","6.260000000000001","6.250000000000001","6.240000000000001","6.230000000000001","6.220000000000002","6.210000000000002","6.2"
"EGBMCHC03N","1.0","6.7","6.7","6.7","6.7","6.7","6.7","6.69","6.680000000000001","6.670000000000001","6.660000000000001","6.650000000000001","6.640000000000001","6.630000000000002","6.620000000000002","6.610000000000002","6.6","6.59","6.58","6.57","6.56","6.550000000000001","6.540000000000001","6.530000000000001","6.520000000000001","6.510000000000002","6.5","6.5","6.5","6.5","6.5","6.5","6.5","6.5","6.5","6.5","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.3","6.29","6.28","6.27","6.260000000000001","6.250000000000001","6.240000000000001","6.230000000000001","6.220000000000002","6.210000000000002","6.2"
"EGBMCHC04N","1.0","6.7","6.7","6.7","6.7","6.7","6.7","6.69","6.680000000000001","6.670000000000001","6.660000000000001","6.650000000000001","6.640000000000001","6.630000000000002","6.620000000000002","6.610000000000002","6.6","6.59","6.58","6.57","6.56","6.550000000000001","6.540000000000001","6.530000000000001","6.520000000000001","6.510000000000002","6.5","6.5","6.5","6.5","6.5","6.5","6.5","6.5","6.5","6.5","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.3","6.29","6.28","6.27","6.260000000000001","6.250000000000001","6.240000000000001","6.230000000000001","6.220000000000002","6.210000000000002","6.2"
"EGBMCHP01O","1.0","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05"
"EGBMCHP02O","1.0","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05"
"EGBMCHP03O","1.0","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05"
"EGBMCHP04O","1.0","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05"
"EGBMCHP01N","1.0","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05"
"EGBMCHP02N","1.0","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05"
"EGBMCHP03N","1.0","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05","1e-05"
