,y,Coal,Oil,Gas,Hydro,Nuclear,Solar CSP,Solar PV,Solar FPV,Wind,Biomass,Geothermal,Backstop,power_trade,gas_trade
21,2036.0,0.0,0.451,0.0,7.981,0.0,0.0,4.36,1.755,0.0,0.0,0.4,0.0,0.0,0.0
22,2037.0,0.0,0.339,0.0,7.981,0.0,0.0,6.099,1.755,0.0,0.0,0.4,0.0,0.0,0.0
23,2038.0,0.0,0.225,0.0,7.981,0.0,0.0,7.992,1.755,0.0,0.0,0.4,0.0,0.0,0.0
24,2039.0,0.0,0.113,0.0,7.981,0.0,0.0,9.992,1.755,0.0,0.0,0.4,0.0,0.0,0.0
25,2040.0,0.0,0.0,0.0,7.981,0.0,0.0,11.992,1.755,0.0,0.0,0.4,0.0,0.0,0.0
26,2041.0,0.0,0.0,0.0,7.981,0.0,0.0,13.879,1.755,0.0,0.0,0.4,0.0,0.0,0.0
27,2042.0,0.0,0.0,0.0,7.981,0.0,0.0,15.894,1.755,0.0,0.0,0.4,0.0,0.0,0.0
28,2043.0,0.0,0.0,0.0,7.981,0.0,0.0,18.045,1.755,0.0,0.0,0.4,0.0,0.0,0.0
29,2044.0,0.0,0.0,0.0,7.981,0.0,0.0,20.341,1.755,0.0,0.0,0.4,0.0,0.0,0.0
30,2045.0,0.0,0.0,0.0,7.981,0.0,0.0,22.792,1.755,0.0,0.0,0.4,0.0,0.0,0.0
31,2046.0,0.0,0.0,0.0,7.981,0.0,0.0,24.704,1.755,0.0,0.0,0.4,0.0,0.0,0.0
32,2047.0,0.875,0.0,0.0,7.981,0.0,0.0,27.155,1.755,0.0,0.0,0.4,0.0,0.0,0.0
33,2048.0,4.316,0.0,0.0,7.981,0.0,0.0,30.655,1.755,0.0,0.0,0.4,0.0,0.0,0.0
34,2049.0,4.316,0.0,0.0,7.981,0.0,0.0,32.2,1.755,0.0,0.0,0.4,0.0,0.0,0.0
35,2050.0,4.316,0.0,0.0,7.981,0.0,0.0,34.604,1.755,0.0,0.0,0.4,0.0,0.0,0.0
36,2051.0,4.316,0.0,0.0,7.981,0.0,0.0,36.118,1.755,0.0,0.0,0.4,0.0,0.0,0.0
37,2052.0,4.316,0.0,0.0,7.981,0.0,0.0,37.696,1.755,0.0,0.0,0.4,0.0,0.0,0.0
38,2053.0,4.316,0.0,0.0,7.981,0.0,0.0,39.574,1.755,0.0,0.0,0.4,0.0,0.0,0.0
39,2054.0,4.316,0.0,0.0,7.981,0.0,0.0,41.608,1.755,0.0,0.0,0.4,0.0,0.0,0.0
40,2055.0,4.316,0.0,0.0,7.981,0.0,0.0,45.064,1.755,0.0,0.0,0.4,0.0,0.0,0.0
41,2056.0,4.316,0.0,0.0,7.981,0.0,0.0,46.967,1.755,0.0,0.0,0.4,0.0,0.0,0.0
42,2057.0,4.316,0.0,0.0,7.981,0.0,0.0,48.727,1.755,0.0,0.0,0.4,0.0,0.0,0.0
43,2058.0,4.316,0.0,0.0,7.981,0.0,0.0,51.879,1.755,0.0,0.0,0.4,0.0,0.0,0.0
44,2059.0,4.316,0.0,0.0,7.981,0.0,0.0,56.379,1.755,0.0,0.0,0.4,0.0,0.0,0.0
45,2060.0,4.316,0.0,0.0,7.981,0.0,0.0,59.24,1.755,0.0,0.0,0.4,0.0,0.0,0.0
46,2061.0,4.316,0.0,0.0,7.981,0.0,0.0,61.416,1.755,0.0,0.0,0.4,0.0,0.0,0.0
47,2062.0,4.316,0.0,0.0,7.981,0.0,0.0,62.901,1.755,0.0,0.0,0.4,0.0,0.0,0.0
48,2063.0,4.316,0.0,0.0,7.981,0.0,0.0,64.25,1.755,0.0,0.0,0.4,0.0,0.0,0.0
49,2064.0,4.316,0.0,0.0,7.981,0.0,0.0,66.222,1.755,0.0,0.0,0.4,0.0,0.0,0.0
50,2065.0,4.316,0.0,0.0,7.981,0.0,0.0,70.272,1.755,0.0,0.0,0.4,0.0,0.0,0.0
51,2066.0,4.316,0.0,0.0,7.981,0.0,0.0,74.86,1.755,0.0,0.0,0.4,0.0,0.0,0.0
52,2067.0,4.316,0.0,0.0,7.981,0.0,0.0,78.909,1.755,0.0,0.0,0.4,0.0,0.0,0.0
53,2068.0,4.316,0.0,0.0,7.981,0.0,0.0,81.909,1.755,0.0,0.0,0.4,0.0,0.0,0.0
54,2069.0,4.316,0.0,0.0,7.981,0.0,0.0,84.918,1.755,0.0,0.0,0.4,0.0,0.0,0.0
55,2070.0,4.316,0.0,0.0,7.981,0.0,0.0,87.333,1.755,0.0,0.0,0.4,0.0,0.0,0.0
