r,t,e,y,AnnualTechnologyEmission
REGION,EGHYDMS01X,EGREN,2052.0,-0.0252
REGION,EGHYDMS01X,EGREN,2053.0,-0.0252
REGION,EGHYDMS01X,EGREN,2054.0,-0.0252
REGION,EGHYDMS01X,EGREN,2055.0,-0.0252
REGION,EGHYDMS01X,EGREN,2056.0,-0.0252
REGION,EGHYDMS01X,EGREN,2057.0,-0.0252
REGION,EGHYDMS01X,EGREN,2058.0,-0.0252
REGION,EGHYDMS01X,EGREN,2059.0,-0.0252
REGION,EGHYDMS01X,EGREN,2060.0,-0.0252
REGION,EGHYDMS01X,EGREN,2061.0,-0.0252
REGION,EGHYDMS01X,EGREN,2062.0,-0.0252
REGION,EGHYDMS01X,EGREN,2063.0,-0.0252
REGION,EGHYDMS01X,EGREN,2064.0,-0.0252
REGION,EGHYDMS01X,EGREN,2065.0,-0.0252
REGION,EGHYDMS01X,EGREN,2066.0,-0.0252
REGION,EGHYDMS01X,EGREN,2067.0,-0.0252
REGION,EGHYDMS01X,EGREN,2068.0,-0.0252
REGION,EGHYDMS01X,EGREN,2069.0,-0.0252
REGION,EGHYDMS01X,EGREN,2070.0,-0.0252
REGION,EGHYDMS02X,EGREN,2015.0,0.0
REGION,EGHYDMS02X,EGREN,2016.0,0.0
REGION,EGHYDMS02X,EGREN,2017.0,0.0
REGION,EGHYDMS02X,EGREN,2018.0,0.0
REGION,EGHYDMS02X,EGREN,2019.0,0.0
REGION,EGHYDMS02X,EGREN,2020.0,0.0
REGION,EGHYDMS02X,EGREN,2021.0,-10.886
REGION,EGHYDMS02X,EGREN,2022.0,-10.886
REGION,EGHYDMS02X,EGREN,2023.0,-25.8656
REGION,EGHYDMS02X,EGREN,2024.0,-25.8656
REGION,EGHYDMS02X,EGREN,2025.0,-25.8656
REGION,EGHYDMS02X,EGREN,2026.0,-25.8656
REGION,EGHYDMS02X,EGREN,2027.0,-25.8656
REGION,EGHYDMS02X,EGREN,2028.0,-25.8656
REGION,EGHYDMS02X,EGREN,2029.0,-25.8656
REGION,EGHYDMS02X,EGREN,2030.0,-25.8656
REGION,EGHYDMS02X,EGREN,2031.0,-40.8452
REGION,EGHYDMS02X,EGREN,2032.0,-40.8452
REGION,EGHYDMS02X,EGREN,2033.0,-55.8248
REGION,EGHYDMS02X,EGREN,2034.0,-55.8248
REGION,EGHYDMS02X,EGREN,2035.0,-55.8248
REGION,EGHYDMS02X,EGREN,2036.0,-55.8248
REGION,EGHYDMS02X,EGREN,2037.0,-55.8248
REGION,EGHYDMS02X,EGREN,2038.0,-55.8248
REGION,EGHYDMS02X,EGREN,2039.0,-55.8248
REGION,EGHYDMS02X,EGREN,2040.0,-55.8248
REGION,EGHYDMS02X,EGREN,2041.0,-70.8044
REGION,EGHYDMS02X,EGREN,2042.0,-70.8044
REGION,EGHYDMS02X,EGREN,2043.0,-70.8044
REGION,EGHYDMS02X,EGREN,2044.0,-70.8044
REGION,EGHYDMS02X,EGREN,2045.0,-70.8044
REGION,EGHYDMS02X,EGREN,2046.0,-70.8044
REGION,EGHYDMS02X,EGREN,2047.0,-70.8044
REGION,EGHYDMS02X,EGREN,2048.0,-70.8044
REGION,EGHYDMS02X,EGREN,2049.0,-70.8044
REGION,EGHYDMS02X,EGREN,2050.0,-70.8044
REGION,EGHYDMS02X,EGREN,2051.0,-70.8044
REGION,EGHYDMS02X,EGREN,2052.0,-70.8044
REGION,EGHYDMS02X,EGREN,2053.0,-70.8044
REGION,EGHYDMS02X,EGREN,2054.0,-70.8044
REGION,EGHYDMS02X,EGREN,2055.0,-70.8044
REGION,EGHYDMS02X,EGREN,2056.0,-70.8044
REGION,EGHYDMS02X,EGREN,2057.0,-70.8044
REGION,EGHYDMS02X,EGREN,2058.0,-70.8044
REGION,EGHYDMS02X,EGREN,2059.0,-70.8044
REGION,EGHYDMS02X,EGREN,2060.0,-70.8044
REGION,EGHYDMS02X,EGREN,2061.0,-70.8044
REGION,EGHYDMS02X,EGREN,2062.0,-70.8044
REGION,EGHYDMS02X,EGREN,2063.0,-70.8044
REGION,EGHYDMS02X,EGREN,2064.0,-70.8044
REGION,EGHYDMS02X,EGREN,2065.0,-70.8044
REGION,EGHYDMS02X,EGREN,2066.0,-70.8044
REGION,EGHYDMS02X,EGREN,2067.0,-70.8044
REGION,EGHYDMS02X,EGREN,2068.0,-70.8044
REGION,EGHYDMS02X,EGREN,2069.0,-70.8044
REGION,EGHYDMS02X,EGREN,2070.0,-70.8044
REGION,EGHYDMS03X,EGREN,2015.0,0.0
REGION,EGHYDMS03X,EGREN,2016.0,0.0
REGION,EGHYDMS03X,EGREN,2017.0,0.0
REGION,EGHYDMS03X,EGREN,2018.0,0.0
REGION,EGHYDMS03X,EGREN,2019.0,0.0
REGION,EGHYDMS03X,EGREN,2020.0,0.0
REGION,EGHYDMS03X,EGREN,2021.0,-161.3003
REGION,EGHYDMS03X,EGREN,2022.0,-161.3003
REGION,EGHYDMS03X,EGREN,2023.0,-191.2595
REGION,EGHYDMS03X,EGREN,2024.0,-191.2595
REGION,EGHYDMS03X,EGREN,2025.0,-191.2595
REGION,EGHYDMS03X,EGREN,2026.0,-191.2595
REGION,EGHYDMS03X,EGREN,2027.0,-191.2595
REGION,EGHYDMS03X,EGREN,2028.0,-191.2595
REGION,EGHYDMS03X,EGREN,2029.0,-191.2595
REGION,EGHYDMS03X,EGREN,2030.0,-191.2595
REGION,EGHYDMS03X,EGREN,2031.0,-193.6675
REGION,EGHYDMS03X,EGREN,2032.0,-193.9942
REGION,EGHYDMS03X,EGREN,2033.0,-221.2187
REGION,EGHYDMS03X,EGREN,2034.0,-221.2187
REGION,EGHYDMS03X,EGREN,2035.0,-221.2187
REGION,EGHYDMS03X,EGREN,2036.0,-221.2187
REGION,EGHYDMS03X,EGREN,2037.0,-221.2187
REGION,EGHYDMS03X,EGREN,2038.0,-221.2187
REGION,EGHYDMS03X,EGREN,2039.0,-221.2187
REGION,EGHYDMS03X,EGREN,2040.0,-221.2187
REGION,EGHYDMS03X,EGREN,2041.0,-251.1779
REGION,EGHYDMS03X,EGREN,2042.0,-251.1779
REGION,EGHYDMS03X,EGREN,2043.0,-251.1779
REGION,EGHYDMS03X,EGREN,2044.0,-251.1779
REGION,EGHYDMS03X,EGREN,2045.0,-251.1779
REGION,EGHYDMS03X,EGREN,2046.0,-251.1779
REGION,EGHYDMS03X,EGREN,2047.0,-251.1779
REGION,EGHYDMS03X,EGREN,2048.0,-251.1779
REGION,EGHYDMS03X,EGREN,2049.0,-251.1779
REGION,EGHYDMS03X,EGREN,2050.0,-251.1779
REGION,EGHYDMS03X,EGREN,2051.0,-251.1779
REGION,EGHYDMS03X,EGREN,2052.0,-251.1779
REGION,EGHYDMS03X,EGREN,2053.0,-251.1779
REGION,EGHYDMS03X,EGREN,2054.0,-251.1779
REGION,EGHYDMS03X,EGREN,2055.0,-251.1779
REGION,EGHYDMS03X,EGREN,2056.0,-251.1779
REGION,EGHYDMS03X,EGREN,2057.0,-251.1779
REGION,EGHYDMS03X,EGREN,2058.0,-251.1779
REGION,EGHYDMS03X,EGREN,2059.0,-251.1779
REGION,EGHYDMS03X,EGREN,2060.0,-251.1779
REGION,EGHYDMS03X,EGREN,2061.0,-251.1779
REGION,EGHYDMS03X,EGREN,2062.0,-251.1779
REGION,EGHYDMS03X,EGREN,2063.0,-251.1779
REGION,EGHYDMS03X,EGREN,2064.0,-251.1779
REGION,EGHYDMS03X,EGREN,2065.0,-251.1779
REGION,EGHYDMS03X,EGREN,2066.0,-251.1779
REGION,EGHYDMS03X,EGREN,2067.0,-251.1779
REGION,EGHYDMS03X,EGREN,2068.0,-251.1779
REGION,EGHYDMS03X,EGREN,2069.0,-251.1779
REGION,EGHYDMS03X,EGREN,2070.0,-251.1779
REGION,EGLF00E00X,EGCO2,2015.0,-5.5206
REGION,EGLF00E00X,EGCO2,2016.0,-3.7122
REGION,EGLF00E00X,EGCO2,2017.0,-3.4714
REGION,EGLF00E00X,EGCO2,2018.0,-5.0936
REGION,EGLF00E00X,EGCO2,2019.0,-5.0936
REGION,EGLF00E00X,EGCO2,2020.0,-5.0936
REGION,EGLF00E00X,EGCO2,2021.0,-4.9679
REGION,EGLF00E00X,EGCO2,2022.0,-4.8423
REGION,EGLF00E00X,EGCO2,2023.0,-4.7167
REGION,EGLF00E00X,EGCO2,2024.0,-4.5911
REGION,EGLF00E00X,EGCO2,2025.0,-4.4655
REGION,EGLF00E00X,EGCO2,2026.0,-4.2706
REGION,EGLF00E00X,EGCO2,2027.0,-4.145
REGION,EGLF00E00X,EGCO2,2028.0,-4.0194
REGION,EGLF00E00X,EGCO2,2029.0,-3.8938
REGION,EGLF00E00X,EGCO2,2030.0,-3.7682
REGION,EGLF00E00X,EGCO2,2031.0,-3.674
REGION,EGLF00E00X,EGCO2,2032.0,-3.5798
REGION,EGLF00E00X,EGCO2,2033.0,-3.4856
REGION,EGLF00E00X,EGCO2,2034.0,-3.3913
REGION,EGLF00E00X,EGCO2,2035.0,-3.2971
REGION,EGLF00E00X,EGCO2,2036.0,-3.2029
REGION,EGLF00E00X,EGCO2,2037.0,-3.1087
REGION,EGLF00E00X,EGCO2,2038.0,-3.0145
REGION,EGLF00E00X,EGCO2,2039.0,-2.9203
REGION,EGLF00E00X,EGCO2,2040.0,-2.8261
REGION,EGLF00E00X,EGCO2,2041.0,-2.7555
REGION,EGLF00E00X,EGCO2,2042.0,-2.6848
REGION,EGLF00E00X,EGCO2,2043.0,-2.6142
REGION,EGLF00E00X,EGCO2,2044.0,-2.5435
REGION,EGLF00E00X,EGCO2,2045.0,-2.4729
REGION,EGLF00E00X,EGCO2,2046.0,-2.4022
REGION,EGLF00E00X,EGCO2,2047.0,-2.3316
REGION,EGLF00E00X,EGCO2,2048.0,-2.2609
REGION,EGLF00E00X,EGCO2,2049.0,-2.1902
REGION,EGLF00E00X,EGCO2,2050.0,-2.1196
REGION,EGLF00E00X,EGCO2,2051.0,-2.0666
REGION,EGLF00E00X,EGCO2,2052.0,-2.0136
REGION,EGLF00E00X,EGCO2,2053.0,-1.9606
REGION,EGLF00E00X,EGCO2,2054.0,-1.9076
REGION,EGLF00E00X,EGCO2,2055.0,-1.8546
REGION,EGLF00E00X,EGCO2,2056.0,-1.8017
REGION,EGLF00E00X,EGCO2,2057.0,-1.7487
REGION,EGLF00E00X,EGCO2,2058.0,-1.6957
REGION,EGLF00E00X,EGCO2,2059.0,-1.6427
REGION,EGLF00E00X,EGCO2,2060.0,-1.5897
REGION,EGLF00E00X,EGCO2,2061.0,-1.55
REGION,EGLF00E00X,EGCO2,2062.0,-1.5102
REGION,EGLF00E00X,EGCO2,2063.0,-1.4705
REGION,EGLF00E00X,EGCO2,2064.0,-1.4307
REGION,EGLF00E00X,EGCO2,2065.0,-1.391
REGION,EGLF00E00X,EGCO2,2066.0,-1.3512
REGION,EGLF00E00X,EGCO2,2067.0,-1.3115
REGION,EGLF00E00X,EGCO2,2068.0,-1.2718
REGION,EGLF00E00X,EGCO2,2069.0,-1.232
REGION,EGLF00E00X,EGCO2,2070.0,-1.1923
REGION,EGLF00I00X,EGCO2,2026.0,0.8978
REGION,EGLF00I00X,EGCO2,2027.0,10.5348
REGION,EGLF00I00X,EGCO2,2028.0,20.1718
REGION,EGLF00I00X,EGCO2,2029.0,29.8088
REGION,EGLF00I00X,EGCO2,2030.0,51.3152
REGION,EGLF00I00X,EGCO2,2031.0,79.0428
REGION,EGLF00I00X,EGCO2,2032.0,79.8633
REGION,EGLF00I00X,EGCO2,2033.0,80.6838
REGION,EGLF00I00X,EGCO2,2034.0,81.5044
REGION,EGLF00I00X,EGCO2,2035.0,82.3249
REGION,EGLF00I00X,EGCO2,2036.0,83.1454
REGION,EGLF00I00X,EGCO2,2037.0,83.9659
REGION,EGLF00I00X,EGCO2,2038.0,79.5438
REGION,EGLF00I00X,EGCO2,2039.0,80.3643
REGION,EGLF00I00X,EGCO2,2040.0,81.4622
REGION,EGLF00I00X,EGCO2,2041.0,81.1142
REGION,EGLF00I00X,EGCO2,2042.0,81.0435
REGION,EGLF00I00X,EGCO2,2043.0,80.9729
REGION,EGLF00I00X,EGCO2,2044.0,80.9022
REGION,EGLF00I00X,EGCO2,2045.0,80.8316
REGION,EGLF00I00X,EGCO2,2046.0,80.7609
REGION,EGLF00I00X,EGCO2,2047.0,80.6903
REGION,EGLF00I00X,EGCO2,2048.0,80.6196
REGION,EGLF00I00X,EGCO2,2049.0,80.549
REGION,EGLF00I00X,EGCO2,2050.0,80.4783
REGION,EGLF00I00X,EGCO2,2051.0,80.5089
REGION,EGLF00I00X,EGCO2,2052.0,80.5396
REGION,EGLF00I00X,EGCO2,2053.0,80.5704
REGION,EGLF00I00X,EGCO2,2054.0,80.6013
REGION,EGLF00I00X,EGCO2,2055.0,85.8749
REGION,EGLF00I00X,EGCO2,2056.0,85.9059
REGION,EGLF00I00X,EGCO2,2057.0,85.937
REGION,EGLF00I00X,EGCO2,2058.0,85.9682
REGION,EGLF00I00X,EGCO2,2059.0,85.9995
REGION,EGLF00I00X,EGCO2,2060.0,86.0309
REGION,EGLF00I00X,EGCO2,2061.0,86.0756
REGION,EGLF00I00X,EGCO2,2062.0,86.1204
REGION,EGLF00I00X,EGCO2,2063.0,86.1652
REGION,EGLF00I00X,EGCO2,2064.0,86.2102
REGION,EGLF00I00X,EGCO2,2065.0,86.2552
REGION,EGLF00I00X,EGCO2,2066.0,86.3003
REGION,EGLF00I00X,EGCO2,2067.0,86.3456
REGION,EGLF00I00X,EGCO2,2068.0,86.3908
REGION,EGLF00I00X,EGCO2,2069.0,86.4362
REGION,EGLF00I00X,EGCO2,2070.0,86.4817
REGION,EGLFRCP04N,EGREN,2040.0,1.4004
REGION,EGLFRCP04O,EGREN,2015.0,0.0
REGION,EGLFRCP04O,EGREN,2016.0,0.0
REGION,EGLFRCP04O,EGREN,2017.0,0.0
REGION,EGLFRCP04O,EGREN,2018.0,0.0
REGION,EGLFRCP04O,EGREN,2019.0,0.0
REGION,EGLFRCP04O,EGREN,2020.0,0.0
REGION,EGLFRCP04O,EGREN,2021.0,1.3595
REGION,EGLFRCP04O,EGREN,2022.0,1.288
REGION,EGLFRCP04O,EGREN,2023.0,1.2164
REGION,EGLFRCP04O,EGREN,2024.0,1.1448
REGION,EGLFRCP04O,EGREN,2025.0,1.0733
REGION,EGLFRCP04O,EGREN,2026.0,1.0017
REGION,EGLFRCP04O,EGREN,2027.0,0.9302
REGION,EGLFRCP04O,EGREN,2028.0,0.8586
REGION,EGLFRCP04O,EGREN,2029.0,0.7871
REGION,EGLFRCP04O,EGREN,2030.0,0.7155
REGION,EGLFRCP04O,EGREN,2031.0,0.644
REGION,EGLFRCP04O,EGREN,2032.0,0.5724
REGION,EGLFRCP04O,EGREN,2033.0,0.5009
REGION,EGLFRCP04O,EGREN,2034.0,0.4293
REGION,EGLFRCP04O,EGREN,2035.0,0.3578
REGION,EGLFRCP04O,EGREN,2036.0,0.2862
REGION,EGLFRCP04O,EGREN,2037.0,0.2147
REGION,EGLFRCP04O,EGREN,2038.0,0.1431
REGION,EGLFRCP04O,EGREN,2039.0,0.0716
REGION,EGNG00ILGX,EGCO2,2042.0,54.8837
REGION,EGNG00ILGX,EGCO2,2043.0,102.0994
REGION,EGNG00ILGX,EGCO2,2044.0,105.545
REGION,EGNG00ILGX,EGCO2,2045.0,108.8459
REGION,EGNG00ILGX,EGCO2,2046.0,115.1031
REGION,EGNG00ILGX,EGCO2,2047.0,120.6867
REGION,EGNG00ILGX,EGCO2,2048.0,116.9289
REGION,EGNG00ILGX,EGCO2,2049.0,121.1876
REGION,EGNG00ILGX,EGCO2,2050.0,124.8786
REGION,EGNG00ILGX,EGCO2,2051.0,129.1036
REGION,EGNG00ILGX,EGCO2,2052.0,133.3568
REGION,EGNG00ILGX,EGCO2,2053.0,137.7441
REGION,EGNG00ILGX,EGCO2,2054.0,142.3881
REGION,EGNG00ILGX,EGCO2,2055.0,149.5542
REGION,EGNG00ILGX,EGCO2,2056.0,158.4801
REGION,EGNG00ILGX,EGCO2,2057.0,160.6473
REGION,EGNG00ILGX,EGCO2,2058.0,163.0286
REGION,EGNG00ILGX,EGCO2,2059.0,166.1049
REGION,EGNG00ILGX,EGCO2,2060.0,169.5634
REGION,EGNG00ILGX,EGCO2,2061.0,174.7771
REGION,EGNG00ILGX,EGCO2,2062.0,180.4387
REGION,EGNG00ILGX,EGCO2,2063.0,186.2044
REGION,EGNG00ILGX,EGCO2,2064.0,191.6823
REGION,EGNG00ILGX,EGCO2,2065.0,196.224
REGION,EGNG00ILGX,EGCO2,2066.0,200.3259
REGION,EGNG00ILGX,EGCO2,2067.0,204.634
REGION,EGNG00ILGX,EGCO2,2068.0,210.4922
REGION,EGNG00ILGX,EGCO2,2069.0,217.7249
REGION,EGNG00ILGX,EGCO2,2070.0,224.1303
REGION,EGNG00X00X,EGCO2,2015.0,131.7666
REGION,EGNG00X00X,EGCO2,2016.0,132.7374
REGION,EGNG00X00X,EGCO2,2017.0,135.1377
REGION,EGNG00X00X,EGCO2,2018.0,138.6595
REGION,EGNG00X00X,EGCO2,2019.0,159.9474
REGION,EGNG00X00X,EGCO2,2020.0,161.354
REGION,EGNG00X00X,EGCO2,2021.0,149.3678
REGION,EGNG00X00X,EGCO2,2022.0,155.3861
REGION,EGNG00X00X,EGCO2,2023.0,164.6008
REGION,EGNG00X00X,EGCO2,2024.0,166.9035
REGION,EGNG00X00X,EGCO2,2025.0,161.286
REGION,EGNG00X00X,EGCO2,2026.0,156.7156
REGION,EGNG00X00X,EGCO2,2027.0,159.0198
REGION,EGNG00X00X,EGCO2,2028.0,161.3164
REGION,EGNG00X00X,EGCO2,2029.0,163.6057
REGION,EGNG00X00X,EGCO2,2030.0,165.8875
REGION,EGNG00X00X,EGCO2,2031.0,171.3582
REGION,EGNG00X00X,EGCO2,2032.0,175.3679
REGION,EGNG00X00X,EGCO2,2033.0,176.2309
REGION,EGNG00X00X,EGCO2,2034.0,179.5895
REGION,EGNG00X00X,EGCO2,2035.0,180.7528
REGION,EGNG00X00X,EGCO2,2036.0,182.166
REGION,EGNG00X00X,EGCO2,2037.0,144.2018
REGION,EGNG00X00X,EGCO2,2038.0,134.5341
REGION,EGNG00X00X,EGCO2,2039.0,136.0337
REGION,EGNG00X00X,EGCO2,2040.0,125.7029
REGION,EGNG00X00X,EGCO2,2041.0,95.1865
REGION,EGNG00X00X,EGCO2,2042.0,42.8067
REGION,EGNGCCP01N,EGREN,2015.0,0.0
REGION,EGNGCCP01N,EGREN,2016.0,0.0
REGION,EGNGCCP01N,EGREN,2017.0,0.0
REGION,EGNGCCP01N,EGREN,2018.0,0.0
REGION,EGNGCCP01N,EGREN,2019.0,0.0
REGION,EGNGCCP01N,EGREN,2020.0,0.0
REGION,EGNGCCP01N,EGREN,2022.0,0.991
REGION,EGNGCCP01N,EGREN,2023.0,1.7307
REGION,EGNGCCP01N,EGREN,2024.0,16.0077
REGION,EGNGCCP01N,EGREN,2025.0,0.0299
REGION,EGNGCCP01N,EGREN,2030.0,3.4667
REGION,EGNGCCP01N,EGREN,2031.0,16.0077
REGION,EGNGCCP01N,EGREN,2032.0,16.0077
REGION,EGNGCCP01N,EGREN,2033.0,16.0077
REGION,EGNGCCP01N,EGREN,2034.0,42.6871
REGION,EGNGCCP01N,EGREN,2035.0,69.0845
REGION,EGNGCCP01N,EGREN,2036.0,69.0845
REGION,EGNGCCP01N,EGREN,2037.0,69.0845
REGION,EGNGCCP01N,EGREN,2038.0,93.3797
REGION,EGNGCCP01N,EGREN,2039.0,104.0345
REGION,EGNGCCP01N,EGREN,2040.0,87.3911
REGION,EGNGCCP01N,EGREN,2041.0,68.9366
REGION,EGNGCCP01N,EGREN,2042.0,72.6744
REGION,EGNGCCP01N,EGREN,2043.0,111.7351
REGION,EGNGCCP01N,EGREN,2044.0,229.1292
REGION,EGNGCCP01N,EGREN,2045.0,66.7254
REGION,EGNGCCP01N,EGREN,2046.0,221.8428
REGION,EGNGCCP01N,EGREN,2047.0,143.3449
REGION,EGNGCCP01N,EGREN,2048.0,333.1791
REGION,EGNGCCP01N,EGREN,2049.0,267.1009
REGION,EGNGCCP01N,EGREN,2050.0,282.8726
REGION,EGNGCCP01N,EGREN,2051.0,249.0447
REGION,EGNGCCP01N,EGREN,2052.0,270.1122
REGION,EGNGCCP01N,EGREN,2053.0,254.2076
REGION,EGNGCCP01N,EGREN,2054.0,269.9167
REGION,EGNGCCP01N,EGREN,2055.0,308.9957
REGION,EGNGCCP01N,EGREN,2056.0,307.677
REGION,EGNGCCP01N,EGREN,2057.0,335.6074
REGION,EGNGCCP01N,EGREN,2058.0,295.9454
REGION,EGNGCCP01N,EGREN,2059.0,289.8503
REGION,EGNGCCP01N,EGREN,2060.0,318.5246
REGION,EGNGCCP01N,EGREN,2061.0,309.6783
REGION,EGNGCCP01N,EGREN,2062.0,336.2036
REGION,EGNGCCP01N,EGREN,2063.0,363.2346
REGION,EGNGCCP01N,EGREN,2064.0,376.0754
REGION,EGNGCCP01N,EGREN,2065.0,355.8434
REGION,EGNGCCP01N,EGREN,2066.0,379.8761
REGION,EGNGCCP01N,EGREN,2067.0,450.9288
REGION,EGNGCCP01N,EGREN,2068.0,436.8511
REGION,EGNGCCP01N,EGREN,2069.0,417.592
REGION,EGNGCCP01N,EGREN,2070.0,467.7023
REGION,EGNGCCP01O,EGREN,2015.0,0.0
REGION,EGNGCCP01O,EGREN,2016.0,0.0
REGION,EGNGCCP01O,EGREN,2017.0,0.0
REGION,EGNGCCP01O,EGREN,2018.0,0.0
REGION,EGNGCCP01O,EGREN,2019.0,0.0
REGION,EGNGCCP01O,EGREN,2020.0,0.0
REGION,EGNGCCP01O,EGREN,2021.0,10.5828
REGION,EGNGCCP01O,EGREN,2022.0,10.0258
REGION,EGNGCCP01O,EGREN,2023.0,9.4688
REGION,EGNGCCP01O,EGREN,2024.0,11.2407
REGION,EGNGCCP01O,EGREN,2025.0,8.3549
REGION,EGNGCCP01O,EGREN,2026.0,7.7979
REGION,EGNGCCP01O,EGREN,2027.0,7.2409
REGION,EGNGCCP01O,EGREN,2028.0,6.6839
REGION,EGNGCCP01O,EGREN,2029.0,6.1269
REGION,EGNGCCP01O,EGREN,2030.0,5.5699
REGION,EGNGCCP01O,EGREN,2031.0,25.0646
REGION,EGNGCCP01O,EGREN,2032.0,22.2796
REGION,EGNGCCP01O,EGREN,2033.0,19.4947
REGION,EGNGCCP01O,EGREN,2034.0,16.7097
REGION,EGNGCCP01O,EGREN,2035.0,13.9248
REGION,EGNGCCP01O,EGREN,2036.0,11.1398
REGION,EGNGCCP01O,EGREN,2037.0,8.3549
REGION,EGNGCCP01O,EGREN,2038.0,5.5699
REGION,EGNGCCP01O,EGREN,2039.0,2.785
REGION,EGNGCCP02N,EGREN,2018.0,0.0
REGION,EGNGCCP02N,EGREN,2019.0,0.0
REGION,EGNGCCP02N,EGREN,2020.0,0.0
REGION,EGNGCCP02N,EGREN,2021.0,101.3687
REGION,EGNGCCP02N,EGREN,2022.0,151.9233
REGION,EGNGCCP02N,EGREN,2023.0,246.5347
REGION,EGNGCCP02N,EGREN,2024.0,256.1228
REGION,EGNGCCP02N,EGREN,2025.0,208.6283
REGION,EGNGCCP02N,EGREN,2026.0,154.8138
REGION,EGNGCCP02N,EGREN,2027.0,181.0077
REGION,EGNGCCP02N,EGREN,2028.0,207.2017
REGION,EGNGCCP02N,EGREN,2029.0,233.3956
REGION,EGNGCCP02N,EGREN,2030.0,256.1228
REGION,EGNGCCP02N,EGREN,2031.0,256.1228
REGION,EGNGCCP02N,EGREN,2032.0,256.1228
REGION,EGNGCCP02N,EGREN,2033.0,265.9658
REGION,EGNGCCP02N,EGREN,2034.0,292.4626
REGION,EGNGCCP02N,EGREN,2035.0,292.4626
REGION,EGNGCCP02N,EGREN,2036.0,317.9716
REGION,EGNGCCP02N,EGREN,2037.0,317.9716
REGION,EGNGCCP02N,EGREN,2038.0,317.9716
REGION,EGNGCCP02N,EGREN,2039.0,317.9716
REGION,EGNGCCP02N,EGREN,2040.0,332.2597
REGION,EGNGCCP02N,EGREN,2041.0,344.651
REGION,EGNGCCP02N,EGREN,2042.0,344.651
REGION,EGNGCCP02N,EGREN,2043.0,298.3521
REGION,EGNGCCP02N,EGREN,2044.0,209.5482
REGION,EGNGCCP02N,EGREN,2045.0,367.9137
REGION,EGNGCCP02N,EGREN,2046.0,254.6432
REGION,EGNGCCP02N,EGREN,2047.0,374.1295
REGION,EGNGCCP02N,EGREN,2048.0,171.3908
REGION,EGNGCCP02N,EGREN,2049.0,255.5225
REGION,EGNGCCP02N,EGREN,2050.0,275.3776
REGION,EGNGCCP02N,EGREN,2051.0,315.3968
REGION,EGNGCCP02N,EGREN,2052.0,296.4346
REGION,EGNGCCP02N,EGREN,2053.0,355.416
REGION,EGNGCCP02N,EGREN,2054.0,395.4352
REGION,EGNGCCP02N,EGREN,2055.0,379.3588
REGION,EGNGCCP02N,EGREN,2056.0,435.4544
REGION,EGNGCCP02N,EGREN,2057.0,421.7209
REGION,EGNGCCP02N,EGREN,2058.0,479.3834
REGION,EGNGCCP02N,EGREN,2059.0,479.3834
REGION,EGNGCCP02N,EGREN,2060.0,479.3834
REGION,EGNGCCP02N,EGREN,2061.0,539.8991
REGION,EGNGCCP02N,EGREN,2062.0,507.4394
REGION,EGNGCCP02N,EGREN,2063.0,538.1494
REGION,EGNGCCP02N,EGREN,2064.0,511.6525
REGION,EGNGCCP02N,EGREN,2065.0,578.3511
REGION,EGNGCCP02N,EGREN,2066.0,526.2126
REGION,EGNGCCP02N,EGREN,2067.0,517.7153
REGION,EGNGCCP02N,EGREN,2068.0,526.2126
REGION,EGNGCCP02N,EGREN,2069.0,580.5883
REGION,EGNGCCP02N,EGREN,2070.0,555.5128
REGION,EGNGCCP02O,EGREN,2015.0,0.0
REGION,EGNGCCP02O,EGREN,2016.0,0.0
REGION,EGNGCCP02O,EGREN,2017.0,0.0
REGION,EGNGCCP02O,EGREN,2018.0,0.0
REGION,EGNGCCP02O,EGREN,2019.0,0.0
REGION,EGNGCCP02O,EGREN,2020.0,0.0
REGION,EGNGCCP02O,EGREN,2021.0,3.6512
REGION,EGNGCCP02O,EGREN,2022.0,3.4591
REGION,EGNGCCP02O,EGREN,2023.0,3.2669
REGION,EGNGCCP02O,EGREN,2024.0,3.0747
REGION,EGNGCCP02O,EGREN,2025.0,2.8826
REGION,EGNGCCP02O,EGREN,2026.0,2.6904
REGION,EGNGCCP02O,EGREN,2027.0,2.4982
REGION,EGNGCCP02O,EGREN,2028.0,2.306
REGION,EGNGCCP02O,EGREN,2029.0,2.1139
REGION,EGNGCCP02O,EGREN,2030.0,1.9217
REGION,EGNGCCP02O,EGREN,2031.0,8.6477
REGION,EGNGCCP02O,EGREN,2032.0,7.6868
REGION,EGNGCCP02O,EGREN,2033.0,6.726
REGION,EGNGCCP02O,EGREN,2034.0,5.7651
REGION,EGNGCCP02O,EGREN,2035.0,4.8043
REGION,EGNGCCP02O,EGREN,2036.0,3.8434
REGION,EGNGCCP02O,EGREN,2037.0,2.8826
REGION,EGNGCCP02O,EGREN,2038.0,1.9217
REGION,EGNGCCP02O,EGREN,2039.0,0.9609
REGION,EGNGCCP04N,EGREN,2015.0,0.0
REGION,EGNGCCP04N,EGREN,2016.0,0.0
REGION,EGNGCCP04N,EGREN,2017.0,0.0
REGION,EGNGCCP04N,EGREN,2020.0,0.0
REGION,EGNGCCP04N,EGREN,2021.0,140.0671
REGION,EGNGCCP04N,EGREN,2022.0,157.3357
REGION,EGNGCCP04N,EGREN,2023.0,168.0806
REGION,EGNGCCP04N,EGREN,2024.0,168.0806
