r,t,y,CapitalInvestment
REGION,SSNGCCP02N,2068, 4.7717198721754123e+01
REGION,SSNGCCP02N,2069, 6.2665586353722631e+01
REGION,SSNGCCP02N,2070, 6.7611312507082388e+01
REGION,SSNGGCP01N,2038, 5.13892820900108
REGION,SSNGGCP01N,2039, 2.2351688688559024e-01
REGION,SSNGGCP01N,2050, 4.0529854662479607e+01
REGION,SSNGGCP01N,2051, 4.7297548648394
REGION,SSNGGCP01N,2052, 9.7661712205059672e+00
REGION,SSNGGCP01N,2053, 1.2369906871117455e-01
REGION,SSGOCVP02N,2024, 2.1290346415384911e+02
REGION,SSGOCVP02N,2025, 1.1650642031272582e+02
REGION,SSGOCVP02N,2026, 1.2372137826518711e+02
REGION,SSGOCVP02N,2027, 1.3140010211231041e+02
REGION,SSGOCVP02N,2028, 1.3955605023934515e+02
REGION,SSGOCVP02N,2029, 1.4942043808323172e+02
REGION,SSGOCVP02N,2030, 1.5891024582736605e+02
REGION,SSGOCVP02N,2031, 1.8701090829827757e+02
REGION,SSGOCVP02N,2032, 1.9225869169562753e+02
REGION,SSGOCVP02N,2033, 2.0512313413496324e+02
REGION,SSGOCVP02N,2034, 8.6990455615588118e+01
REGION,SSGOCVP02N,2049, 1.9492175265436876e+02
REGION,SSGOCVP02N,2050, 1.0663299486249481e+02
REGION,SSGOCVP02N,2051, 1.1320085290250115e+02
REGION,SSGOCVP02N,2052, 1.2018848930409278e+02
REGION,SSGOCVP02N,2053, 1.2760775826679844e+02
REGION,SSGOCVP02N,2054, 1.3658363068776515e+02
REGION,SSGOCVP02N,2055, 1.4521108670431721e+02
REGION,SSGOCVP02N,2056, 1.7083349408562381e+02
REGION,SSGOCVP02N,2057, 1.7556956915260432e+02
REGION,SSGOCVP02N,2058, 1.8725526530787587e+02
REGION,SSGOCVP02N,2059, 7.9386394810029714e+01
REGION,SSEL00T00X,2015, 8.9044852499998424e+00
REGION,SSEL00T00X,2020, 8.2362679224653462e+01
REGION,SSEL00T00X,2021, 6.4122210330162854e+00
REGION,SSEL00T00X,2022, 6.8317985034368922e+00
REGION,SSEL00T00X,2023, 5.9450352005616622e+00
REGION,SSEL00T00X,2024, 9.4302906957155272e+00
REGION,SSEL00T00X,2025, 8.2988346607394732e+00
REGION,SSEL00T00X,2026, 8.85055493220975
REGION,SSEL00T00X,2027, 9.4397791705692118e+00
REGION,SSEL00T00X,2028, 1.0067875111715974e+01
REGION,SSEL00T00X,2029, 1.0736580407498252e+01
REGION,SSEL00T00X,2030, 1.1449466795935097e+01
REGION,SSEL00T00X,2031, 1.3553025228596223e+01
REGION,SSEL00T00X,2032, 1.3987366462444584e+01
REGION,SSEL00T00X,2033, 1.4987893686703867e+01
REGION,SSEL00T00X,2034, 16.0639258131104
REGION,SSEL00T00X,2035, 1.7220763987503027e+01
REGION,SSEL00T00X,2036, 1.8462724792547743e+01
REGION,SSEL00T00X,2037, 1.9795093618174839e+01
REGION,SSEL00T00X,2038, 2.1224552885831844e+01
REGION,SSEL00T00X,2039, 2.2758043109264189e+01
REGION,SSEL00T00X,2040, 2.4403279243068258e+01
REGION,SSEL00T00X,2041, 2.1176207302427624e+01
REGION,SSEL00TDTX,2015, 5.7986495865000052e+01
REGION,SSEL00TDTX,2020, 5.3635028013446129e+02
REGION,SSEL00TDTX,2021, 4.1756734721579207e+01
REGION,SSEL00TDTX,2022, 4.4489046199504507e+01
REGION,SSEL00TDTX,2023, 3.8714394981410962e+01
REGION,SSEL00TDTX,2024, 6.1410569738756749e+01
REGION,SSEL00TDTX,2025, 5.4042466041401568e+01
REGION,SSEL00TDTX,2026, 5.7635298680464153e+01
REGION,SSEL00TDTX,2027, 6.1472359206920444e+01
REGION,SSEL00TDTX,2028, 6.5562554391884092e+01
REGION,SSEL00TDTX,2029, 6.9917199919404368e+01
REGION,SSEL00TDTX,2030, 7.4559555143172872e+01
REGION,SSEL00TDTX,2031, 8.6454384751354709e+01
REGION,SSEL00TDTX,2032, 9.2741319380571838e+01
REGION,SSEL00TDTX,2033, 9.9506973282619583e+01
REGION,SSEL00TDTX,2034, 1.0679156206900049e+02
REGION,SSEL00TDTX,2035, 1.1463235606321466e+02
REGION,SSEL00TDTX,2036, 1.2306041017458639e+02
REGION,SSEL00TDTX,2037, 1.3211331636208757e+02
REGION,SSEL00TDTX,2038, 1.4183806452390439e+02
REGION,SSEL00TDTX,2039, 1.5228363003137554e+02
REGION,SSEL00TDTX,2040, 1.6350438502212631e+02
REGION,SSEL00TDTX,2041, 1.3935220779136085e+02
REGION,SSLFRCFURX,2015, 1.0704073823612796e+02
REGION,SSLFRCFURX,2017, 5.2270170380987217e+01
REGION,SSLFRCFURX,2018, 9.2648996695887064e+01
REGION,SSLFRCFURX,2019, 9.2648996695886808e+01
REGION,SSSOV1F01X,2064, 6.0963749367711387e+02
REGION,SSSOV1F01X,2065, 6.2148371176228648e+02
REGION,SSSOV1F01X,2066, 6.3605863869356074e+02
REGION,SSSOV1F01X,2067, 6.5973622615981481e+02
REGION,SSSOV1F01X,2068, 6.7243759632863760e+02
REGION,SSSOV1F01X,2069, 6.8523616660361768e+02
REGION,SSSOV1F01X,2070, 6.8618105831669232e+02
REGION,SSSOV2F01X,2042, 3.8869058432783652e+02
REGION,SSSOV2F01X,2043, 4.2552583312689853e+02
REGION,SSSOV2F01X,2044, 4.4373842875312613e+02
REGION,SSSOV2F01X,2045, 4.6276384859005350e+02
REGION,SSSOV2F01X,2046, 4.8628756496241033e+02
REGION,SSSOV2F01X,2047, 5.2356807984733007e+02
REGION,SSSOV2F01X,2048, 5.4595769393119951e+02
REGION,SSSOV2F01X,2049, 5.6926178397481488e+02
REGION,SSSOV2F01X,2050, 5.9350036067848691e+02
REGION,SSSOV2F01X,2051, 3.6308844770654190e+02
REGION,SSSOV2F01X,2052, 369.794082726027
REGION,SSSOV2F01X,2053, 3.7655340040289917e+02
REGION,SSSOV2F01X,2054, 3.8335079675616333e+02
REGION,SSSOV2F01X,2055, 3.9020774290605237e+02
REGION,SSSOV2F01X,2056, 3.9715353637503978e+02
REGION,SSSOV2F01X,2057, 4.0420074234496178e+02
REGION,SSSOV2F01X,2058, 4.1134561292685623e+02
REGION,SSSOV2F01X,2059, 418.584677256913
REGION,SSSOV2F01X,2060, 4.2594083237095111e+02
REGION,SSSOV2F01X,2061, 2.9900473722637878e+02
REGION,SSSOV2F01X,2062, 5.8828148785464577e+02
REGION,SSSOV2F01X,2063, 6.1752124009385886e+02
REGION,SSSOV2F01X,2070, 1.2900994929741403e+01
