r,l,t,m,y,RateOfActivity
REGION,S3D1,EGNGCCP04O,1,2026, 3.9702151050879827e+01
REGION,S1D1,EGNGCCP04O,1,2027, 193.03126406928
REGION,S3D1,EGNGCCP04O,1,2027, 1.7648572714905598e+02
REGION,S1D1,EGNGCCP04O,1,2028, 1.6113914217957279e+02
REGION,S2D1,EGNGCCP04O,1,2028, 178.18270529472
REGION,S1D1,EGNGCCP04O,1,2029, 163.33414652016
REGION,S2D1,EGNGCCP04O,1,2029, 1.4771088033127509e+02
REGION,S1D1,EGNGCCP04O,1,2030, 1.3428261848297737e+02
REGION,S2D1,EGNGCCP04O,1,2030, 148.4855877456
REGION,S1D1,EGNGCCP04O,1,2031, 133.63702897104
REGION,S2D1,EGNGCCP04O,1,2031, 133.63702897104
REGION,S3D1,EGNGCCP04O,1,2031, 1.0398431832055536e+02
REGION,S4D1,EGNGCCP04O,1,2031, 133.63702897104
REGION,S1D1,EGNGCCP04O,1,2032, 118.78847019648
REGION,S1D2,EGNGCCP04O,1,2032, 7.3847336978665339e+01
REGION,S2D1,EGNGCCP04O,1,2032, 118.78847019648
REGION,S2D2,EGNGCCP04O,1,2032, 118.78847019648
REGION,S3D1,EGNGCCP04O,1,2032, 118.78847019648
REGION,S3D2,EGNGCCP04O,1,2032, 118.78847019648
REGION,S4D1,EGNGCCP04O,1,2032, 118.78847019648
REGION,S1D1,EGNGCCP04O,1,2033, 103.93991142192
REGION,S1D2,EGNGCCP04O,1,2033, 103.93991142192
REGION,S2D1,EGNGCCP04O,1,2033, 103.93991142192
REGION,S2D2,EGNGCCP04O,1,2033, 103.93991142192
REGION,S3D1,EGNGCCP04O,1,2033, 103.93991142192
REGION,S3D2,EGNGCCP04O,1,2033, 103.93991142192
REGION,S4D1,EGNGCCP04O,1,2033, 103.93991142192
REGION,S4D2,EGNGCCP04O,1,2033, 3.6494457788140132e+01
REGION,S1D1,EGNGCCP04O,1,2034, 89.09135264736
REGION,S1D2,EGNGCCP04O,1,2034, 89.09135264736
REGION,S2D1,EGNGCCP04O,1,2034, 89.09135264736
REGION,S2D2,EGNGCCP04O,1,2034, 89.09135264736
REGION,S3D1,EGNGCCP04O,1,2034, 89.09135264736
REGION,S3D2,EGNGCCP04O,1,2034, 89.09135264736
REGION,S4D1,EGNGCCP04O,1,2034, 89.09135264736
REGION,S4D2,EGNGCCP04O,1,2034, 3.1280963818405954e+01
REGION,S1D1,EGNGCCP04O,1,2035, 74.2427938728
REGION,S1D2,EGNGCCP04O,1,2035, 74.2427938728
REGION,S2D1,EGNGCCP04O,1,2035, 74.2427938728
REGION,S2D2,EGNGCCP04O,1,2035, 74.2427938728
REGION,S3D1,EGNGCCP04O,1,2035, 74.2427938728
REGION,S3D2,EGNGCCP04O,1,2035, 74.2427938728
REGION,S4D1,EGNGCCP04O,1,2035, 74.2427938728
REGION,S4D2,EGNGCCP04O,1,2035, 2.6067469848671596e+01
REGION,S1D1,EGNGCCP04O,1,2036, 59.39423509824
REGION,S1D2,EGNGCCP04O,1,2036, 59.39423509824
REGION,S2D1,EGNGCCP04O,1,2036, 59.39423509824
REGION,S2D2,EGNGCCP04O,1,2036, 59.39423509824
REGION,S3D1,EGNGCCP04O,1,2036, 59.39423509824
REGION,S3D2,EGNGCCP04O,1,2036, 59.39423509824
REGION,S4D1,EGNGCCP04O,1,2036, 59.39423509824
REGION,S4D2,EGNGCCP04O,1,2036, 2.0853975878937170e+01
REGION,S1D1,EGNGCCP04O,1,2037, 44.54567632368
REGION,S1D2,EGNGCCP04O,1,2037, 44.54567632368
REGION,S2D1,EGNGCCP04O,1,2037, 44.54567632368
REGION,S2D2,EGNGCCP04O,1,2037, 44.54567632368
REGION,S3D1,EGNGCCP04O,1,2037, 44.54567632368
REGION,S3D2,EGNGCCP04O,1,2037, 44.54567632368
REGION,S4D1,EGNGCCP04O,1,2037, 44.54567632368
REGION,S4D2,EGNGCCP04O,1,2037, 1.5640481909202977e+01
REGION,S1D1,EGNGCCP04O,1,2038, 29.69711754912
REGION,S1D2,EGNGCCP04O,1,2038, 1.0845903800548040e+01
REGION,S2D1,EGNGCCP04O,1,2038, 29.69711754912
REGION,S2D2,EGNGCCP04O,1,2038, 29.69711754912
REGION,S3D1,EGNGCCP04O,1,2038, 29.69711754912
REGION,S3D2,EGNGCCP04O,1,2038, 29.69711754912
REGION,S4D1,EGNGCCP04O,1,2038, 29.69711754912
REGION,S4D2,EGNGCCP04O,1,2038, 29.69711754912
REGION,S1D1,EGNGCCP04O,1,2039, 14.84855877456
REGION,S1D2,EGNGCCP04O,1,2039, 3.3354783956129332e+00
REGION,S2D1,EGNGCCP04O,1,2039, 14.84855877456
REGION,S3D1,EGNGCCP04O,1,2039, 14.84855877456
REGION,S1D1,EGNGCCP01N,1,2015, 17.786304
REGION,S1D2,EGNGCCP01N,1,2015, 17.786304
REGION,S2D1,EGNGCCP01N,1,2015, 17.786304
REGION,S2D2,EGNGCCP01N,1,2015, 17.786304
REGION,S3D1,EGNGCCP01N,1,2015, 3.7735193938728764e+00
REGION,S3D2,EGNGCCP01N,1,2015, 17.786304
REGION,S4D1,EGNGCCP01N,1,2015, 17.786304
REGION,S4D2,EGNGCCP01N,1,2015, 1.4746058287716979e+01
REGION,S1D1,EGNGCCP01N,1,2016, 17.786304
REGION,S1D2,EGNGCCP01N,1,2016, 17.786304
REGION,S2D1,EGNGCCP01N,1,2016, 17.786304
REGION,S2D2,EGNGCCP01N,1,2016, 17.786304
REGION,S3D1,EGNGCCP01N,1,2016, 17.786304
REGION,S3D2,EGNGCCP01N,1,2016, 17.786304
REGION,S4D1,EGNGCCP01N,1,2016, 17.786304
REGION,S4D2,EGNGCCP01N,1,2016, 6.2449689599998637e+00
REGION,S1D1,EGNGCCP01N,1,2017, 17.786304
REGION,S1D2,EGNGCCP01N,1,2017, 17.786304
REGION,S2D1,EGNGCCP01N,1,2017, 17.786304
REGION,S2D2,EGNGCCP01N,1,2017, 17.786304
REGION,S3D1,EGNGCCP01N,1,2017, 17.786304
REGION,S3D2,EGNGCCP01N,1,2017, 17.786304
REGION,S4D1,EGNGCCP01N,1,2017, 17.786304
REGION,S4D2,EGNGCCP01N,1,2017, 6.2449689599998637e+00
REGION,S1D1,EGNGCCP01N,1,2018, 17.786304
REGION,S1D2,EGNGCCP01N,1,2018, 6.4958675478259815e+00
REGION,S2D1,EGNGCCP01N,1,2018, 17.786304
REGION,S2D2,EGNGCCP01N,1,2018, 17.786304
REGION,S3D1,EGNGCCP01N,1,2018, 17.786304
REGION,S3D2,EGNGCCP01N,1,2018, 17.786304
REGION,S4D1,EGNGCCP01N,1,2018, 17.786304
REGION,S4D2,EGNGCCP01N,1,2018, 17.786304
REGION,S1D1,EGNGCCP01N,1,2019, 17.786304
REGION,S1D2,EGNGCCP01N,1,2019, 17.786304
REGION,S2D1,EGNGCCP01N,1,2019, 17.786304
REGION,S2D2,EGNGCCP01N,1,2019, 17.786304
REGION,S3D1,EGNGCCP01N,1,2019, 17.786304
REGION,S3D2,EGNGCCP01N,1,2019, 17.786304
REGION,S4D1,EGNGCCP01N,1,2019, 17.786304
REGION,S4D2,EGNGCCP01N,1,2019, 6.2449689599998637e+00
REGION,S1D1,EGNGCCP01N,1,2020, 17.786304
REGION,S1D2,EGNGCCP01N,1,2020, 17.786304
REGION,S3D1,EGNGCCP01N,1,2020, 17.786304
REGION,S4D1,EGNGCCP01N,1,2020, 17.786304
REGION,S1D2,EGNGCCP01N,1,2022, 6.2908502679078735e+00
REGION,S1D2,EGNGCCP01N,1,2023, 7.2777063490725791e+00
REGION,S3D2,EGNGCCP01N,1,2023, 3.74906727375937
REGION,S1D2,EGNGCCP01N,1,2024, 1.7167649947825947e+01
REGION,S2D1,EGNGCCP01N,1,2024, 17.786304
REGION,S2D2,EGNGCCP01N,1,2024, 17.786304
REGION,S3D1,EGNGCCP01N,1,2024, 17.786304
REGION,S3D2,EGNGCCP01N,1,2024, 17.786304
REGION,S4D1,EGNGCCP01N,1,2024, 17.786304
REGION,S4D2,EGNGCCP01N,1,2024, 17.786304
REGION,S4D1,EGNGCCP01N,1,2025, 3.2380852390861753e-01
REGION,S1D2,EGNGCCP01N,1,2030, 1.1334401572474102e+01
REGION,S2D1,EGNGCCP01N,1,2030, 17.786304
REGION,S1D2,EGNGCCP01N,1,2031, 1.7167649947825947e+01
REGION,S2D1,EGNGCCP01N,1,2031, 17.786304
REGION,S2D2,EGNGCCP01N,1,2031, 17.786304
REGION,S3D1,EGNGCCP01N,1,2031, 17.786304
REGION,S3D2,EGNGCCP01N,1,2031, 17.786304
REGION,S4D1,EGNGCCP01N,1,2031, 17.786304
REGION,S4D2,EGNGCCP01N,1,2031, 17.786304
REGION,S1D1,EGNGCCP01N,1,2032, 17.786304
REGION,S1D2,EGNGCCP01N,1,2032, 6.4958675478259815e+00
REGION,S2D1,EGNGCCP01N,1,2032, 17.786304
REGION,S2D2,EGNGCCP01N,1,2032, 17.786304
REGION,S3D1,EGNGCCP01N,1,2032, 17.786304
REGION,S3D2,EGNGCCP01N,1,2032, 17.786304
REGION,S4D1,EGNGCCP01N,1,2032, 17.786304
REGION,S4D2,EGNGCCP01N,1,2032, 17.786304
REGION,S1D1,EGNGCCP01N,1,2033, 17.786304
REGION,S1D2,EGNGCCP01N,1,2033, 17.786304
REGION,S2D1,EGNGCCP01N,1,2033, 17.786304
REGION,S2D2,EGNGCCP01N,1,2033, 17.786304
REGION,S3D1,EGNGCCP01N,1,2033, 17.786304
REGION,S3D2,EGNGCCP01N,1,2033, 6.3717968175822559e+00
REGION,S4D1,EGNGCCP01N,1,2033, 17.786304
REGION,S4D2,EGNGCCP01N,1,2033, 17.786304
REGION,S1D1,EGNGCCP01N,1,2034, 47.430144
REGION,S1D2,EGNGCCP01N,1,2034, 47.430144
REGION,S2D1,EGNGCCP01N,1,2034, 47.430144
REGION,S2D2,EGNGCCP01N,1,2034, 1.7322313460869271e+01
REGION,S3D1,EGNGCCP01N,1,2034, 47.430144
REGION,S3D2,EGNGCCP01N,1,2034, 47.430144
REGION,S4D1,EGNGCCP01N,1,2034, 47.430144
REGION,S4D2,EGNGCCP01N,1,2034, 47.430144
REGION,S1D1,EGNGCCP01N,1,2035, 7.6760537172067558e+01
REGION,S1D2,EGNGCCP01N,1,2035, 2.8034283141102584e+01
REGION,S2D1,EGNGCCP01N,1,2035, 7.6760537172067558e+01
REGION,S2D2,EGNGCCP01N,1,2035, 7.6760537172067558e+01
REGION,S3D1,EGNGCCP01N,1,2035, 7.6760537172067558e+01
REGION,S3D2,EGNGCCP01N,1,2035, 7.6760537172067558e+01
REGION,S4D1,EGNGCCP01N,1,2035, 7.6760537172067558e+01
REGION,S4D2,EGNGCCP01N,1,2035, 7.6760537172067558e+01
REGION,S1D1,EGNGCCP01N,1,2036, 7.6760537172067558e+01
REGION,S1D2,EGNGCCP01N,1,2036, 2.8034283141102566e+01
REGION,S2D1,EGNGCCP01N,1,2036, 7.6760537172067558e+01
REGION,S2D2,EGNGCCP01N,1,2036, 7.6760537172067558e+01
REGION,S3D1,EGNGCCP01N,1,2036, 7.6760537172067558e+01
REGION,S3D2,EGNGCCP01N,1,2036, 7.6760537172067558e+01
REGION,S4D1,EGNGCCP01N,1,2036, 7.6760537172067558e+01
REGION,S4D2,EGNGCCP01N,1,2036, 7.6760537172067558e+01
REGION,S1D1,EGNGCCP01N,1,2037, 7.6760537172067558e+01
REGION,S1D2,EGNGCCP01N,1,2037, 2.8034283141102566e+01
REGION,S2D1,EGNGCCP01N,1,2037, 7.6760537172067558e+01
REGION,S2D2,EGNGCCP01N,1,2037, 7.6760537172067558e+01
REGION,S3D1,EGNGCCP01N,1,2037, 7.6760537172067558e+01
REGION,S3D2,EGNGCCP01N,1,2037, 7.6760537172067558e+01
REGION,S4D1,EGNGCCP01N,1,2037, 7.6760537172067558e+01
REGION,S4D2,EGNGCCP01N,1,2037, 7.6760537172067558e+01
REGION,S1D1,EGNGCCP01N,1,2038, 1.0375517872136550e+02
REGION,S1D2,EGNGCCP01N,1,2038, 1.0375517872136550e+02
REGION,S2D1,EGNGCCP01N,1,2038, 1.0375517872136550e+02
REGION,S2D2,EGNGCCP01N,1,2038, 4.7130147394776621e+01
REGION,S3D1,EGNGCCP01N,1,2038, 1.0375517872136550e+02
REGION,S3D2,EGNGCCP01N,1,2038, 1.0375517872136550e+02
REGION,S4D1,EGNGCCP01N,1,2038, 8.8018149919853926e+01
REGION,S4D2,EGNGCCP01N,1,2038, 1.0375517872136550e+02
REGION,S1D1,EGNGCCP01N,1,2039, 1.1559387934761068e+02
REGION,S1D2,EGNGCCP01N,1,2039, 5.7114882626847546e+01
REGION,S2D1,EGNGCCP01N,1,2039, 1.1559387934761068e+02
REGION,S2D2,EGNGCCP01N,1,2039, 1.1559387934761068e+02
REGION,S3D1,EGNGCCP01N,1,2039, 1.1559387934761068e+02
REGION,S3D2,EGNGCCP01N,1,2039, 1.1559387934761068e+02
REGION,S4D1,EGNGCCP01N,1,2039, 9.0212122762604793e+01
REGION,S4D2,EGNGCCP01N,1,2039, 1.1559387934761068e+02
REGION,S1D1,EGNGCCP01N,1,2040, 1.4523771934761066e+02
REGION,S1D2,EGNGCCP01N,1,2040, 1.4523771934761066e+02
REGION,S2D1,EGNGCCP01N,1,2040, 1.4523771934761066e+02
REGION,S2D2,EGNGCCP01N,1,2040, 1.4523771934761066e+02
REGION,S3D1,EGNGCCP01N,1,2040, 1.4523771934761066e+02
REGION,S4D1,EGNGCCP01N,1,2040, 6.4527338481582035e+00
REGION,S1D1,EGNGCCP01N,1,2041, 1.8970347934761068e+02
REGION,S1D2,EGNGCCP01N,1,2041, 9.7368690473940433e+01
REGION,S2D1,EGNGCCP01N,1,2041, 1.8970347934761068e+02
REGION,S3D1,EGNGCCP01N,1,2041, 1.8970347934761068e+02
REGION,S1D1,EGNGCCP01N,1,2042, 2.1237099014263228e+02
REGION,S1D2,EGNGCCP01N,1,2042, 7.8849016596956517e+01
REGION,S2D1,EGNGCCP01N,1,2042, 2.1237099014263228e+02
REGION,S3D1,EGNGCCP01N,1,2042, 2.1237099014263228e+02
REGION,S4D1,EGNGCCP01N,1,2042, 2.7133626290887443e+00
REGION,S1D1,EGNGCCP01N,1,2043, 1.3715047438648267e+02
REGION,S2D1,EGNGCCP01N,1,2043, 2.2549883875934853e+02
REGION,S2D2,EGNGCCP01N,1,2043, 2.2549883875934853e+02
REGION,S3D1,EGNGCCP01N,1,2043, 2.2549883875934853e+02
REGION,S4D1,EGNGCCP01N,1,2043, 2.2549883875934853e+02
REGION,S1D1,EGNGCCP01N,1,2044, 2.5458798831737681e+02
REGION,S1D2,EGNGCCP01N,1,2044, 2.5458798831737681e+02
REGION,S2D1,EGNGCCP01N,1,2044, 2.5458798831737681e+02
REGION,S2D2,EGNGCCP01N,1,2044, 92.9799609506931
REGION,S3D1,EGNGCCP01N,1,2044, 2.5458798831737681e+02
REGION,S3D2,EGNGCCP01N,1,2044, 2.5458798831737681e+02
REGION,S4D1,EGNGCCP01N,1,2044, 2.5458798831737681e+02
REGION,S4D2,EGNGCCP01N,1,2044, 2.5458798831737681e+02
REGION,S1D1,EGNGCCP01N,1,2045, 1.4182848173744424e+02
REGION,S2D1,EGNGCCP01N,1,2045, 2.3680168431737678e+02
REGION,S3D1,EGNGCCP01N,1,2045, 2.3680168431737678e+02
REGION,S4D1,EGNGCCP01N,1,2045, 9.5146289254507153e+01
REGION,S1D1,EGNGCCP01N,1,2046, 1.4659653291718436e+02
REGION,S1D2,EGNGCCP01N,1,2046, 2.8126744431737677e+02
REGION,S2D1,EGNGCCP01N,1,2046, 2.8126744431737677e+02
REGION,S2D2,EGNGCCP01N,1,2046, 2.8126744431737677e+02
REGION,S3D1,EGNGCCP01N,1,2046, 2.4544179360423990e+02
REGION,S3D2,EGNGCCP01N,1,2046, 2.8126744431737677e+02
REGION,S4D1,EGNGCCP01N,1,2046, 2.8126744431737677e+02
REGION,S1D1,EGNGCCP01N,1,2047, 3.2573320431737687e+02
REGION,S2D1,EGNGCCP01N,1,2047, 3.2573320431737687e+02
REGION,S2D2,EGNGCCP01N,1,2047, 3.2573320431737687e+02
REGION,S3D1,EGNGCCP01N,1,2047, 3.2573320431737687e+02
REGION,S1D1,EGNGCCP01N,1,2048, 3.7019896431737681e+02
REGION,S1D2,EGNGCCP01N,1,2048, 3.7019896431737681e+02
REGION,S2D1,EGNGCCP01N,1,2048, 3.7019896431737681e+02
REGION,S2D2,EGNGCCP01N,1,2048, 3.7019896431737681e+02
REGION,S3D1,EGNGCCP01N,1,2048, 3.7019896431737681e+02
REGION,S3D2,EGNGCCP01N,1,2048, 1.5856172760566844e+02
REGION,S4D1,EGNGCCP01N,1,2048, 3.7019896431737681e+02
REGION,S4D2,EGNGCCP01N,1,2048, 3.4396973125771444e+02
REGION,S1D1,EGNGCCP01N,1,2049, 3.7326646727525213e+02
REGION,S1D2,EGNGCCP01N,1,2049, 1.2869360331462732e+02
REGION,S2D1,EGNGCCP01N,1,2049, 4.1466472431737679e+02
REGION,S2D2,EGNGCCP01N,1,2049, 1.2877183271037279e+02
REGION,S3D1,EGNGCCP01N,1,2049, 4.1466472431737679e+02
REGION,S3D2,EGNGCCP01N,1,2049, 7.0921798003731212e+01
REGION,S4D1,EGNGCCP01N,1,2049, 4.1466472431737679e+02
REGION,S4D2,EGNGCCP01N,1,2049, 4.1466472431737679e+02
REGION,S1D1,EGNGCCP01N,1,2050, 4.0800671578163991e+02
REGION,S1D2,EGNGCCP01N,1,2050, 1.5887357059110855e+02
REGION,S2D1,EGNGCCP01N,1,2050, 4.5913048431737678e+02
REGION,S2D2,EGNGCCP01N,1,2050, 4.5913048431737678e+02
REGION,S3D1,EGNGCCP01N,1,2050, 4.5913048431737678e+02
REGION,S3D2,EGNGCCP01N,1,2050, 1.1663361210467230e+02
REGION,S4D1,EGNGCCP01N,1,2050, 4.5913048431737678e+02
REGION,S1D1,EGNGCCP01N,1,2051, 460.233854353373
REGION,S1D2,EGNGCCP01N,1,2051, 5.9447774459641266e+01
REGION,S2D1,EGNGCCP01N,1,2051, 460.233854353373
REGION,S2D2,EGNGCCP01N,1,2051, 1.1846114965603161e+02
REGION,S3D1,EGNGCCP01N,1,2051, 460.233854353373
REGION,S3D2,EGNGCCP01N,1,2051, 460.233854353373
REGION,S4D1,EGNGCCP01N,1,2051, 2.0841908342280536e+02
REGION,S1D1,EGNGCCP01N,1,2052, 364.751588930571
REGION,S1D2,EGNGCCP01N,1,2052, 1.9263534008172530e+02
REGION,S2D1,EGNGCCP01N,1,2052, 4.7542640403390152e+02
REGION,S2D2,EGNGCCP01N,1,2052, 1.0898704904135118e+02
REGION,S3D1,EGNGCCP01N,1,2052, 4.7542640403390152e+02
REGION,S3D2,EGNGCCP01N,1,2052, 5.6656115692119727e+01
REGION,S4D1,EGNGCCP01N,1,2052, 4.7542640403390152e+02
REGION,S4D2,EGNGCCP01N,1,2052, 2.9812688944731553e+02
REGION,S1D1,EGNGCCP01N,1,2053, 4.8879161969150186e+02
REGION,S2D1,EGNGCCP01N,1,2053, 4.8879161969150186e+02
REGION,S2D2,EGNGCCP01N,1,2053, 1.1127832209252091e+02
REGION,S3D1,EGNGCCP01N,1,2053, 4.8879161969150186e+02
REGION,S3D2,EGNGCCP01N,1,2053, 2.8361623180102669e+02
REGION,S4D1,EGNGCCP01N,1,2053, 1.6286602545843641e+02
REGION,S4D2,EGNGCCP01N,1,2053, 2.5516887716703437e+02
REGION,S1D1,EGNGCCP01N,1,2054, 4.9882534670521289e+02
REGION,S2D1,EGNGCCP01N,1,2054, 4.9882534670521289e+02
REGION,S2D2,EGNGCCP01N,1,2054, 4.9882534670521289e+02
REGION,S3D1,EGNGCCP01N,1,2054, 4.9882534670521289e+02
REGION,S3D2,EGNGCCP01N,1,2054, 2.7436237382918041e+01
REGION,S4D1,EGNGCCP01N,1,2054, 4.9882534670521289e+02
REGION,S1D1,EGNGCCP01N,1,2055, 4.0485804316545472e+02
REGION,S1D2,EGNGCCP01N,1,2055, 5.3899933115836336e+02
REGION,S2D1,EGNGCCP01N,1,2055, 5.3899933115836336e+02
REGION,S2D2,EGNGCCP01N,1,2055, 1.5450963693990829e+02
REGION,S3D1,EGNGCCP01N,1,2055, 5.3899933115836336e+02
REGION,S3D2,EGNGCCP01N,1,2055, 6.6092374376494988e+01
REGION,S4D1,EGNGCCP01N,1,2055, 5.3899933115836336e+02
REGION,S1D1,EGNGCCP01N,1,2056, 4.1950081141870271e+02
REGION,S1D2,EGNGCCP01N,1,2056, 2.8630248404682948e+02
REGION,S2D1,EGNGCCP01N,1,2056, 5.5657863828479219e+02
REGION,S2D2,EGNGCCP01N,1,2056, 3.4266385245393639e+02
REGION,S3D1,EGNGCCP01N,1,2056, 5.5657863828479219e+02
REGION,S3D2,EGNGCCP01N,1,2056, 8.2356280494764491e+01
REGION,S4D1,EGNGCCP01N,1,2056, 5.5657863828479219e+02
REGION,S1D1,EGNGCCP01N,1,2057, 5.5657863828479219e+02
REGION,S1D2,EGNGCCP01N,1,2057, 5.5657863828479219e+02
REGION,S2D1,EGNGCCP01N,1,2057, 5.5657863828479219e+02
REGION,S2D2,EGNGCCP01N,1,2057, 1.7562050410897862e+02
REGION,S3D1,EGNGCCP01N,1,2057, 5.5657863828479219e+02
REGION,S3D2,EGNGCCP01N,1,2057, 7.4084194503910737e+01
REGION,S4D1,EGNGCCP01N,1,2057, 5.5657863828479219e+02
REGION,S1D1,EGNGCCP01N,1,2058, 4.0287452671382061e+02
REGION,S1D2,EGNGCCP01N,1,2058, 2.4732721004049296e+02
REGION,S2D1,EGNGCCP01N,1,2058, 5.5657863828479219e+02
REGION,S2D2,EGNGCCP01N,1,2058, 3.4309490018478829e+02
REGION,S3D1,EGNGCCP01N,1,2058, 5.5657863828479219e+02
REGION,S3D2,EGNGCCP01N,1,2058, 5.6121045218417123e+01
REGION,S4D1,EGNGCCP01N,1,2058, 5.5657863828479219e+02
REGION,S1D1,EGNGCCP01N,1,2059, 4.0364539063254557e+02
REGION,S1D2,EGNGCCP01N,1,2059, 2.4962005857523511e+02
REGION,S2D1,EGNGCCP01N,1,2059, 5.5657863828479219e+02
REGION,S2D2,EGNGCCP01N,1,2059, 3.1833887849866744e+02
REGION,S3D1,EGNGCCP01N,1,2059, 5.5657863828479219e+02
REGION,S3D2,EGNGCCP01N,1,2059, 3.9247989651207590e+01
REGION,S4D1,EGNGCCP01N,1,2059, 5.5657863828479219e+02
REGION,S1D1,EGNGCCP01N,1,2060, 4.4413614002485349e+02
REGION,S1D2,EGNGCCP01N,1,2060, 2.6771611990779212e+02
REGION,S2D1,EGNGCCP01N,1,2060, 5.9257909779443241e+02
REGION,S2D2,EGNGCCP01N,1,2060, 3.7080944253512433e+02
REGION,S3D1,EGNGCCP01N,1,2060, 5.9257909779443241e+02
REGION,S3D2,EGNGCCP01N,1,2060, 6.2563152695147515e+01
REGION,S4D1,EGNGCCP01N,1,2060, 5.9257909779443241e+02
REGION,S1D1,EGNGCCP01N,1,2061, 4.3002347274742453e+02
REGION,S1D2,EGNGCCP01N,1,2061, 2.4341210970447770e+02
REGION,S2D1,EGNGCCP01N,1,2061, 5.9257909779443241e+02
REGION,S2D2,EGNGCCP01N,1,2061, 3.6659237609910093e+02
REGION,S3D1,EGNGCCP01N,1,2061, 5.9257909779443241e+02
REGION,S3D2,EGNGCCP01N,1,2061, 4.3186313000062022e+01
REGION,S4D1,EGNGCCP01N,1,2061, 5.9257909779443253e+02
REGION,S1D1,EGNGCCP01N,1,2062, 5.9257909779443253e+02
REGION,S1D2,EGNGCCP01N,1,2062, 2.9275709477241566e+02
REGION,S2D1,EGNGCCP01N,1,2062, 5.9257909779443241e+02
REGION,S2D2,EGNGCCP01N,1,2062, 1.4054481673671572e+02
REGION,S3D1,EGNGCCP01N,1,2062, 5.9257909779443241e+02
REGION,S3D2,EGNGCCP01N,1,2062, 2.7373484615820967e+01
REGION,S4D1,EGNGCCP01N,1,2062, 1.5085783493698750e+02
REGION,S4D2,EGNGCCP01N,1,2062, 5.3406938104671713e+02
REGION,S1D1,EGNGCCP01N,1,2063, 4.8639401116597077e+02
REGION,S1D2,EGNGCCP01N,1,2063, 3.1627943556341711e+02
REGION,S2D1,EGNGCCP01N,1,2063, 6.6668869779443253e+02
REGION,S2D2,EGNGCCP01N,1,2063, 4.2823319918425648e+02
REGION,S3D1,EGNGCCP01N,1,2063, 6.6668869779443253e+02
REGION,S3D2,EGNGCCP01N,1,2063, 8.3311093139063331e+01
REGION,S4D1,EGNGCCP01N,1,2063, 6.6668869779443253e+02
REGION,S1D1,EGNGCCP01N,1,2064, 4.8846258114510908e+02
REGION,S1D2,EGNGCCP01N,1,2064, 3.6124219946451791e+02
REGION,S2D1,EGNGCCP01N,1,2064, 6.8643840064393908e+02
REGION,S2D2,EGNGCCP01N,1,2064, 4.2601459845857875e+02
REGION,S3D1,EGNGCCP01N,1,2064, 6.8643840064393908e+02
REGION,S3D2,EGNGCCP01N,1,2064, 85.6993877375021
REGION,S4D1,EGNGCCP01N,1,2064, 6.8643840064393908e+02
REGION,S1D1,EGNGCCP01N,1,2065, 4.5511030363078731e+02
REGION,S2D1,EGNGCCP01N,1,2065, 6.8115075866495522e+02
REGION,S2D2,EGNGCCP01N,1,2065, 1.8391772752053606e+02
REGION,S3D1,EGNGCCP01N,1,2065, 6.8115075866495522e+02
REGION,S3D2,EGNGCCP01N,1,2065, 4.6568714706047456e+02
REGION,S4D1,EGNGCCP01N,1,2065, 1.9560497070531730e+02
REGION,S4D2,EGNGCCP01N,1,2065, 4.2266057819137433e+02
REGION,S1D1,EGNGCCP01N,1,2066, 4.8308578806694175e+02
REGION,S1D2,EGNGCCP01N,1,2066, 3.4338955007784506e+02
REGION,S2D1,EGNGCCP01N,1,2066, 6.8115075866495522e+02
REGION,S2D2,EGNGCCP01N,1,2066, 1.6850948025598322e+02
REGION,S3D1,EGNGCCP01N,1,2066, 6.8115075866495522e+02
REGION,S3D2,EGNGCCP01N,1,2066, 2.2941544107270624e+02
REGION,S4D1,EGNGCCP01N,1,2066, 6.8115075866495522e+02
REGION,S4D2,EGNGCCP01N,1,2066, 1.7374752431149361e+02
REGION,S1D1,EGNGCCP01N,1,2067, 7.3126748718813019e+02
REGION,S1D2,EGNGCCP01N,1,2067, 7.5526035866495533e+02
REGION,S2D1,EGNGCCP01N,1,2067, 7.5526035866495533e+02
REGION,S2D2,EGNGCCP01N,1,2067, 2.3402936458647807e+02
REGION,S3D1,EGNGCCP01N,1,2067, 7.5526035866495533e+02
REGION,S3D2,EGNGCCP01N,1,2067, 9.0660752780137017e+01
REGION,S4D1,EGNGCCP01N,1,2067, 7.5526035866495533e+02
REGION,S1D1,EGNGCCP01N,1,2068, 7.5499039603470067e+02
REGION,S1D2,EGNGCCP01N,1,2068, 7.6804686071368951e+02
REGION,S2D1,EGNGCCP01N,1,2068, 7.6804686071368951e+02
REGION,S2D2,EGNGCCP01N,1,2068, 2.1885028539727639e+02
REGION,S3D1,EGNGCCP01N,1,2068, 7.6804686071368951e+02
REGION,S3D2,EGNGCCP01N,1,2068, 7.0061745373229058e+01
REGION,S4D1,EGNGCCP01N,1,2068, 2.3470685136241528e+02
REGION,S4D2,EGNGCCP01N,1,2068, 2.1410804471004863e+02
REGION,S1D1,EGNGCCP01N,1,2069, 7.5620816008744430e+02
REGION,S1D2,EGNGCCP01N,1,2069, 7.5620816008744430e+02
REGION,S2D1,EGNGCCP01N,1,2069, 7.5620816008744430e+02
REGION,S2D2,EGNGCCP01N,1,2069, 1.9403806793595416e+02
REGION,S3D1,EGNGCCP01N,1,2069, 7.5620816008744430e+02
